name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Sinorhizobium meliloti	382	species	7082772	7	2	0.0
Rhizobium leguminosarum	384	species	9364981	8	1	0.0
Rhizobium leguminosarum bv. viciae	387	leaf	22747743	1	0	0.0
Sinorhizobium fredii NGR234	394	leaf	6891900	1	1	0.0
Rhizobium phaseoli	396	species	6665454	7	0	0.0
Methylobacterium	407	genus	7144985	2	0	0.0
Methylorubrum extorquens	408	species	8218505	4	1	0.0
Methylococcus	413	genus	3304561	1	0	0.0
Methylomonas methanica	421	species	5051681	1	0	0.0
Acetobacteraceae	433	family	3826783	6	0	0.0
Acetobacter aceti	435	species	3725037	2	0	0.0
Gluconobacter oxydans	442	species	4181963	2	0	0.0
Legionella pneumophila	446	species	12363603	1	1	0.0
Acinetobacter baumannii	470	species	4233127	3	0	0.0
Moraxella bovis	476	species	2911207	1	1	0.0
Moraxella catarrhalis	480	species	1863286	1	1	0.0
Neisseriaceae	481	family	2244925	1	0	0.0
Neisseria	482	genus	2223758	11	3	0.0
Neisseria flavescens	484	species	2231882	4	0	0.0
Neisseria gonorrhoeae	485	species	2216159	2	0	0.0
Neisseria lactamica	486	species	2220606	21	0	0.0
Neisseria meningitidis	487	species	2222288	12	3	0.0
Neisseria mucosa	488	species	2783943	18	10	0.0
Neisseria polysaccharea	489	species	2024930	2	0	0.0
Neisseria animalis	492	species	4477875	4	0	0.0
Neisseria canis	493	species	2569389	1	1	0.0
Neisseria elongata	495	species	2253031	95	9	0.0
Thermomicrobium roseum	500	species	2920744	1	0	0.0
Alcaligenaceae	506	family	4354306	6	0	0.0
Alcaligenes faecalis	511	species	32768163	2	1	0.0
Bordetella	517	genus	4536693	7	0	0.0
Bordetella bronchiseptica	518	species	5231793	7	1	0.0
Bordetella parapertussis	519	species	4836562	3	0	0.0
Bordetella pertussis	520	species	4781978	2	0	0.0
Acidiphilium	522	genus	4088912	1	0	0.0
Acidiphilium cryptum	524	species	3963080	1	0	0.0
Ochrobactrum anthropi	529	species	5205777	2	0	0.0
Chromobacterium	535	genus	4751080	3	0	0.0
Chromobacterium violaceum	536	species	4751080	3	0	0.0
Eikenella	538	genus	0	2	0	0.0
Eikenella corrodens	539	species	4651055	74	21	0.0
Enterobacteriaceae	543	family	10341043	6	0	0.0
Citrobacter	544	genus	5276819	2	0	0.0
Citrobacter koseri	545	species	4735357	4	0	0.0
Citrobacter freundii	546	species	5164552	7	0	0.0
Enterobacter	547	genus	11028548	4	0	0.0
Klebsiella aerogenes	548	species	5435727	5	0	0.0
Pantoea agglomerans	549	species	30133336	3	0	0.0
Enterobacter cloacae	550	species	5356576	7	0	0.0
Erwinia	551	genus	4250482	2	0	0.0
Escherichia coli	562	species	8437634	10	1	0.0
Escherichia fergusonii	564	species	4643861	1	0	0.0
Atlantibacter hermannii	565	species	13352683	3	0	0.0
Klebsiella oxytoca	571	species	6684898	5	1	0.0
Klebsiella pneumoniae	573	species	14826006	4	0	0.0
Raoultella terrigena	577	species	6073951	2	0	0.0
Morganella morganii	582	species	5836016	5	0	0.0
Proteus	583	genus	3973324	1	1	0.0
Proteus vulgaris	585	species	16657186	4	0	0.0
Serratia	613	genus	5012487	7	0	0.0
Serratia liquefaciens	614	species	5282719	1	1	0.0
Serratia marcescens	615	species	5201904	7	1	0.0
Shigella flexneri	623	species	7250520	1	0	0.0
Edwardsiella	635	genus	3906392	1	0	0.0
Edwardsiella tarda	636	species	3766483	1	0	0.0
Vibrionaceae	641	family	5610112	1	0	0.0
Aeromonas	642	genus	5822658	4	0	0.0
Aeromonas hydrophila	644	species	4976269	4	1	0.0
Aeromonas salmonicida	645	species	7807177	3	1	0.0
Aeromonas caviae	648	species	27968422	3	0	0.0
Aeromonas schubertii	652	species	8750747	2	0	0.0
Vibrio	662	genus	5583206	2	0	0.0
Vibrio cholerae	666	species	5444833	3	1	0.0
Vibrio parahaemolyticus	670	species	5168015	4	3	0.0
Grimontia hollisae	673	species	16426895	1	0	0.0
Vibrio fluvialis	676	species	47771737	1	0	0.0
Vibrio gazogenes	687	species	4786552	1	1	0.0
Pasteurellaceae	712	family	2528486	4	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	2265772	1	1	0.0
Actinobacillus pleuropneumoniae	715	species	2303652	1	1	0.0
Haemophilus haemolyticus	726	species	7646594	1	0	0.0
Haemophilus influenzae	727	species	2511163	7	3	0.0
Haemophilus parainfluenzae	729	species	2086875	2	0	0.0
[Haemophilus] ducreyi	730	species	1698955	1	0	0.0
Aggregatibacter aphrophilus	732	species	3481722	21	4	0.0
Pasteurella multocida	747	species	2875151	6	1	0.0
Avibacterium volantium	762	species	2230476	1	0	0.0
Ehrlichia ruminantium	779	species	2264626	1	0	0.0
Rickettsia	780	genus	1252916	1	0	0.0
Orientia tsutsugamushi	784	species	2200350	5	1	0.0
Bartonella elizabethae	807	species	2018538	1	1	0.0
Chlamydia	810	genus	1271055	1	0	0.0
Bacteroides fragilis	817	species	5308603	4	0	0.0
Bacteroides thetaiotaomicron	818	species	6293399	4	3	0.0
Bacteroides uniformis	820	species	4989532	1	0	0.0
Bacteroides vulgatus	821	species	5163189	1	0	0.0
Campylobacter gracilis	824	species	2281652	62	58	0.0
Fibrobacter succinogenes	833	species	7685639	1	0	0.0
Porphyromonas	836	genus	2657841	3	0	0.0
Porphyromonas gingivalis	837	species	2736420	293	177	0.0
Prevotella	838	genus	3023914	4	0	0.0
Oxalobacter formigenes	847	species	2433653	2	0	0.0
Fusobacterium	848	genus	3161642	2	0	0.0
Fusobacterium nucleatum	851	species	3161193	27	13	0.0
Faecalibacterium prausnitzii	853	species	3102523	18	1	0.0
Fusobacterium varium	856	species	3346458	2	1	0.0
Fusobacterium necrophorum	859	species	4694448	21	0	0.0
Fusobacterium periodonticum	860	species	2541084	7	1	0.0
Fusobacterium ulcerans	861	species	3839419	1	0	0.0
Syntrophomonas wolfei	863	species	2936195	4	0	0.0
Desulfovibrio	872	genus	3919658	11	0	0.0
Desulfovibrio desulfuricans	876	species	3366008	1	0	0.0
Desulfovibrio vulgaris	881	species	3802302	2	0	0.0
Desulfovibrio vulgaris str. Hildenborough	882	leaf	3773159	7	1	0.0
Desulfovibrio vulgaris str. 'Miyazaki F'	883	leaf	4040304	3	2	0.0
Desulfobulbus	893	genus	0	5	0	0.0
Desulfococcus multivorans	897	species	8911375	23	0	0.0
Desulfomicrobium	898	genus	3363015	4	0	0.0
Desulfomicrobium baculatum	899	species	3942657	2	0	0.0
Desulfovibrio piger	901	species	2807531	6	2	0.0
Acidaminococcus	904	genus	2408767	1	0	0.0
Megasphaera elsdenii	907	species	2491645	4	0	0.0
Thiomonas intermedia	926	species	3462095	4	1	0.0
Herbaspirillum	963	genus	5363540	5	0	0.0
Herbaspirillum seropedicae	964	species	5513887	11	1	0.0
Selenomonas	970	genus	3100147	5	0	0.0
Bacteroidetes	976	phylum	3686275	2	0	0.0
Cellulophaga lytica	979	species	3765936	2	0	0.0
Flavobacterium columnare	996	species	3162432	1	0	0.0
Weeksella virosa	1014	species	2272954	1	0	0.0
Capnocytophaga gingivalis	1017	species	2838633	4	3	0.0
Capnocytophaga sputigena	1019	species	11962418	48	4	0.0
Erythrobacter	1041	genus	3052398	1	0	0.0
Chromatiaceae	1046	family	3825215	1	0	0.0
Thermochromatium tepidum	1050	species	2958290	1	0	0.0
Rhodobacter sphaeroides	1063	species	4610091	6	0	0.0
Rhodobacter blasticus	1075	species	3706095	2	1	0.0
Rhodopseudomonas palustris	1076	species	5494465	1	1	0.0
Blastochloris viridis	1079	species	11174693	10	1	0.0
Chlorobium phaeobacteroides	1096	species	2935152	1	0	0.0
Pelodictyon	1099	genus	2691540	1	0	0.0
Porphyrobacter neustonensis	1112	species	3090363	1	1	0.0
Cyanobacteria	1117	phylum	4896702	4	0	0.0
Synechococcus	1129	genus	2744871	4	0	0.0
Synechocystis sp. PCC 6714	1147	species	3738889	2	1	0.0
Pseudanabaena	1152	genus	0	1	0	0.0
Anabaena cylindrica	1165	species	7063285	1	0	0.0
Nostoc	1177	genus	9602270	1	0	0.0
Proteobacteria	1224	phylum	6582363	54	0	0.0
Gammaproteobacteria	1236	class	8199621	51	0	0.0
Piscirickettsia salmonis	1238	species	3507509	2	1	0.0
Firmicutes	1239	phylum	3951907	16	0	0.0
Leuconostoc	1243	genus	2625372	4	0	0.0
Oenococcus oeni	1247	species	1780517	1	0	0.0
Pediococcus acidilactici	1254	species	28786024	1	0	0.0
Ruminococcus	1263	genus	4482087	1	0	0.0
Micrococcaceae	1268	family	3809026	15	0	0.0
Micrococcus	1269	genus	4996790	4	0	0.0
Micrococcus luteus	1270	species	4996790	18	3	0.0
Dermacoccus nishinomiyaensis	1274	species	3113642	4	0	0.0
Kocuria rosea	1275	species	11520941	16	0	0.0
Kytococcus sedentarius	1276	species	2785024	3	0	0.0
Staphylococcus	1279	genus	5162113	1	0	0.0
Staphylococcus aureus	1280	species	5962137	3	1	0.0
Staphylococcus haemolyticus	1283	species	2697861	3	0	0.0
Staphylococcus xylosus	1288	species	14168082	5	0	0.0
Staphylococcus sciuri	1296	species	2811859	3	0	0.0
Deinococcus	1298	genus	4067791	2	0	0.0
Deinococcus radiodurans	1299	species	6628921	1	0	0.0
Streptococcaceae	1300	family	2703668	4	0	0.0
Streptococcus	1301	genus	2347233	65	13	0.0
Streptococcus gordonii	1302	species	2196662	122	20	0.0
Streptococcus oralis	1303	species	1926449	14	3	0.0
Streptococcus salivarius	1304	species	2213879	5	0	0.0
Streptococcus sanguinis	1305	species	2388435	129	15	0.0
Streptococcus suis	1307	species	2106595	4	1	0.0
Streptococcus thermophilus	1308	species	1844731	3	1	0.0
Streptococcus mutans	1309	species	2024183	2	0	0.0
Streptococcus sobrinus	1310	species	12977382	1	0	0.0
Streptococcus agalactiae	1311	species	2111259	14	0	0.0
Streptococcus pneumoniae	1313	species	2114821	2	0	0.0
Streptococcus pyogenes	1314	species	1940888	124	3	0.0
Streptococcus acidominimus	1326	species	2330811	1	0	0.0
Streptococcus anginosus	1328	species	2089210	37	4	0.0
Streptococcus canis	1329	species	6369596	5	0	0.0
Streptococcus dysgalactiae	1334	species	4983431	40	1	0.0
Streptococcus equinus	1335	species	11728033	3	1	0.0
Streptococcus equi	1336	species	5023339	3	0	0.0
Streptococcus intermedius	1338	species	1963517	8	0	0.0
Streptococcus porcinus	1340	species	10166034	15	3	0.0
Streptococcus ratti	1341	species	2096943	1	0	0.0
Enterococcus faecalis	1351	species	3027316	1	0	0.0
Enterococcus faecium	1352	species	2969925	3	0	0.0
Enterococcus gallinarum	1353	species	7096408	1	0	0.0
Enterococcus hirae	1354	species	2856440	1	0	0.0
Lactococcus lactis	1358	species	6185330	1	0	0.0
Lactococcus raffinolactis	1366	species	4587907	2	0	0.0
Planococcus	1372	genus	3804624	1	0	0.0
Planococcus kocurii	1374	species	3485580	1	0	0.0
Gemella	1378	genus	0	5	0	0.0
Gemella haemolysans	1379	species	1926227	1	0	0.0
Bacillales	1385	order	5092237	18	0	0.0
Bacillus	1386	genus	6141499	8	1	0.0
Bacillus amyloliquefaciens	1390	species	3989737	4	1	0.0
Brevibacillus brevis	1393	species	6469936	1	0	0.0
Bacillus coagulans	1398	species	3312652	5	3	0.0
Paenibacillus lautus	1401	species	7354571	4	3	0.0
Bacillus licheniformis	1402	species	8445242	1	0	0.0
Paenibacillus polymyxa	1406	species	5942566	1	1	0.0
Bacillus pumilus	1408	species	3704641	4	0	0.0
Lysinibacillus sphaericus	1421	species	4817463	1	0	0.0
Geobacillus stearothermophilus	1422	species	3676494	2	0	0.0
Bacillus subtilis	1423	species	8637394	4	1	0.0
Parageobacillus thermoglucosidasius	1426	species	3993793	5	0	0.0
Bacillus atrophaeus	1452	species	4168266	1	1	0.0
Brevibacillus laterosporus	1465	species	5277001	2	1	0.0
Bacillus lentus	1467	species	4384366	1	1	0.0
Clostridium	1485	genus	4654291	6	0	0.0
Clostridium botulinum	1491	species	4204997	7	2	0.0
Clostridium butyricum	1492	species	41927457	2	0	0.0
Clostridium cochlearium	1494	species	2435419	4	1	0.0
Clostridioides difficile	1496	species	5221519	50	6	0.0
Clostridium formicaceticum	1497	species	9173483	4	0	0.0
Hathewaya histolytica	1498	species	2740791	2	0	0.0
Clostridium pasteurianum	1501	species	9050473	2	0	0.0
Clostridium perfringens	1502	species	3171211	1	0	0.0
Paeniclostridium sordellii	1505	species	3584812	3	1	0.0
Thermoclostridium stercorarium	1510	species	4042789	1	0	0.0
Acetoanaerobium sticklandii	1511	species	2715461	2	2	0.0
Clostridium tetani	1513	species	2869591	2	0	0.0
Hungateiclostridium thermocellum	1515	species	3634338	1	0	0.0
Thermoanaerobacterium thermosaccharolyticum	1517	species	2840014	2	0	0.0
Clostridium tyrobutyricum	1519	species	3134437	1	0	0.0
Clostridium beijerinckii	1520	species	6062225	2	0	0.0
Moorella thermoacetica	1525	species	2628784	1	0	0.0
Clostridium kluyveri	1534	species	3989551	2	0	0.0
Clostridium novyi	1542	species	2547720	1	1	0.0
Clostridium estertheticum subsp. estertheticum	1552	subspecies	4785613	1	1	0.0
Gottschalkia acidurici	1556	species	3108248	1	0	0.0
Clostridium baratii	1561	species	3338630	2	0	0.0
Desulfotomaculum	1562	genus	3489791	1	0	0.0
Desulfotomaculum nigrificans	1565	species	2892255	1	0	0.0
Sporosarcina	1569	genus	0	1	0	0.0
Sporosarcina ureae	1571	species	13511270	4	0	0.0
Leifsonia xyli	1575	species	2635288	2	1	0.0
Lactobacillus	1578	genus	3009630	1	0	0.0
Lactobacillus buchneri	1581	species	2575738	2	0	0.0
Lactobacillus delbrueckii subsp. bulgaricus	1585	subspecies	14956872	2	2	0.0
Lactobacillus hilgardii	1588	species	5844403	2	0	0.0
Lactobacillus paracasei	1597	species	3589835	1	0	0.0
Lactobacillus reuteri	1598	species	2114305	1	1	0.0
Lactobacillus sakei	1599	species	1913898	1	0	0.0
Lactobacillus acetotolerans	1600	species	5066279	1	0	0.0
Lactobacillus fermentum	1613	species	2148561	1	1	0.0
Lactobacillus murinus	1622	species	7301880	2	1	0.0
Lactobacillus salivarius	1624	species	2056170	1	0	0.0
Lactobacillus sanfranciscensis	1625	species	1375770	1	0	0.0
Lactobacillus vaginalis	1633	species	1894710	1	0	0.0
Listeria	1637	genus	3154985	1	0	0.0
Listeria monocytogenes	1639	species	3008233	8	1	0.0
Listeria innocua	1642	species	3093113	1	0	0.0
Renibacterium	1645	genus	3155250	1	0	0.0
Renibacterium salmoninarum	1646	species	3155250	2	0	0.0
Erysipelothrix	1647	genus	1770425	4	0	0.0
Erysipelothrix rhusiopathiae	1648	species	1770425	1	0	0.0
Kurthia zopfii	1650	species	3061888	1	1	0.0
Corynebacteriaceae	1653	family	2732186	9	0	0.0
Actinomyces	1654	genus	2811991	345	134	0.0
Actinomyces naeslundii	1655	species	3040449	340	30	0.0
Actinomyces viscosus	1656	species	3491241	278	70	0.0
Actinomyces israelii	1659	species	2572997	34	8	0.0
Schaalia odontolytica	1660	species	4792768	64	13	0.0
Trueperella pyogenes	1661	species	2272494	13	3	0.0
Arthrobacter	1663	genus	0	14	0	0.0
Bifidobacterium	1678	genus	2688194	14	0	0.0
Bifidobacterium adolescentis	1680	species	2089645	3	0	0.0
Bifidobacterium bifidum	1681	species	2209060	8	2	0.0
Bifidobacterium breve	1685	species	2317134	9	2	0.0
Bifidobacterium catenulatum	1686	species	2308286	1	0	0.0
Bifidobacterium coryneforme	1687	species	1755151	1	0	0.0
Bifidobacterium dentium	1689	species	2636018	1	0	0.0
Bifidobacterium pseudolongum	1694	species	2005427	4	0	0.0
Brevibacterium	1696	genus	0	4	0	0.0
Corynebacterium ammoniagenes	1697	species	2790185	2	0	0.0
Brevibacterium linens	1703	species	12097701	12	2	0.0
Corynebacterium stationis	1705	species	8587058	3	0	0.0
Cellulomonas	1707	genus	3971988	16	0	0.0
Cellulomonas fimi	1708	species	4266344	11	0	0.0
Cellulosimicrobium cellulans	1710	species	9019668	19	4	0.0
Cellulomonas flavigena	1711	species	4123179	2	0	0.0
Corynebacterium	1716	genus	2732186	21	0	0.0
Corynebacterium diphtheriae	1717	species	2464936	1	0	0.0
Corynebacterium glutamicum	1718	species	3713456	2	1	0.0
Corynebacterium pseudotuberculosis	1719	species	2347054	3	0	0.0
Corynebacterium renale	1724	species	4673218	4	0	0.0
Corynebacterium xerosis	1725	species	5560360	5	0	0.0
Corynebacterium variabile	1727	species	3433007	1	0	0.0
Eubacterium	1730	genus	0	2	0	0.0
Peptoclostridium acidaminophilum	1731	species	3055036	1	0	0.0
Eubacterium limosum	1736	species	13313701	3	1	0.0
Propionibacterium	1743	genus	2646865	2	0	0.0
Propionibacterium freudenreichii	1744	species	2646865	23	0	0.0
Cutibacterium acnes	1747	species	2513231	7	1	0.0
Acidipropionibacterium acidipropionici	1748	species	3656170	25	0	0.0
Acidipropionibacterium jensenii	1749	species	12257369	38	0	0.0
Pseudopropionibacterium propionicum	1750	species	3449360	5156	477	0.0
Propionibacterium freudenreichii subsp. shermanii	1752	subspecies	2675045	1	0	0.0
Thermoanaerobacter	1754	genus	2526854	1	0	0.0
Actinobacteria	1760	class	5015669	227	64	0.0
Mycobacteriaceae	1762	family	7116636	26	0	0.0
Mycobacterium	1763	genus	7259758	8	0	0.0
Mycobacterium avium	1764	species	18898623	4	2	0.0
Mycolicibacterium fortuitum	1766	species	6254616	4	1	0.0
Mycobacterium intracellulare	1767	species	5499669	2	0	0.0
Mycobacterium leprae	1769	species	3268132	1	0	0.0
Mycolicibacterium phlei	1771	species	5349645	3	1	0.0
Mycolicibacterium smegmatis	1772	species	14041927	3	1	0.0
Mycobacterium tuberculosis	1773	species	5853101	3	0	0.0
Mycobacterium simiae	1784	species	5788994	4	0	0.0
Mycolicibacter terrae	1788	species	9098503	5	3	0.0
Mycolicibacterium aurum	1791	species	12074314	10	5	0.0
Mycolicibacterium chitae	1792	species	10943830	8	0	0.0
Mycolicibacterium fallax	1793	species	4156821	2	1	0.0
Mycolicibacterium neoaurum	1795	species	5421267	3	1	0.0
Mycolicibacterium thermoresistibile	1797	species	4950685	1	1	0.0
Mycolicibacterium aichiense	1799	species	5925482	3	2	0.0
Amycolatopsis	1813	genus	12051167	1	0	0.0
Nocardia	1817	genus	7567967	5	0	0.0
Nocardia otitidiscaviarum	1823	species	7687583	10	4	0.0
Nocardia asteroides	1824	species	6983363	6	4	0.0
Rhodococcus	1827	genus	6750748	17	2	0.0
Rhodococcus rhodochrous	1829	species	11178579	4	1	0.0
Rhodococcus ruber	1830	species	28280812	6	1	0.0
Saccharopolyspora erythraea	1836	species	8212805	1	0	0.0
Nocardioides	1839	genus	4376707	12	0	0.0
Pseudonocardia	1847	genus	7303989	4	0	0.0
Frankia	1854	genus	7497934	1	0	0.0
Frankia alni	1859	species	7497934	2	0	0.0
Geodermatophilus obscurus	1861	species	5322497	3	0	0.0
Dermatophilus congolensis	1863	species	2627820	1	1	0.0
Actinoplanes	1865	genus	8812229	4	0	0.0
Micromonospora	1873	genus	7025559	2	0	0.0
Streptomyces	1883	genus	9710281	77	5	0.0
Streptomyces actuosus	1885	species	8145579	4	1	0.0
Streptomyces albidoflavus	1886	species	21143534	12	1	0.0
Streptomyces albus	1888	species	33079680	13	4	0.0
Streptomyces ambofaciens	1889	species	8393598	2	0	0.0
Kitasatospora aureofaciens	1894	species	7076402	2	0	0.0
Streptomyces clavuligerus	1901	species	24193969	10	0	0.0
Streptomyces exfoliatus	1905	species	7646296	1	1	0.0
Streptomyces fradiae	1906	species	6725579	2	0	0.0
Streptomyces glaucescens	1907	species	7623774	3	3	0.0
Streptomyces globisporus	1908	species	7783599	1	0	0.0
Streptomyces hygroscopicus	1912	species	10333189	2	0	0.0
Streptomyces lincolnensis	1915	species	19832691	7	0	0.0
Streptomyces rimosus	1927	species	19019657	10	0	0.0
Streptomyces rochei	1928	species	8364802	4	2	0.0
Streptomyces tendae	1932	species	7343456	5	1	0.0
Streptomyces violaceoruber	1935	species	7916045	3	2	0.0
Streptomyces albireticuli	1940	species	8144417	1	0	0.0
Streptomyces vinaceus	1960	species	7673509	4	3	0.0
Streptomyces kanamyceticus	1967	species	10133897	5	4	0.0
Streptomyces chartreusis	1969	species	17966634	2	2	0.0
Actinomadura	1988	genus	0	2	0	0.0
Streptosporangium roseum	2001	species	10369518	1	0	0.0
Streptosporangiaceae	2004	family	10369518	3	0	0.0
Thermobispora bispora	2006	species	4189976	1	0	0.0
Thermomonosporaceae	2012	family	5639016	7	0	0.0
Nocardiopsis	2013	genus	6177891	1	0	0.0
Nocardiopsis dassonvillei	2014	species	6543312	21	0	0.0
Thermomonospora	2019	genus	5639016	1	0	0.0
Thermomonospora curvata	2020	species	5639016	2	0	0.0
Thermoactinomyces vulgaris	2026	species	5233536	2	0	0.0
Curtobacterium	2034	genus	3933752	1	0	0.0
Curtobacterium flaccumfaciens	2035	species	3933752	1	0	0.0
Actinomycetales	2037	order	2376616	5	0	0.0
Aeromicrobium erythreum	2041	species	3629239	8	4	0.0
Pimelobacter simplex	2045	species	5637360	8	2	0.0
Rothia dentocariosa	2047	species	2506025	3	0	0.0
Actinomycetaceae	2049	family	2376616	88	0	0.0
Mobiluncus	2050	genus	2146480	1	0	0.0
Mobiluncus curtisii	2051	species	2146480	3	0	0.0
Gordonia	2053	genus	5567155	5	0	0.0
Gordonia bronchialis	2054	species	5290012	3	3	0.0
Gordonia terrae	2055	species	16723305	18	1	0.0
Sphaerobacter thermophilus	2057	species	3993764	1	0	0.0
Tsukamurella	2060	genus	4479724	3	0	0.0
Tsukamurella paurometabola	2061	species	4479724	5	2	0.0
Streptomycetaceae	2062	family	9677174	44	0	0.0
Kitasatospora	2063	genus	8783278	3	0	0.0
Pseudonocardiaceae	2070	family	9441254	37	0	0.0
Pseudonocardia autotrophica	2074	species	7535285	6	2	0.0
Mycoplasmataceae	2092	family	1430664	1	0	0.0
Mycoplasma	2093	genus	1460880	3	0	0.0
Mycoplasma arginini	2094	species	1420266	2	0	0.0
Mycoplasma mycoides subsp. mycoides	2103	subspecies	8039092	1	0	0.0
Mycoplasma agalactiae	2110	species	877438	1	0	0.0
Mycoplasma neurolyticum	2120	species	1040908	1	0	0.0
Mycoplasma salivarium	2124	species	1737288	1	0	0.0
Ureaplasma urealyticum	2130	species	874478	2	0	0.0
Spiroplasmataceae	2131	family	1300182	1	0	0.0
Acholeplasmataceae	2146	family	1183742	2	0	0.0
Acholeplasma laidlawii	2148	species	1496992	2	0	0.0
Methanobacteriales	2158	order	1865270	4	0	0.0
Methanobacteriaceae	2159	family	1989655	4	0	0.0
Methanobacterium	2160	genus	0	8	1	0.0
Methanobacterium formicicum	2162	species	4944497	2	1	0.0
Methanobrevibacter	2172	genus	2395181	11	2	0.0
