name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Bacteroides uniformis	820	species	4989532	3	3	0.0
Parabacteroides distasonis	823	species	10023638	2	0	0.0
Campylobacter gracilis	824	species	2281652	212	203	0.0
Sebaldella termitidis	826	species	4486650	2	0	0.0
Porphyromonas	836	genus	2657841	2	0	0.0
Porphyromonas gingivalis	837	species	2736420	249	115	0.0
Prevotella	838	genus	3023914	4	0	0.0
Wolinella succinogenes	844	species	2110355	1	0	0.0
Oxalobacter formigenes	847	species	2433653	3	1	0.0
Fusobacterium	848	genus	3161642	6	1	0.0
Fusobacterium nucleatum	851	species	3161193	20	3	0.0
Faecalibacterium prausnitzii	853	species	3102523	48	6	0.0
Fusobacterium varium	856	species	3346458	4	2	0.0
Fusobacterium necrophorum	859	species	4694448	29	1	0.0
Fusobacterium periodonticum	860	species	2541084	5	0	0.0
Fusobacterium ulcerans	861	species	3839419	2	0	0.0
Cardiobacteriaceae	868	family	1389350	2	0	0.0
Dichelobacter	869	genus	1389350	1	0	0.0
Dichelobacter nodosus	870	species	1389350	2	0	0.0
Desulfovibrio	872	genus	3919658	6	0	0.0
Desulfocurvibacter africanus	873	species	4200534	2	0	0.0
Desulfovibrio desulfuricans	876	species	3366008	12	1	0.0
Desulfovibrio vulgaris	881	species	3802302	1	0	0.0
Desulfovibrio vulgaris str. Hildenborough	882	leaf	3773159	1	0	0.0
Desulfovibrio vulgaris str. 'Miyazaki F'	883	leaf	4040304	6	1	0.0
Desulfobulbus	893	genus	0	3	0	0.0
Desulfococcus	896	genus	3944167	2	0	0.0
Desulfococcus multivorans	897	species	8911375	26	0	0.0
Desulfomicrobium	898	genus	3363015	2	0	0.0
Desulfomicrobium baculatum	899	species	3942657	2	0	0.0
Desulfovibrio piger	901	species	2807531	12	4	0.0
Acidaminococcus	904	genus	2408767	1	0	0.0
Acidaminococcus fermentans	905	species	2329769	1	0	0.0
Megasphaera	906	genus	2491645	1	0	0.0
Megasphaera elsdenii	907	species	2491645	4	0	0.0
Nitrobacter hamburgensis	912	species	5011522	1	0	0.0
Nitrobacter winogradskyi	913	species	3402093	1	0	0.0
Thiomonas intermedia	926	species	3462095	4	1	0.0
Acidithiobacillus thiooxidans	930	species	3415726	1	0	0.0
Ehrlichia canis	944	species	1315030	2	1	0.0
Wolbachia	953	genus	1231799	1	1	0.0
Bdellovibrio bacteriovorus	959	species	3592845	1	0	0.0
Herbaspirillum	963	genus	5363540	1	0	0.0
Herbaspirillum seropedicae	964	species	5513887	13	0	0.0
Selenomonas	970	genus	3100147	2	0	0.0
Bacteroidetes	976	phylum	3686275	5	0	0.0
Cellulophaga lytica	979	species	3765936	2	0	0.0
Solitalea canadensis	995	species	5202069	2	0	0.0
Flavobacterium columnare	996	species	3162432	1	0	0.0
Capnocytophaga	1016	genus	2592165	4	3	0.0
Capnocytophaga gingivalis	1017	species	2838633	8	7	0.0
Capnocytophaga sputigena	1019	species	11962418	60	6	0.0
Erythrobacter	1041	genus	3052398	1	0	0.0
Chromatiaceae	1046	family	3825215	1	0	0.0
Halorhodospira halochloris	1052	species	2834560	1	1	0.0
Halorhodospira halophila	1053	species	2678452	1	0	0.0
Rhodobacter	1060	genus	4425548	1	0	0.0
Rhodobacter sphaeroides	1063	species	4610091	11	5	0.0
Rhodomicrobium vannielii	1069	species	4014469	1	0	0.0
Rhodopseudomonas	1073	genus	5494465	4	0	0.0
Rhodobacter blasticus	1075	species	3706095	3	2	0.0
Rhodopseudomonas palustris	1076	species	5494465	8	1	0.0
Blastochloris viridis	1079	species	11174693	12	0	0.0
Pararhodospirillum photometricum	1084	species	3876289	1	0	0.0
Rhodospirillum rubrum	1085	species	4379691	1	0	0.0
Chlorobium phaeobacteroides	1096	species	2935152	1	0	0.0
Chloroflexaceae	1106	family	5070807	1	0	0.0
Porphyrobacter neustonensis	1112	species	3090363	1	0	0.0
Cyanobacteria	1117	phylum	4896702	3	0	0.0
Synechococcus	1129	genus	2744871	5	0	0.0
Synechocystis	1142	genus	3570073	1	0	0.0
Synechocystis sp. PCC 6714	1147	species	3738889	1	0	0.0
Nostocaceae	1162	family	7936858	1	0	0.0
Proteobacteria	1224	phylum	6582363	105	0	0.0
Nitrosococcus	1227	genus	3680219	4	0	0.0
Gammaproteobacteria	1236	class	8199621	77	0	0.0
Firmicutes	1239	phylum	3951907	16	0	0.0
Leuconostoc	1243	genus	2625372	1	0	0.0
Leuconostoc mesenteroides	1245	species	3310663	4	0	0.0
Weissella paramesenteroides	1249	species	1947910	1	0	0.0
Leuconostoc carnosum	1252	species	1773468	1	1	0.0
Pediococcus pentosaceus	1255	species	1810762	1	1	0.0
Finegoldia magna	1260	species	1986740	2	0	0.0
Ruminococcus	1263	genus	4482087	1	0	0.0
Micrococcaceae	1268	family	3809026	57	0	0.0
Micrococcus	1269	genus	4996790	9	0	0.0
Micrococcus luteus	1270	species	4996790	79	3	0.0
Dermacoccus nishinomiyaensis	1274	species	3113642	15	2	0.0
Kocuria rosea	1275	species	11520941	63	4	0.0
Kytococcus sedentarius	1276	species	2785024	7	0	0.0
Staphylococcus	1279	genus	5162113	4	0	0.0
Staphylococcus aureus	1280	species	5962137	7	2	0.0
Staphylococcus epidermidis	1282	species	2601987	1	0	0.0
Staphylococcus haemolyticus	1283	species	2697861	1	1	0.0
Staphylococcus hyicus	1284	species	4944249	2	0	0.0
Staphylococcus simulans	1286	species	22255537	1	0	0.0
Staphylococcus warneri	1292	species	12763842	1	1	0.0
Deinococcus	1298	genus	4067791	11	0	0.0
Deinococcus radiodurans	1299	species	6628921	5	0	0.0
Streptococcaceae	1300	family	2703668	10	0	0.0
Streptococcus	1301	genus	2347233	212	140	0.0
Streptococcus gordonii	1302	species	2196662	903	110	0.0
Streptococcus oralis	1303	species	1926449	179	25	0.0
Streptococcus salivarius	1304	species	2213879	40	1	0.0
Streptococcus sanguinis	1305	species	2388435	1370	165	0.0
Streptococcus suis	1307	species	2106595	26	11	0.0
Streptococcus thermophilus	1308	species	1844731	12	1	0.0
Streptococcus mutans	1309	species	2024183	14	3	0.0
Streptococcus sobrinus	1310	species	12977382	11	2	0.0
Streptococcus agalactiae	1311	species	2111259	35	2	0.0
Streptococcus pneumoniae	1313	species	2114821	80	9	0.0
Streptococcus pyogenes	1314	species	1940888	73	2	0.0
Streptococcus parasanguinis	1318	species	2162630	3	0	0.0
Streptococcus sp. 'group B'	1319	species	2178261	2	0	0.0
Streptococcus acidominimus	1326	species	2330811	4	2	0.0
Streptococcus anginosus	1328	species	2089210	409	32	0
Streptococcus canis	1329	species	6369596	8	0	0.0
Streptococcus dysgalactiae	1334	species	4983431	38	0	0.0
Streptococcus equinus	1335	species	11728033	14	3	0.0
Streptococcus equi	1336	species	5023339	16	0	0.0
Streptococcus intermedius	1338	species	1963517	130	18	0.0
Streptococcus porcinus	1340	species	10166034	22	4	0.0
Streptococcus ratti	1341	species	2096943	5	1	0.0
Streptococcus vestibularis	1343	species	1950305	5	3	0.0
Streptococcus ferus	1345	species	1872314	5	1	0.0
Streptococcus iniae	1346	species	12603142	3	2	0.0
Streptococcus parauberis	1348	species	2143887	3	1	0.0
Streptococcus uberis	1349	species	1852352	8	1	0.0
Enterococcus	1350	genus	3047520	2	0	0.0
Enterococcus faecalis	1351	species	3027316	1	1	0.0
Enterococcus faecium	1352	species	2969925	3	1	0.0
Enterococcus hirae	1354	species	2856440	3	1	0.0
Lactococcus	1357	genus	5471281	1	0	0.0
Lactococcus lactis	1358	species	6185330	8	1	0.0
Lactococcus garvieae	1363	species	1957049	2	0	0.0
Lactococcus raffinolactis	1366	species	4587907	12	1	0.0
Planococcus kocurii	1374	species	3485580	3	2	0.0
Aerococcus	1375	genus	2080974	2	0	0.0
Gemella	1378	genus	0	9	0	0.0
Gemella haemolysans	1379	species	1926227	4	0	0.0
Atopobium parvulum	1382	species	1543805	6	0	0.0
Bacillales	1385	order	5092237	35	0	0.0
Bacillus	1386	genus	6141499	6	3	0.0
Bacillus amyloliquefaciens	1390	species	3989737	1	0	0.0
Bacillus anthracis	1392	species	5860829	3	0	0.0
Brevibacillus brevis	1393	species	6469936	3	1	0.0
Bacillus cereus	1396	species	6509544	3	0	0.0
Bacillus circulans	1397	species	10449620	3	1	0.0
Bacillus coagulans	1398	species	3312652	3	3	0.0
Paenibacillus lautus	1401	species	7354571	1	1	0.0
Bacillus licheniformis	1402	species	8445242	9	1	0.0
Bacillus megaterium	1404	species	6383812	3	1	0.0
Bacillus mycoides	1405	species	5872743	4	1	0.0
Paenibacillus polymyxa	1406	species	5942566	1	0	0.0
Bacillus pumilus	1408	species	3704641	1	1	0.0
Lysinibacillus sphaericus	1421	species	4817463	5	2	0.0
Geobacillus stearothermophilus	1422	species	3676494	2	0	0.0
Bacillus subtilis	1423	species	8637394	4	2	0.0
Parageobacillus thermoglucosidasius	1426	species	3993793	9	0	0.0
Bacillus thuringiensis	1428	species	6568323	3	0	0.0
Bacillus thuringiensis serovar tolworthi	1442	leaf	6870591	1	0	0.0
Bacillus atrophaeus	1452	species	4168266	3	0	0.0
Brevibacillus laterosporus	1465	species	5277001	3	0	0.0
Sporosarcina pasteurii	1474	species	3253966	2	0	0.0
Sporosarcina psychrophila	1476	species	4674191	3	1	0.0
Bacillus smithii	1479	species	3381292	1	1	0.0
Clostridium	1485	genus	4654291	11	0	0.0
Clostridium botulinum	1491	species	4204997	19	2	0.0
Clostridium butyricum	1492	species	41927457	9	4	0.0
Clostridium cochlearium	1494	species	2435419	2	1	0.0
Clostridioides difficile	1496	species	5221519	51	5	0.0
Clostridium formicaceticum	1497	species	9173483	6	0	0.0
Clostridium pasteurianum	1501	species	9050473	5	0	0.0
Clostridium perfringens	1502	species	3171211	2	1	0.0
Clostridium septicum	1504	species	6858862	4	0	0.0
Paeniclostridium sordellii	1505	species	3584812	2	1	0.0
Clostridium sporogenes	1509	species	8284974	2	0	0.0
Thermoclostridium stercorarium	1510	species	4042789	1	0	0.0
Acetoanaerobium sticklandii	1511	species	2715461	5	3	0.0
Clostridium tetani	1513	species	2869591	2	1	0.0
Hungateiclostridium thermocellum	1515	species	3634338	2	0	0.0
Thermoanaerobacterium thermosaccharolyticum	1517	species	2840014	4	0	0.0
Clostridium tyrobutyricum	1519	species	3134437	2	2	0.0
Clostridium beijerinckii	1520	species	6062225	4	2	0.0
Moorella thermoacetica	1525	species	2628784	11	3	0.0
Clostridium kluyveri	1534	species	3989551	3	3	0.0
Clostridium scatologenes	1548	species	5749410	1	1	0.0
Clostridium estertheticum subsp. estertheticum	1552	subspecies	4785613	2	0	0.0
Gottschalkia acidurici	1556	species	3108248	1	0	0.0
Clostridium baratii	1561	species	3338630	1	0	0.0
Halobacillus halophilus	1570	species	4170008	2	0	0.0
Clavibacter	1573	genus	5099992	2	0	0.0
Leifsonia xyli	1575	species	2635288	26	2	0.0
Lactobacillus	1578	genus	3009630	6	0	0.0
Lactobacillus brevis	1580	species	2464052	3	1	0.0
Weissella confusa	1583	species	6922439	2	0	0.0
Lactobacillus delbrueckii	1584	species	4102271	2	0	0.0
Lactobacillus helveticus	1587	species	2095920	2	0	0.0
Lactobacillus hilgardii	1588	species	5844403	1	0	0.0
Lactobacillus plantarum	1590	species	5152316	4	1	0.0
Lactobacillus gasseri	1596	species	1922956	2	0	0.0
Lactobacillus paracasei	1597	species	3589835	3	2	0.0
Lactobacillus reuteri	1598	species	2114305	2	2	0.0
Lactobacillus amylovorus	1604	species	2074928	1	0	0.0
Lactobacillus animalis	1605	species	2280577	1	0	0.0
Lactobacillus coryniformis	1610	species	3045091	1	0	0.0
Lactobacillus fermentum	1613	species	2148561	6	3	0.0
Lactobacillus fructivorans	1614	species	1388767	1	0	0.0
Lactobacillus mali	1618	species	2611959	2	0	0.0
Lactobacillus salivarius	1624	species	2056170	1	0	0.0
Listeria monocytogenes	1639	species	3008233	3	1	0.0
Listeria welshimeri	1643	species	2814130	1	0	0.0
Renibacterium salmoninarum	1646	species	3155250	1	0	0.0
Corynebacteriaceae	1653	family	2732186	42	0	0.0
Actinomyces	1654	genus	2811991	1397	463	0.0
Actinomyces naeslundii	1655	species	3040449	1511	135	0.0
Actinomyces viscosus	1656	species	3491241	1432	333	0
Actinomyces israelii	1659	species	2572997	144	31	0.0
Schaalia odontolytica	1660	species	4792768	430	117	0.0
Trueperella pyogenes	1661	species	2272494	43	2	0.0
Arthrobacter	1663	genus	0	37	0	0.0
Bifidobacterium	1678	genus	2688194	48	1	0.0
Bifidobacterium adolescentis	1680	species	2089645	13	1	0.0
Bifidobacterium bifidum	1681	species	2209060	33	4	0.0
Bifidobacterium longum subsp. infantis	1682	subspecies	10711411	2	0	0.0
Bifidobacterium angulatum	1683	species	2021974	5	0	0.0
Bifidobacterium asteroides	1684	species	2178836	6	0	0.0
Bifidobacterium breve	1685	species	2317134	19	3	0.0
Bifidobacterium catenulatum	1686	species	2308286	1	0	0.0
Bifidobacterium coryneforme	1687	species	1755151	4	0	0.0
Bifidobacterium dentium	1689	species	2636018	5	0	0.0
Bifidobacterium indicum	1691	species	1734546	1	0	0.0
Bifidobacterium pseudolongum	1694	species	2005427	17	1	0.0
Brevibacterium	1696	genus	0	15	0	0.0
Brevibacterium linens	1703	species	12097701	35	4	0.0
Corynebacterium stationis	1705	species	8587058	5	0	0.0
Cellulomonas	1707	genus	3971988	43	0	0.0
Cellulomonas fimi	1708	species	4266344	23	0	0.0
Cellulosimicrobium cellulans	1710	species	9019668	62	17	0.0
Cellulomonas flavigena	1711	species	4123179	9	0	0.0
Corynebacterium	1716	genus	2732186	102	0	0.0
Corynebacterium glutamicum	1718	species	3713456	2	2	0.0
Corynebacterium pseudotuberculosis	1719	species	2347054	6	0	0.0
Corynebacterium renale	1724	species	4673218	3	0	0.0
Corynebacterium xerosis	1725	species	5560360	21	3	0.0
Corynebacterium variabile	1727	species	3433007	7	0	0.0
Eubacterium	1730	genus	0	1	0	0.0
Eubacterium limosum	1736	species	13313701	30	6	0.0
Propionibacterium	1743	genus	2646865	19	0	0.0
Propionibacterium freudenreichii	1744	species	2646865	60	8	0.0
Cutibacterium acnes	1747	species	2513231	27	1	0.0
Acidipropionibacterium acidipropionici	1748	species	3656170	106	7	0.0
Acidipropionibacterium jensenii	1749	species	12257369	98	7	0.0
Pseudopropionibacterium propionicum	1750	species	3449360	5449	514	0.0268763
Propionibacterium freudenreichii subsp. shermanii	1752	subspecies	2675045	3	2	0.0
Thermoanaerobacter	1754	genus	2526854	1	0	0.0
Actinobacteria	1760	class	5015669	745	216	0.0
Mycobacteriaceae	1762	family	7116636	64	0	0.0
Mycobacterium	1763	genus	7259758	32	1	0.0
Mycobacterium avium	1764	species	18898623	11	2	0.0
Mycolicibacterium fortuitum	1766	species	6254616	9	4	0.0
Mycobacterium intracellulare	1767	species	5499669	7	0	0.0
Mycobacterium leprae	1769	species	3268132	2	2	0.0
Mycobacterium avium subsp. paratuberculosis	1770	subspecies	48319124	1	0	0.0
Mycolicibacterium phlei	1771	species	5349645	13	6	0.0
Mycolicibacterium smegmatis	1772	species	14041927	10	2	0.0
Mycobacterium tuberculosis	1773	species	5853101	7	0	0.0
