name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Chryseobacterium gleum	250	species	9292597	2	2	0.0
Sphingobacterium thalpophilum	259	species	5962893	2	2	0.0
Paracoccus	265	genus	5054656	2	0	0.0
Paracoccus denitrificans	266	species	5236194	2	0	0.0
Thermus thermophilus	274	species	2214494	2	1	0.0
Xanthobacter autotrophicus	280	species	5625098	1	0	0.0
Comamonas	283	genus	5461687	1	0	0.0
Comamonas testosteroni	285	species	5856025	6	1	0.0
Pseudomonas	286	genus	9017316	33	2	0.0
Pseudomonas aeruginosa	287	species	6798896	38	5	0.0
Burkholderia cepacia	292	species	13565292	6	0	0.0
Brevundimonas diminuta	293	species	3551819	1	0	0.0
Pseudomonas fluorescens	294	species	6604895	7	2	0.0
Pseudomonas fragi	296	species	10253943	2	0	0.0
Hydrogenophilus thermoluteolus	297	species	2288780	1	0	0.0
Pseudomonas mendocina	300	species	5293211	6	1	0.0
Pseudomonas oleovorans	301	species	4686340	2	0	0.0
Pseudomonas putida	303	species	6160317	16	3	0.0
Ralstonia solanacearum	305	species	5757294	23	4	0.0
Pseudomonas stutzeri	316	species	4548207	20	2	0.0
Pseudomonas syringae	317	species	8747300	2	0	0.0
Pseudomonas syringae pv. syringae	321	leaf	17996541	1	0	0.0
Ralstonia pickettii	329	species	5505543	5	2	0.0
Burkholderia glumae	337	species	6878727	4	0	0.0
Xanthomonas	338	genus	23419814	4	0	0.0
Xanthomonas campestris	339	species	7099366	3	1	0.0
Xanthomonas oryzae	347	species	63225372	1	0	0.0
Azotobacter chroococcum	353	species	5192286	4	0	0.0
Rhizobiales	356	order	5410296	34	0	0.0
Agrobacterium	357	genus	6422834	1	0	0.0
Agrobacterium tumefaciens	358	species	7273300	13	1	0.0
Agrobacterium rhizogenes	359	species	5482241	1	0	0.0
Bradyrhizobium	374	genus	11894480	4	1	0.0
Bradyrhizobium japonicum	375	species	9207384	3	1	0.0
Bradyrhizobium sp.	376	species	7547693	3	3	0.0
Rhizobium	379	genus	8184003	4	0	0.0
Sinorhizobium fredii	380	species	6924988	2	1	0.0
Sinorhizobium meliloti	382	species	7082772	3	1	0.0
Rhizobium leguminosarum	384	species	9364981	4	0	0.0
Rhizobium leguminosarum bv. viciae	387	leaf	22747743	1	1	0.0
Sinorhizobium fredii NGR234	394	leaf	6891900	2	0	0.0
Rhizobium phaseoli	396	species	6665454	2	0	0.0
Methylococcaceae	403	family	4384317	3	0	0.0
Methylobacterium	407	genus	7144985	4	0	0.0
Methylorubrum extorquens	408	species	8218505	2	0	0.0
Methylococcus	413	genus	3304561	2	0	0.0
Methylomonas	416	genus	5051681	2	0	0.0
Acetobacteraceae	433	family	3826783	3	0	0.0
Acetobacter aceti	435	species	3725037	1	0	0.0
Acetobacter pasteurianus	438	species	3590557	1	0	0.0
Legionellaceae	444	family	10525492	1	0	0.0
Moraxellaceae	468	family	3943545	1	0	0.0
Acinetobacter	469	genus	4126830	1	0	0.0
Acinetobacter baumannii	470	species	4233127	1	0	0.0
Moraxella bovis	476	species	2911207	1	1	0.0
Neisseriaceae	481	family	2244925	10	0	0.0
Neisseria	482	genus	2223758	85	41	0.0
Neisseria cinerea	483	species	1832904	34	1	0.0
Neisseria flavescens	484	species	2231882	53	11	0.0
Neisseria gonorrhoeae	485	species	2216159	47	5	0.0
Neisseria lactamica	486	species	2220606	51	1	0.0
Neisseria meningitidis	487	species	2222288	83	8	0.0
Neisseria mucosa	488	species	2783943	239	130	0.0
Neisseria polysaccharea	489	species	2024930	36	2	0.0
Neisseria animalis	492	species	4477875	10	0	0.0
Neisseria canis	493	species	2569389	5	0	0.0
Neisseria elongata	495	species	2253031	694	91	0.0
Kingella kingae	504	species	4021433	6	1	0.0
Alcaligenaceae	506	family	4354306	6	0	0.0
Alcaligenes faecalis	511	species	32768163	5	3	0.0
Bordetella	517	genus	4536693	10	0	0.0
Bordetella bronchiseptica	518	species	5231793	2	1	0.0
Bordetella avium	521	species	3732255	9	0	0.0
Ochrobactrum anthropi	529	species	5205777	4	1	0.0
Chromobacterium	535	genus	4751080	5	0	0.0
Chromobacterium violaceum	536	species	4751080	6	1	0.0
Eikenella	538	genus	0	6	0	0.0
Eikenella corrodens	539	species	4651055	648	233	0.0
Enterobacteriaceae	543	family	10341043	8	0	0.0
Citrobacter	544	genus	5276819	5	1	0.0
Citrobacter koseri	545	species	4735357	1	0	0.0
Citrobacter freundii	546	species	5164552	2	0	0.0
Enterobacter	547	genus	11028548	5	1	0.0
Klebsiella aerogenes	548	species	5435727	2	0	0.0
Enterobacter cloacae	550	species	5356576	3	0	0.0
Erwinia	551	genus	4250482	2	0	0.0
Erwinia amylovora	552	species	3869718	1	0	0.0
Pantoea ananatis	553	species	4838981	4	0	0.0
Escherichia coli	562	species	8437634	14	2	0.0
Escherichia fergusonii	564	species	4643861	2	1	0.0
Hafnia alvei	569	species	4712721	1	0	0.0
Klebsiella	570	genus	12784449	1	0	0.0
Klebsiella oxytoca	571	species	6684898	14	0	0.0
Klebsiella pneumoniae	573	species	14826006	3	0	0.0
Raoultella planticola	575	species	17105658	2	0	0.0
Raoultella terrigena	577	species	6073951	2	0	0.0
Morganella morganii	582	species	5836016	1	0	0.0
Proteus mirabilis	584	species	3973324	1	1	0.0
Providencia rettgeri	587	species	36637538	1	0	0.0
Salmonella	590	genus	11699879	1	0	0.0
Serratia	613	genus	5012487	5	1	0.0
Serratia liquefaciens	614	species	5282719	2	0	0.0
Serratia marcescens	615	species	5201904	7	1	0.0
Shigella boydii	621	species	4760589	1	0	0.0
Shigella flexneri	623	species	7250520	1	0	0.0
Xenorhabdus nematophila	628	species	4586662	1	0	0.0
Yersinia	629	genus	6072098	2	0	0.0
Yersinia enterocolitica	630	species	6188788	2	0	0.0
Yersinia pseudotuberculosis	633	species	7671089	1	0	0.0
Edwardsiella tarda	636	species	3766483	3	1	0.0
Arsenophonus nasoniae	638	species	4987107	1	1	0.0
Aeromonas	642	genus	5822658	6	1	0.0
Aeromonas hydrophila	644	species	4976269	7	2	0.0
Aeromonas salmonicida	645	species	7807177	2	0	0.0
Aeromonas caviae	648	species	27968422	3	0	0.0
Aeromonas media	651	species	4788430	1	0	0.0
Aeromonas schubertii	652	species	8750747	2	0	0.0
Aeromonas veronii	654	species	4551783	5	0	0.0
Vibrio	662	genus	5583206	3	1	0.0
Vibrio alginolyticus	663	species	5146637	2	1	0.0
Vibrio cholerae	666	species	5444833	1	0	0.0
Vibrio harveyi	669	species	35934227	1	0	0.0
Vibrio vulnificus	672	species	5071151	3	0	0.0
Grimontia hollisae	673	species	16426895	5	0	0.0
Vibrio mimicus	674	species	26461692	5	0	0.0
Vibrio fluvialis	676	species	47771737	2	0	0.0
Vibrio campbellii	680	species	8634154	3	0	0.0
Vibrio gazogenes	687	species	4786552	2	0	0.0
Vibrio natriegens	691	species	10343839	2	1	0.0
Pasteurellaceae	712	family	2528486	2	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	2265772	12	0	0.0
Actinobacillus pleuropneumoniae	715	species	2303652	2	0	0.0
Actinobacillus suis	716	species	2501598	1	0	0.0
Actinobacillus equuli	718	species	2431533	2	0	0.0
Actinobacillus lignieresii	720	species	2377048	1	0	0.0
Haemophilus	724	genus	2428729	1	0	0.0
Haemophilus haemolyticus	726	species	7646594	8	0	0.0
Haemophilus influenzae	727	species	2511163	15	1	0.0
Avibacterium paragallinarum	728	species	2425949	1	0	0.0
Haemophilus parainfluenzae	729	species	2086875	15	3	0.0
[Haemophilus] ducreyi	730	species	1698955	6	0	0.0
Histophilus somni	731	species	2138367	4	1	0.0
Aggregatibacter aphrophilus	732	species	3481722	80	9	0.0
Haemophilus parahaemolyticus	735	species	2091866	1	0	0.0
Pasteurella	745	genus	2875151	1	0	0.0
Pasteurella multocida	747	species	2875151	7	0	0.0
[Pasteurella] aerogenes	749	species	2257472	1	1	0.0
Pasteurella dagmatis	754	species	2287213	1	0	0.0
Rodentibacter pneumotropicus	758	species	2439769	1	0	0.0
Avibacterium volantium	762	species	2230476	1	0	0.0
Bartonella quintana	803	species	1584515	1	0	0.0
Bacteroides	816	genus	5275069	5	1	0.0
Bacteroides fragilis	817	species	5308603	11	1	0.0
Bacteroides thetaiotaomicron	818	species	6293399	7	2	0.0
Bacteroides uniformis	820	species	4989532	11	2	0.0
Bacteroides vulgatus	821	species	5163189	1	0	0.0
Parabacteroides distasonis	823	species	10023638	5	1	0.0
Campylobacter gracilis	824	species	2281652	121	105	0.0
Sebaldella termitidis	826	species	4486650	4	0	0.0
Campylobacter ureolyticus	827	species	1641887	1	0	0.0
Porphyromonas	836	genus	2657841	2	0	0.0
Porphyromonas gingivalis	837	species	2736420	345	182	0.0473788
Prevotella	838	genus	3023914	6	2	0.0
Wolinella succinogenes	844	species	2110355	1	0	0.0
Oxalobacter formigenes	847	species	2433653	1	0	0.0
Fusobacterium	848	genus	3161642	4	0	0.0
Fusobacterium nucleatum	851	species	3161193	35	11	0.0
Faecalibacterium prausnitzii	853	species	3102523	20	2	0.0
Fusobacterium varium	856	species	3346458	1	1	0.0
Fusobacterium necrophorum	859	species	4694448	17	0	0.0
Fusobacterium periodonticum	860	species	2541084	17	1	0.0
Desulfovibrio	872	genus	3919658	7	1	0.0
Desulfocurvibacter africanus	873	species	4200534	1	0	0.0
Desulfovibrio desulfuricans	876	species	3366008	4	2	0.0
Desulfovibrio vulgaris str. Hildenborough	882	leaf	3773159	5	0	0.0
Desulfovibrio vulgaris str. 'Miyazaki F'	883	leaf	4040304	4	1	0.0
Desulfobulbus	893	genus	0	2	0	0.0
Desulfococcus	896	genus	3944167	1	0	0.0
Desulfococcus multivorans	897	species	8911375	6	0	0.0
Desulfomicrobium baculatum	899	species	3942657	2	0	0.0
Desulfovibrio piger	901	species	2807531	7	2	0.0
Acidaminococcus	904	genus	2408767	3	0	0.0
Megasphaera	906	genus	2491645	3	0	0.0
Megasphaera elsdenii	907	species	2491645	2	0	0.0
Thiomonas intermedia	926	species	3462095	2	0	0.0
Anaplasmataceae	942	family	1284438	2	0	0.0
Wolbachia pipientis	955	species	1484007	2	0	0.0
Herbaspirillum	963	genus	5363540	6	0	0.0
Herbaspirillum seropedicae	964	species	5513887	10	0	0.0
Selenomonas	970	genus	3100147	4	0	0.0
Bacteroidetes	976	phylum	3686275	6	0	0.0
Cellulophaga lytica	979	species	3765936	2	0	0.0
Saprospira	1007	genus	4400185	1	0	0.0
Capnocytophaga	1016	genus	2592165	17	8	0.0
Capnocytophaga gingivalis	1017	species	2838633	87	68	0.0
Capnocytophaga ochracea	1018	species	2612925	1	0	0.0
Capnocytophaga sputigena	1019	species	11962418	540	48	0.0
Chromatiaceae	1046	family	3825215	6	0	0.0
Halorhodospira halochloris	1052	species	2834560	1	1	0.0
Rhodobacter sphaeroides	1063	species	4610091	1	1	0.0
Rhodobacter blasticus	1075	species	3706095	1	1	0.0
Rhodopseudomonas palustris	1076	species	5494465	6	1	0.0
Blastochloris viridis	1079	species	11174693	8	0	0.0
Chlorobaculum tepidum	1097	species	2154946	1	0	0.0
Prosthecochloris	1101	genus	2579695	1	0	0.0
Chloroflexus aurantiacus	1108	species	5263745	1	0	0.0
Porphyrobacter neustonensis	1112	species	3090363	1	1	0.0
Cyanobacteria	1117	phylum	4896702	2	0	0.0
Synechococcus	1129	genus	2744871	1	0	0.0
Proteobacteria	1224	phylum	6582363	39	0	0.0
Gammaproteobacteria	1236	class	8199621	42	0	0.0
Piscirickettsia salmonis	1238	species	3507509	1	1	0.0
Firmicutes	1239	phylum	3951907	9	0	0.0
Leuconostoc lactis	1246	species	7207125	1	1	0.0
Oenococcus oeni	1247	species	1780517	2	1	0.0
Finegoldia magna	1260	species	1986740	1	0	0.0
Ruminococcus	1263	genus	4482087	1	0	0.0
Micrococcaceae	1268	family	3809026	9	0	0.0
Micrococcus	1269	genus	4996790	3	0	0.0
Micrococcus luteus	1270	species	4996790	20	1	0.0
Dermacoccus nishinomiyaensis	1274	species	3113642	2	0	0.0
Kocuria rosea	1275	species	11520941	11	1	0.0
Kytococcus sedentarius	1276	species	2785024	3	0	0.0
Staphylococcus	1279	genus	5162113	2	0	0.0
Staphylococcus epidermidis	1282	species	2601987	2	1	0.0
Staphylococcus haemolyticus	1283	species	2697861	4	0	0.0
Staphylococcus hyicus	1284	species	4944249	1	0	0.0
Staphylococcus simulans	1286	species	22255537	1	1	0.0
Staphylococcus hominis	1290	species	2253412	4	0	0.0
Staphylococcus schleiferi	1295	species	15034207	1	0	0.0
Deinococcus radiodurans	1299	species	6628921	3	0	0.0
Streptococcaceae	1300	family	2703668	9	0	0.0
Streptococcus	1301	genus	2347233	261	183	0.0
Streptococcus gordonii	1302	species	2196662	1008	198	0.0
Streptococcus oralis	1303	species	1926449	322	29	0.0
Streptococcus salivarius	1304	species	2213879	50	4	0.0
Streptococcus sanguinis	1305	species	2388435	921	101	0.0
Streptococcus suis	1307	species	2106595	28	2	0.0
Streptococcus thermophilus	1308	species	1844731	6	2	0.0
Streptococcus mutans	1309	species	2024183	8	1	0.0
Streptococcus sobrinus	1310	species	12977382	10	2	0.0
Streptococcus agalactiae	1311	species	2111259	26	4	0.0
Streptococcus pneumoniae	1313	species	2114821	111	19	0.0
Streptococcus pyogenes	1314	species	1940888	66	1	0.0
Streptococcus parasanguinis	1318	species	2162630	1	0	0.0
Streptococcus sp. 'group B'	1319	species	2178261	2	0	0.0
Streptococcus acidominimus	1326	species	2330811	4	2	0.0
Streptococcus anginosus	1328	species	2089210	153	8	0.0
Streptococcus canis	1329	species	6369596	4	0	0.0
Streptococcus dysgalactiae	1334	species	4983431	24	0	0.0
Streptococcus equinus	1335	species	11728033	11	0	0.0
Streptococcus equi	1336	species	5023339	11	1	0.0
Streptococcus intermedius	1338	species	1963517	46	4	0.0
Streptococcus porcinus	1340	species	10166034	18	3	0.0
Streptococcus ratti	1341	species	2096943	4	2	0.0
Streptococcus vestibularis	1343	species	1950305	8	3	0.0
Streptococcus ferus	1345	species	1872314	6	4	0.0
Streptococcus iniae	1346	species	12603142	10	2	0.0
Streptococcus parauberis	1348	species	2143887	2	0	0.0
Streptococcus uberis	1349	species	1852352	2	0	0.0
Enterococcus	1350	genus	3047520	3	0	0.0
Enterococcus faecalis	1351	species	3027316	1	0	0.0
Enterococcus faecium	1352	species	2969925	9	0	0.0
Enterococcus gallinarum	1353	species	7096408	2	0	0.0
Enterococcus hirae	1354	species	2856440	2	0	0.0
Lactococcus lactis	1358	species	6185330	12	1	0.0
Lactococcus garvieae	1363	species	1957049	4	0	0.0
Lactococcus raffinolactis	1366	species	4587907	4	0	0.0
Aerococcus urinae	1376	species	2080974	1	0	0.0
Aerococcus viridans	1377	species	2199877	2	0	0.0
Gemella	1378	genus	0	10	0	0.0
Gemella haemolysans	1379	species	1926227	12	3	0.0
Atopobium parvulum	1382	species	1543805	3	0	0.0
Bacillales	1385	order	5092237	9	0	0.0
Bacillus	1386	genus	6141499	7	3	0.0
Bacillus amyloliquefaciens	1390	species	3989737	7	1	0.0
Bacillus anthracis	1392	species	5860829	1	0	0.0
Brevibacillus brevis	1393	species	6469936	1	1	0.0
Bacillus megaterium	1404	species	6383812	1	0	0.0
Bacillus mycoides	1405	species	5872743	2	0	0.0
Paenibacillus polymyxa	1406	species	5942566	6	1	0.0
Bacillus pumilus	1408	species	3704641	4	0	0.0
Lysinibacillus sphaericus	1421	species	4817463	2	1	0.0
Bacillus subtilis	1423	species	8637394	3	2	0.0
Bacillus thuringiensis	1428	species	6568323	1	0	0.0
Bacillus thuringiensis serovar tolworthi	1442	leaf	6870591	1	0	0.0
Bacillus atrophaeus	1452	species	4168266	1	0	0.0
Paenibacillus larvae	1464	species	13176472	1	0	0.0
Brevibacillus laterosporus	1465	species	5277001	2	2	0.0
Sporosarcina psychrophila	1476	species	4674191	1	1	0.0
Virgibacillus halodenitrificans	1482	species	8293753	1	1	0.0
Clostridium	1485	genus	4654291	8	0	0.0
Clostridium botulinum	1491	species	4204997	8	1	0.0
Clostridium butyricum	1492	species	41927457	4	0	0.0
Clostridioides difficile	1496	species	5221519	54	2	0.0
Hathewaya histolytica	1498	species	2740791	1	0	0.0
Clostridium pasteurianum	1501	species	9050473	2	0	0.0
Clostridium perfringens	1502	species	3171211	3	1	0.0
Clostridium septicum	1504	species	6858862	3	0	0.0
Acetoanaerobium sticklandii	1511	species	2715461	2	2	0.0
Hungateiclostridium thermocellum	1515	species	3634338	1	0	0.0
Thermoanaerobacterium thermosaccharolyticum	1517	species	2840014	1	0	0.0
Clostridium tyrobutyricum	1519	species	3134437	1	0	0.0
Clostridium beijerinckii	1520	species	6062225	3	1	0.0
Clostridium scatologenes	1548	species	5749410	1	0	0.0
Clostridium estertheticum subsp. estertheticum	1552	subspecies	4785613	1	1	0.0
Gottschalkia acidurici	1556	species	3108248	1	0	0.0
Halobacillus halophilus	1570	species	4170008	1	0	0.0
Sporosarcina ureae	1571	species	13511270	2	1	0.0
Clavibacter	1573	genus	5099992	1	0	0.0
Leifsonia xyli	1575	species	2635288	5	1	0.0
Lactobacillus	1578	genus	3009630	7	0	0.0
Lactobacillus acidophilus	1579	species	1992569	2	0	0.0
Lactobacillus buchneri	1581	species	2575738	2	0	0.0
Weissella confusa	1583	species	6922439	1	0	0.0
Lactobacillus delbrueckii subsp. bulgaricus	1585	subspecies	14956872	4	0	0.0
Lactobacillus helveticus	1587	species	2095920	2	1	0.0
Lactobacillus plantarum	1590	species	5152316	5	1	0.0
Lactobacillus paracasei	1597	species	3589835	1	1	0.0
Lactobacillus sakei	1599	species	1913898	1	0	0.0
Lactobacillus amylovorus	1604	species	2074928	1	0	0.0
Lactobacillus animalis	1605	species	2280577	1	0	0.0
Lactobacillus coryniformis	1610	species	3045091	3	1	0.0
Lactobacillus fermentum	1613	species	2148561	2	2	0.0
Lactobacillus mali	1618	species	2611959	1	0	0.0
Lactobacillus murinus	1622	species	7301880	3	0	0.0
Lactobacillus salivarius	1624	species	2056170	5	0	0.0
Listeria ivanovii	1638	species	5913177	2	0	0.0
Listeria monocytogenes	1639	species	3008233	2	0	0.0
Renibacterium salmoninarum	1646	species	3155250	1	0	0.0
Erysipelothrix	1647	genus	1770425	1	0	0.0
Erysipelothrix rhusiopathiae	1648	species	1770425	1	0	0.0
Kurthia	1649	genus	0	2	0	0.0
Corynebacteriaceae	1653	family	2732186	8	0	0.0
Actinomyces	1654	genus	2811991	214	65	0.0
Actinomyces naeslundii	1655	species	3040449	514	63	0.0
Actinomyces viscosus	1656	species	3491241	277	71	0.0
Actinomyces israelii	1659	species	2572997	23	5	0.0
Schaalia odontolytica	1660	species	4792768	254	91	0.0
Trueperella pyogenes	1661	species	2272494	11	2	0.0
Arthrobacter	1663	genus	0	8	0	0.0
Bifidobacterium	1678	genus	2688194	9	0	0.0
Bifidobacterium longum subsp. longum	1679	subspecies	9531300	1	1	0.0
Bifidobacterium adolescentis	1680	species	2089645	1	0	0.0
Bifidobacterium bifidum	1681	species	2209060	7	1	0.0
Bifidobacterium angulatum	1683	species	2021974	1	0	0.0
Bifidobacterium asteroides	1684	species	2178836	1	0	0.0
Bifidobacterium breve	1685	species	2317134	6	1	0.0
Bifidobacterium coryneforme	1687	species	1755151	1	0	0.0
Bifidobacterium dentium	1689	species	2636018	3	0	0.0
Bifidobacterium pseudolongum	1694	species	2005427	4	0	0.0
Brevibacterium	1696	genus	0	2	0	0.0
Corynebacterium ammoniagenes	1697	species	2790185	8	0	0.0
Brevibacterium linens	1703	species	12097701	5	1	0.0
Corynebacterium stationis	1705	species	8587058	1	0	0.0
Cellulomonas	1707	genus	3971988	8	0	0.0
Cellulomonas fimi	1708	species	4266344	6	0	0.0
Cellulosimicrobium cellulans	1710	species	9019668	8	0	0.0
Corynebacterium	1716	genus	2732186	39	7	0.0
Corynebacterium diphtheriae	1717	species	2464936	6	1	0.0
Corynebacterium glutamicum	1718	species	3713456	6	0	0.0
Corynebacterium pseudotuberculosis	1719	species	2347054	7	1	0.0
Corynebacterium xerosis	1725	species	5560360	13	2	0.0
Corynebacterium variabile	1727	species	3433007	1	0	0.0
Eubacterium	1730	genus	0	3	0	0.0
Peptoclostridium acidaminophilum	1731	species	3055036	1	0	0.0
Eubacterium limosum	1736	species	13313701	4	1	0.0
Propionibacterium	1743	genus	2646865	5	0	0.0
Propionibacterium freudenreichii	1744	species	2646865	12	0	0.0
Cutibacterium acnes	1747	species	2513231	1	0	0.0
Acidipropionibacterium acidipropionici	1748	species	3656170	27	0	0.0
Acidipropionibacterium jensenii	1749	species	12257369	20	0	0.0
Pseudopropionibacterium propionicum	1750	species	3449360	1106	115	0.0
Propionibacterium freudenreichii subsp. shermanii	1752	subspecies	2675045	1	0	0.0
Thermoanaerobacter	1754	genus	2526854	1	0	0.0
Actinobacteria	1760	class	5015669	176	55	0.0
Mycobacteriaceae	1762	family	7116636	12	0	0.0
Mycobacterium	1763	genus	7259758	11	1	0.0
Mycobacterium avium	1764	species	18898623	1	0	0.0
Mycolicibacterium fortuitum	1766	species	6254616	3	1	0.0
Mycobacterium leprae	1769	species	3268132	1	0	0.0
Mycolicibacterium phlei	1771	species	5349645	2	1	0.0
Mycolicibacterium smegmatis	1772	species	14041927	2	2	0.0
Mycobacterium cookii	1775	species	5318517	3	2	0.0
Mycobacterium marinum	1781	species	6555333	2	0	0.0
Mycobacterium simiae	1784	species	5788994	2	0	0.0
Mycolicibacter terrae	1788	species	9098503	4	2	0.0
Mycobacterium xenopi	1789	species	4917655	1	1	0.0
Mycolicibacterium aurum	1791	species	12074314	6	2	0.0
Mycolicibacterium chitae	1792	species	10943830	5	0	0.0
Mycolicibacterium fallax	1793	species	4156821	1	0	0.0
Mycolicibacterium neoaurum	1795	species	5421267	1	0	0.0
Mycolicibacterium aichiense	1799	species	5925482	1	1	0.0
Mycolicibacterium chubuense	1800	species	6342624	1	0	0.0
Mycobacterium ulcerans	1809	species	5936029	1	0	0.0
Amycolatopsis	1813	genus	12051167	3	0	0.0
Amycolatopsis methanolica	1814	species	7237391	1	0	0.0
Nocardia	1817	genus	7567967	5	0	0.0
Nocardia otitidiscaviarum	1823	species	7687583	2	0	0.0
Nocardia asteroides	1824	species	6983363	3	2	0.0
Rhodococcus	1827	genus	6750748	7	0	0.0
Rhodococcus rhodochrous	1829	species	11178579	5	0	0.0
Rhodococcus ruber	1830	species	28280812	1	0	0.0
Rhodococcus erythropolis	1833	species	6691155	2	0	0.0
Saccharopolyspora	1835	genus	8212805	1	0	0.0
Nocardioides	1839	genus	4376707	9	0	0.0
Pseudonocardia	1847	genus	7303989	2	0	0.0
Actinopolyspora	1849	genus	0	1	0	0.0
Saccharomonospora	1851	genus	4308349	1	0	0.0
Frankia	1854	genus	7497934	1	0	0.0
Geodermatophilus	1860	genus	5322497	1	0	0.0
Actinoplanes	1865	genus	8812229	1	0	0.0
Actinoplanes missouriensis	1866	species	8773466	1	0	0.0
Micromonospora	1873	genus	7025559	2	0	0.0
Streptomyces	1883	genus	9710281	64	3	0.0
Streptomyces actuosus	1885	species	8145579	1	0	0.0
Streptomyces albidoflavus	1886	species	21143534	8	3	0.0
Streptomyces albus	1888	species	33079680	16	2	0.0
Streptomyces ambofaciens	1889	species	8393598	2	0	0.0
Streptomyces atratus	1893	species	9641288	2	2	0.0
Kitasatospora aureofaciens	1894	species	7076402	3	0	0.0
Streptomyces clavuligerus	1901	species	24193969	4	1	0.0
Streptomyces exfoliatus	1905	species	7646296	3	2	0.0
Streptomyces fradiae	1906	species	6725579	1	0	0.0
Streptomyces glaucescens	1907	species	7623774	4	3	0.0
Streptomyces globisporus	1908	species	7783599	4	0	0.0
Streptomyces hygroscopicus	1912	species	10333189	2	0	0.0
Streptomyces lincolnensis	1915	species	19832691	5	1	0.0
Streptomyces rimosus	1927	species	19019657	1	0	0.0
Streptomyces rochei	1928	species	8364802	3	0	0.0
Streptomyces tendae	1932	species	7343456	3	1	0.0
Streptomyces violaceoruber	1935	species	7916045	4	2	0.0
Streptomyces vinaceus	1960	species	7673509	2	2	0.0
Streptomyces kanamyceticus	1967	species	10133897	2	0	0.0
Streptomyces chartreusis	1969	species	17966634	3	0	0.0
Streptosporangium	2000	genus	10369518	1	0	0.0
Streptosporangiaceae	2004	family	10369518	4	0	0.0
Thermomonosporaceae	2012	family	5639016	2	0	0.0
Nocardiopsis dassonvillei	2014	species	6543312	10	0	0.0
Thermomonospora	2019	genus	5639016	1	0	0.0
Kibdelosporangium	2029	genus	0	1	0	0.0
Curtobacterium	2034	genus	3933752	2	0	0.0
Actinomycetales	2037	order	2376616	1	0	0.0
Tropheryma	2038	genus	926620	2	0	0.0
Aeromicrobium	2040	genus	0	1	0	0.0
Aeromicrobium erythreum	2041	species	3629239	4	1	0.0
Pimelobacter simplex	2045	species	5637360	5	1	0.0
Rothia dentocariosa	2047	species	2506025	13	5	0.0
Actinomycetaceae	2049	family	2376616	76	0	0.0
Gordonia	2053	genus	5567155	6	0	0.0
Gordonia terrae	2055	species	16723305	4	0	0.0
Sphaerobacter thermophilus	2057	species	3993764	1	0	0.0
Tsukamurella	2060	genus	4479724	1	0	0.0
Tsukamurella paurometabola	2061	species	4479724	7	1	0.0
Streptomycetaceae	2062	family	9677174	31	0	0.0
