name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Acinetobacter baumannii	470	species	4233127	4	2	0.0
Moraxella	475	genus	1863286	1	0	0.0
Moraxella catarrhalis	480	species	1863286	3	1	0.0
Neisseriaceae	481	family	2244925	2	0	0.0
Neisseria	482	genus	2223758	3	0	0.0
Neisseria cinerea	483	species	1832904	1	1	0.0
Neisseria flavescens	484	species	2231882	3	0	0.0
Neisseria gonorrhoeae	485	species	2216159	4	0	0.0
Neisseria lactamica	486	species	2220606	3	0	0.0
Neisseria meningitidis	487	species	2222288	5	1	0.0
Neisseria mucosa	488	species	2783943	11	5	0.0
Neisseria polysaccharea	489	species	2024930	2	0	0.0
Neisseria animalis	492	species	4477875	2	0	0.0
Neisseria canis	493	species	2569389	2	1	0.0
Neisseria elongata	495	species	2253031	30	2	0.0
Alcaligenaceae	506	family	4354306	6	0	0.0
Alcaligenes faecalis	511	species	32768163	1	1	0.0
Bordetella	517	genus	4536693	1	0	0.0
Bordetella bronchiseptica	518	species	5231793	12	0	0.0
Bordetella parapertussis	519	species	4836562	2	0	0.0
Bordetella pertussis	520	species	4781978	2	1	0.0
Bordetella avium	521	species	3732255	2	0	0.0
Acidiphilium cryptum	524	species	3963080	2	0	0.0
Ochrobactrum	528	genus	5205777	1	0	0.0
Ochrobactrum anthropi	529	species	5205777	5	1	0.0
Beijerinckia	532	genus	4418616	1	0	0.0
Chromobacterium	535	genus	4751080	1	0	0.0
Chromobacterium violaceum	536	species	4751080	6	0	0.0
Eikenella corrodens	539	species	4651055	59	17	0.0
Enterobacteriaceae	543	family	10341043	5	0	0.0
Citrobacter	544	genus	5276819	1	1	0.0
Citrobacter koseri	545	species	4735357	1	0	0.0
Citrobacter freundii	546	species	5164552	5	0	0.0
Enterobacter	547	genus	11028548	2	0	0.0
Klebsiella aerogenes	548	species	5435727	9	2	0.0
Pantoea agglomerans	549	species	30133336	6	2	0.0
Enterobacter cloacae	550	species	5356576	13	4	0.0
Erwinia amylovora	552	species	3869718	2	0	0.0
Pantoea ananatis	553	species	4838981	2	0	0.0
Escherichia coli	562	species	8437634	12	4	0.0
Atlantibacter hermannii	565	species	13352683	2	0	0.0
Hafnia	568	genus	4712721	1	0	0.0
Hafnia alvei	569	species	4712721	3	0	0.0
Klebsiella oxytoca	571	species	6684898	13	0	0.0
Klebsiella pneumoniae	573	species	14826006	14	4	0.0
Raoultella planticola	575	species	17105658	3	0	0.0
Raoultella terrigena	577	species	6073951	2	0	0.0
Morganella morganii	582	species	5836016	4	1	0.0
Proteus mirabilis	584	species	3973324	5	2	0.0
Proteus vulgaris	585	species	16657186	6	0	0.0
Providencia rettgeri	587	species	36637538	3	0	0.0
Providencia stuartii	588	species	4402109	4	0	0.0
Serratia	613	genus	5012487	8	0	0.0
Serratia liquefaciens	614	species	5282719	7	0	0.0
Serratia marcescens	615	species	5201904	18	2	0.0
Serratia odorifera	618	species	5272556	1	1	0.0
Shigella dysenteriae	622	species	4520554	1	0	0.0
Yersinia	629	genus	6072098	1	0	0.0
Yersinia enterocolitica	630	species	6188788	1	0	0.0
Yersinia intermedia	631	species	24435507	3	0	0.0
Yersinia pestis	632	species	5818786	1	0	0.0
Edwardsiella tarda	636	species	3766483	1	0	0.0
Arsenophonus nasoniae	638	species	4987107	1	1	0.0
Vibrionaceae	641	family	5610112	2	0	0.0
Aeromonas	642	genus	5822658	10	4	0.0
Aeromonas hydrophila	644	species	4976269	5	1	0.0
Aeromonas salmonicida	645	species	7807177	4	1	0.0
Aeromonas caviae	648	species	27968422	4	0	0.0
Aeromonas media	651	species	4788430	2	1	0.0
Aeromonas schubertii	652	species	8750747	5	1	0.0
Aeromonas veronii	654	species	4551783	5	1	0.0
Vibrio alginolyticus	663	species	5146637	3	1	0.0
Vibrio cholerae	666	species	5444833	2	2	0.0
Vibrio parahaemolyticus	670	species	5168015	1	1	0.0
Vibrio vulnificus	672	species	5071151	3	1	0.0
Vibrio mimicus	674	species	26461692	3	2	0.0
Vibrio cincinnatiensis	675	species	15191860	8	0	0.0
Vibrio fluvialis	676	species	47771737	5	1	0.0
Vibrio campbellii	680	species	8634154	1	1	0.0
Vibrio mediterranei	689	species	11788203	1	1	0.0
Vibrio natriegens	691	species	10343839	5	1	0.0
Plesiomonas shigelloides	703	species	7376338	5	2	0.0
Pasteurellaceae	712	family	2528486	5	0	0.0
Actinobacillus	713	genus	2346381	1	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	2265772	6	1	0.0
Actinobacillus suis	716	species	2501598	1	0	0.0
Haemophilus haemolyticus	726	species	7646594	9	0	0.0
Haemophilus influenzae	727	species	2511163	23	4	0.0
Avibacterium paragallinarum	728	species	2425949	1	1	0.0
Haemophilus parainfluenzae	729	species	2086875	6	2	0.0
[Haemophilus] ducreyi	730	species	1698955	2	0	0.0
Histophilus somni	731	species	2138367	9	5	0.0
Aggregatibacter aphrophilus	732	species	3481722	19	1	0.0
Aggregatibacter segnis	739	species	2022832	1	0	0.0
Pasteurella multocida	747	species	2875151	9	0	0.0
[Pasteurella] aerogenes	749	species	2257472	1	0	0.0
Rickettsiales	766	order	1302079	1	0	0.0
Anaplasma	768	genus	1349657	1	0	0.0
Bartonellaceae	772	family	1830994	2	0	0.0
Rickettsiaceae	775	family	1316078	1	0	0.0
Chlamydiaceae	809	family	1271055	1	0	0.0
Bacteroidaceae	815	family	5275069	3	0	0.0
Bacteroides	816	genus	5275069	2	0	0.0
Bacteroides fragilis	817	species	5308603	1	0	0.0
Bacteroides thetaiotaomicron	818	species	6293399	2	0	0.0
Bacteroides uniformis	820	species	4989532	5	1	0.0
Bacteroides vulgatus	821	species	5163189	1	1	0.0
Parabacteroides distasonis	823	species	10023638	3	0	0.0
Campylobacter gracilis	824	species	2281652	95	87	0.0
Campylobacter ureolyticus	827	species	1641887	1	0	0.0
Porphyromonas	836	genus	2657841	1	0	0.0
Porphyromonas gingivalis	837	species	2736420	167	62	0.0
Prevotella	838	genus	3023914	6	0	0.0
Fusobacterium	848	genus	3161642	4	0	0.0
Fusobacterium gonidiaformans	849	species	1678881	1	0	0.0
Fusobacterium nucleatum	851	species	3161193	19	4	0.0
Faecalibacterium prausnitzii	853	species	3102523	33	5	0.0
Fusobacterium varium	856	species	3346458	6	0	0.0
Fusobacterium necrophorum	859	species	4694448	63	0	0.0
Fusobacterium periodonticum	860	species	2541084	18	2	0.0
Fusobacterium ulcerans	861	species	3839419	2	0	0.0
Cardiobacteriaceae	868	family	1389350	2	0	0.0
Desulfovibrio	872	genus	3919658	3	0	0.0
Desulfovibrio desulfuricans	876	species	3366008	9	6	0.0
Desulfovibrio vulgaris	881	species	3802302	3	0	0.0
Desulfovibrio vulgaris str. Hildenborough	882	leaf	3773159	3	0	0.0
Desulfovibrio vulgaris str. 'Miyazaki F'	883	leaf	4040304	4	1	0.0
Desulfobulbus	893	genus	0	2	0	0.0
Desulfococcus multivorans	897	species	8911375	13	0	0.0
Desulfomicrobium	898	genus	3363015	1	0	0.0
Desulfomicrobium baculatum	899	species	3942657	1	0	0.0
Desulfovibrio piger	901	species	2807531	10	5	0.0
Megasphaera elsdenii	907	species	2491645	6	0	0.0
Nitrobacter hamburgensis	912	species	5011522	1	0	0.0
Nitrosomonas	914	genus	2796959	1	0	0.0
Nitrosomonas europaea	915	species	2812094	1	0	0.0
Thiomonas intermedia	926	species	3462095	4	1	0.0
Thiomicrospira	933	genus	2045407	1	0	0.0
Anaplasmataceae	942	family	1284438	1	0	0.0
Ehrlichia canis	944	species	1315030	2	2	0.0
Wolbachia	953	genus	1231799	2	2	0.0
Wolbachia pipientis	955	species	1484007	2	0	0.0
Bdellovibrio	958	genus	3359107	1	0	0.0
Bdellovibrio bacteriovorus	959	species	3592845	1	0	0.0
Bacteriovorax stolpii	960	species	7691180	2	0	0.0
Herbaspirillum seropedicae	964	species	5513887	6	0	0.0
Halanaerobiaceae	972	family	2443704	2	0	0.0
Bacteroidetes	976	phylum	3686275	6	0	0.0
Flavobacterium columnare	996	species	3162432	4	0	0.0
Weeksella virosa	1014	species	2272954	2	1	0.0
Capnocytophaga	1016	genus	2592165	3	2	0.0
Capnocytophaga gingivalis	1017	species	2838633	8	7	0.0
Capnocytophaga sputigena	1019	species	11962418	42	5	0.0
Erythrobacter	1041	genus	3052398	3	0	0.0
Chromatiaceae	1046	family	3825215	2	0	0.0
Allochromatium vinosum	1049	species	3669074	1	0	0.0
Halorhodospira halophila	1053	species	2678452	2	0	0.0
Rhodobacter	1060	genus	4425548	2	0	0.0
Rhodobacter sphaeroides	1063	species	4610091	16	3	0.0
Rhodopseudomonas	1073	genus	5494465	2	0	0.0
Rhodobacter blasticus	1075	species	3706095	8	6	0.0
Rhodopseudomonas palustris	1076	species	5494465	12	1	0.0
Blastochloris viridis	1079	species	11174693	14	1	0.0
Rhodospirillum	1081	genus	4371641	1	0	0.0
Pararhodospirillum photometricum	1084	species	3876289	1	0	0.0
Chlorobium phaeovibrioides	1094	species	1966858	3	1	0.0
Chloroflexus aurantiacus	1108	species	5263745	2	0	0.0
Porphyrobacter	1111	genus	0	1	0	0.0
Porphyrobacter neustonensis	1112	species	3090363	3	0	0.0
Cyanobacteria	1117	phylum	4896702	10	0	0.0
Synechococcus	1129	genus	2744871	3	0	0.0
Synechocystis	1142	genus	3570073	1	0	0.0
Oscillatoriales	1150	order	7831139	1	0	0.0
Oscillatoria	1158	genus	8038262	1	0	0.0
Nostocales	1161	order	7545001	4	0	0.0
Prochlorococcus marinus	1219	species	1799150	1	0	0.0
Proteobacteria	1224	phylum	6582363	112	0	0.0
Gammaproteobacteria	1236	class	8199621	72	0	0.0
Piscirickettsia salmonis	1238	species	3507509	1	0	0.0
Firmicutes	1239	phylum	3951907	29	0	0.0
Leuconostoc	1243	genus	2625372	1	0	0.0
Leuconostoc lactis	1246	species	7207125	1	1	0.0
Weissella paramesenteroides	1249	species	1947910	1	1	0.0
Leuconostoc carnosum	1252	species	1773468	2	1	0.0
Pediococcus acidilactici	1254	species	28786024	3	1	0.0
Pediococcus pentosaceus	1255	species	1810762	1	1	0.0
Finegoldia magna	1260	species	1986740	6	0	0.0
Ruminococcus	1263	genus	4482087	4	0	0.0
Micrococcaceae	1268	family	3809026	37	0	0.0
Micrococcus	1269	genus	4996790	5	0	0.0
Micrococcus luteus	1270	species	4996790	60	10	0.0
Dermacoccus nishinomiyaensis	1274	species	3113642	12	4	0.0
Kocuria rosea	1275	species	11520941	47	1	0.0
Kytococcus sedentarius	1276	species	2785024	9	0	0.0
Staphylococcus	1279	genus	5162113	3	0	0.0
Staphylococcus aureus	1280	species	5962137	11	8	0.0
Staphylococcus carnosus	1281	species	2566424	1	0	0.0
Staphylococcus epidermidis	1282	species	2601987	5	4	0.0
Staphylococcus haemolyticus	1283	species	2697861	1	0	0.0
Staphylococcus xylosus	1288	species	14168082	1	1	0.0
Staphylococcus hominis	1290	species	2253412	6	0	0.0
Staphylococcus muscae	1294	species	4190247	4	0	0.0
Staphylococcus sciuri	1296	species	2811859	2	1	0.0
Deinococcus	1298	genus	4067791	1	0	0.0
Deinococcus radiodurans	1299	species	6628921	4	0	0.0
Streptococcaceae	1300	family	2703668	19	0	0.0
Streptococcus	1301	genus	2347233	212	106	0.0
Streptococcus gordonii	1302	species	2196662	396	42	0.0
Streptococcus oralis	1303	species	1926449	91	8	0.0
Streptococcus salivarius	1304	species	2213879	36	2	0.0
Streptococcus sanguinis	1305	species	2388435	628	94	0.0
Streptococcus suis	1307	species	2106595	37	4	0.0
Streptococcus thermophilus	1308	species	1844731	9	2	0.0
Streptococcus mutans	1309	species	2024183	16	4	0.0
Streptococcus sobrinus	1310	species	12977382	4	0	0.0
Streptococcus agalactiae	1311	species	2111259	71	23	0.0
Streptococcus pneumoniae	1313	species	2114821	55	3	0.0
Streptococcus pyogenes	1314	species	1940888	158	5	0.0
Streptococcus parasanguinis	1318	species	2162630	1	0	0.0
Streptococcus sp. 'group B'	1319	species	2178261	1	0	0.0
Streptococcus acidominimus	1326	species	2330811	2	2	0.0
Streptococcus anginosus	1328	species	2089210	175	7	0.0
Streptococcus canis	1329	species	6369596	4	1	0.0
Streptococcus dysgalactiae	1334	species	4983431	57	0	0.0
Streptococcus equinus	1335	species	11728033	10	2	0.0
Streptococcus equi	1336	species	5023339	29	1	0.0
Streptococcus intermedius	1338	species	1963517	87	3	0.0
Streptococcus porcinus	1340	species	10166034	48	11	0.0
Streptococcus ratti	1341	species	2096943	1	1	0.0
Streptococcus vestibularis	1343	species	1950305	6	1	0.0
Streptococcus ferus	1345	species	1872314	2	1	0.0
Streptococcus iniae	1346	species	12603142	5	3	0.0
Streptococcus uberis	1349	species	1852352	1	0	0.0
Enterococcus	1350	genus	3047520	5	0	0.0
Enterococcus faecalis	1351	species	3027316	6	0	0.0
Enterococcus faecium	1352	species	2969925	11	2	0.0
Enterococcus gallinarum	1353	species	7096408	2	0	0.0
Enterococcus hirae	1354	species	2856440	1	0	0.0
Lactococcus	1357	genus	5471281	2	0	0.0
Lactococcus lactis	1358	species	6185330	7	2	0.0
Lactococcus lactis subsp. cremoris	1359	subspecies	20540985	1	1	0.0
Lactococcus lactis subsp. lactis	1360	subspecies	33254851	2	0	0.0
Lactococcus garvieae	1363	species	1957049	1	1	0.0
Lactococcus piscium	1364	species	2503066	1	0	0.0
Lactococcus raffinolactis	1366	species	4587907	7	1	0.0
Planococcus	1372	genus	3804624	3	0	0.0
Aerococcus urinae	1376	species	2080974	1	0	0.0
Gemella	1378	genus	0	20	0	0.0
Gemella haemolysans	1379	species	1926227	9	3	0.0
Atopobium parvulum	1382	species	1543805	5	0	0.0
Bacillales	1385	order	5092237	32	0	0.0
Bacillus	1386	genus	6141499	11	2	0.0
Bacillus amyloliquefaciens	1390	species	3989737	5	1	0.0
Bacillus anthracis	1392	species	5860829	2	2	0.0
Brevibacillus brevis	1393	species	6469936	2	0	0.0
Bacillus cereus	1396	species	6509544	7	2	0.0
Bacillus circulans	1397	species	10449620	3	3	0.0
Bacillus coagulans	1398	species	3312652	9	1	0.0
Paenibacillus lautus	1401	species	7354571	1	0	0.0
Bacillus licheniformis	1402	species	8445242	12	1	0.0
Bacillus megaterium	1404	species	6383812	1	0	0.0
Bacillus mycoides	1405	species	5872743	1	1	0.0
Paenibacillus polymyxa	1406	species	5942566	4	0	0.0
Bacillus pumilus	1408	species	3704641	3	0	0.0
Lysinibacillus sphaericus	1421	species	4817463	8	1	0.0
Bacillus subtilis	1423	species	8637394	5	0	0.0
Parageobacillus thermoglucosidasius	1426	species	3993793	3	0	0.0
Bacillus thuringiensis	1428	species	6568323	2	1	0.0
Bacillus thuringiensis serovar tolworthi	1442	leaf	6870591	1	0	0.0
Bacillus atrophaeus	1452	species	4168266	4	1	0.0
Bacillus lentus	1467	species	4384366	2	0	0.0
Sporosarcina pasteurii	1474	species	3253966	1	1	0.0
Sporosarcina psychrophila	1476	species	4674191	1	0	0.0
Paenibacillus larvae subsp. pulvifaciens	1477	subspecies	13759777	1	1	0.0
Bacillus smithii	1479	species	3381292	2	1	0.0
Virgibacillus halodenitrificans	1482	species	8293753	1	0	0.0
Clostridium	1485	genus	4654291	11	0	0.0
Clostridium acetobutylicum	1488	species	4136895	1	0	0.0
Clostridium botulinum	1491	species	4204997	30	13	0.0
Clostridium butyricum	1492	species	41927457	9	1	0.0
Clostridium cochlearium	1494	species	2435419	7	4	0.0
Clostridioides difficile	1496	species	5221519	84	4	0.0
Clostridium formicaceticum	1497	species	9173483	10	0	0.0
Hathewaya histolytica	1498	species	2740791	6	2	0.0
Clostridium pasteurianum	1501	species	9050473	3	0	0.0
Clostridium perfringens	1502	species	3171211	11	4	0.0
Clostridium septicum	1504	species	6858862	3	0	0.0
Paeniclostridium sordellii	1505	species	3584812	7	1	0.0
Clostridium sporogenes	1509	species	8284974	3	0	0.0
Acetoanaerobium sticklandii	1511	species	2715461	11	6	0.0
Clostridium tetani	1513	species	2869591	4	0	0.0
Thermoanaerobacterium thermosaccharolyticum	1517	species	2840014	4	2	0.0
Clostridium tyrobutyricum	1519	species	3134437	3	0	0.0
Clostridium beijerinckii	1520	species	6062225	11	1	0.0
Ruminiclostridium cellulolyticum	1521	species	4068724	2	0	0.0
Moorella thermoacetica	1525	species	2628784	6	4	0.0
Clostridium kluyveri	1534	species	3989551	1	1	0.0
Clostridium novyi	1542	species	2547720	1	1	0.0
Clostridium scatologenes	1548	species	5749410	5	2	0.0
Clostridium estertheticum subsp. estertheticum	1552	subspecies	4785613	2	1	0.0
Gottschalkia acidurici	1556	species	3108248	2	0	0.0
Clostridium baratii	1561	species	3338630	3	0	0.0
Desulfotomaculum	1562	genus	3489791	1	0	0.0
Sporosarcina ureae	1571	species	13511270	5	1	0.0
Clavibacter	1573	genus	5099992	1	0	0.0
Leifsonia xyli	1575	species	2635288	18	5	0.0
Lactobacillus	1578	genus	3009630	11	0	0.0
Lactobacillus brevis	1580	species	2464052	1	0	0.0
Lactobacillus casei	1582	species	3018036	2	0	0.0
Weissella confusa	1583	species	6922439	2	1	0.0
Lactobacillus delbrueckii	1584	species	4102271	4	2	0.0
Lactobacillus delbrueckii subsp. bulgaricus	1585	subspecies	14956872	1	1	0.0
Lactobacillus hilgardii	1588	species	5844403	6	0	0.0
Lactobacillus pentosus	1589	species	18319957	3	1	0.0
Lactobacillus plantarum	1590	species	5152316	1	0	0.0
Lactobacillus gasseri	1596	species	1922956	2	0	0.0
Lactobacillus paracasei	1597	species	3589835	2	1	0.0
Lactobacillus reuteri	1598	species	2114305	3	3	0.0
Lactobacillus acetotolerans	1600	species	5066279	2	0	0.0
Lactobacillus animalis	1605	species	2280577	2	0	0.0
Lactobacillus coryniformis	1610	species	3045091	2	0	0.0
Lactobacillus fermentum	1613	species	2148561	10	0	0.0
Lactobacillus salivarius	1624	species	2056170	5	0	0.0
Listeria monocytogenes	1639	species	3008233	5	2	0.0
Listeria grayi	1641	species	2751104	1	1	0.0
Renibacterium salmoninarum	1646	species	3155250	4	0	0.0
Erysipelothrix	1647	genus	1770425	1	0	0.0
Erysipelothrix rhusiopathiae	1648	species	1770425	2	2	0.0
Corynebacteriaceae	1653	family	2732186	30	0	0.0
Actinomyces	1654	genus	2811991	724	236	0.0
Actinomyces naeslundii	1655	species	3040449	368	19	0.0
Actinomyces viscosus	1656	species	3491241	502	128	0.0
Actinomyces israelii	1659	species	2572997	92	27	0.0
Schaalia odontolytica	1660	species	4792768	427	111	0.0
Trueperella pyogenes	1661	species	2272494	59	7	0.0
Arthrobacter	1663	genus	0	21	0	0.0
Bifidobacterium	1678	genus	2688194	22	1	0.0
Bifidobacterium longum subsp. longum	1679	subspecies	9531300	2	1	0.0
Bifidobacterium adolescentis	1680	species	2089645	12	3	0.0
Bifidobacterium bifidum	1681	species	2209060	18	1	0.0
Bifidobacterium longum subsp. infantis	1682	subspecies	10711411	1	1	0.0
Bifidobacterium angulatum	1683	species	2021974	5	0	0.0
Bifidobacterium asteroides	1684	species	2178836	2	0	0.0
Bifidobacterium breve	1685	species	2317134	19	4	0.0
Bifidobacterium catenulatum	1686	species	2308286	5	0	0.0
Bifidobacterium coryneforme	1687	species	1755151	6	0	0.0
Bifidobacterium dentium	1689	species	2636018	2	0	0.0
Bifidobacterium pseudolongum	1694	species	2005427	7	1	0.0
Brevibacterium	1696	genus	0	10	0	0.0
Corynebacterium ammoniagenes	1697	species	2790185	7	0	0.0
Brevibacterium linens	1703	species	12097701	41	6	0.0
Cellulomonas	1707	genus	3971988	28	0	0.0
Cellulomonas fimi	1708	species	4266344	25	0	0.0
Cellulosimicrobium cellulans	1710	species	9019668	51	12	0.0
Cellulomonas flavigena	1711	species	4123179	9	0	0.0
Corynebacterium	1716	genus	2732186	70	1	0.0
Corynebacterium diphtheriae	1717	species	2464936	2	1	0.0
Corynebacterium pseudotuberculosis	1719	species	2347054	7	2	0.0
Corynebacterium renale	1724	species	4673218	2	1	0.0
Corynebacterium xerosis	1725	species	5560360	22	7	0.0
Corynebacterium variabile	1727	species	3433007	2	0	0.0
Eubacterium	1730	genus	0	3	0	0.0
Eubacterium limosum	1736	species	13313701	22	5	0.0
Propionibacterium	1743	genus	2646865	10	0	0.0
Propionibacterium freudenreichii	1744	species	2646865	69	12	0.0
Cutibacterium acnes	1747	species	2513231	15	4	0.0
Acidipropionibacterium acidipropionici	1748	species	3656170	66	5	0.0
Acidipropionibacterium jensenii	1749	species	12257369	73	5	0.0
Pseudopropionibacterium propionicum	1750	species	3449360	3634	349	0.0
Propionibacterium freudenreichii subsp. shermanii	1752	subspecies	2675045	1	1	0.0
