name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Ralstonia pickettii	329	species	5505543	4	1	0.0
Xanthomonas	338	genus	23419814	1	1	0.0
Azotobacter chroococcum	353	species	5192286	1	0	0.0
Rhizobiales	356	order	5410296	9	0	0.0
Agrobacterium tumefaciens	358	species	7273300	3	0	0.0
Bradyrhizobium	374	genus	11894480	1	0	0.0
Bradyrhizobium japonicum	375	species	9207384	1	0	0.0
Rhizobium	379	genus	8184003	3	0	0.0
Sinorhizobium fredii	380	species	6924988	1	0	0.0
Sinorhizobium meliloti	382	species	7082772	2	1	0.0
Rhizobium phaseoli	396	species	6665454	1	0	0.0
Methylobacterium	407	genus	7144985	2	0	0.0
Methylorubrum extorquens	408	species	8218505	1	1	0.0
Acetobacteraceae	433	family	3826783	5	0	0.0
Moraxella catarrhalis	480	species	1863286	2	0	0.0
Neisseria	482	genus	2223758	2	0	0.0
Neisseria cinerea	483	species	1832904	1	0	0.0
Neisseria flavescens	484	species	2231882	1	1	0.0
Neisseria mucosa	488	species	2783943	1	1	0.0
Neisseria animalis	492	species	4477875	2	0	0.0
Neisseria elongata	495	species	2253031	4	0	0.0
Bordetella	517	genus	4536693	2	0	0.0
Chromobacterium	535	genus	4751080	1	0	0.0
Chromobacterium violaceum	536	species	4751080	1	0	0.0
Eikenella corrodens	539	species	4651055	14	1	0.0
Enterobacteriaceae	543	family	10341043	2	0	0.0
Citrobacter freundii	546	species	5164552	1	0	0.0
Escherichia coli	562	species	8437634	1	1	0.0
Klebsiella	570	genus	12784449	1	0	0.0
Klebsiella oxytoca	571	species	6684898	3	0	0.0
Klebsiella pneumoniae	573	species	14826006	1	1	0.0
Serratia marcescens	615	species	5201904	1	0	0.0
Yersinia intermedia	631	species	24435507	1	0	0.0
Edwardsiella tarda	636	species	3766483	1	0	0.0
Aeromonas	642	genus	5822658	1	1	0.0
Aeromonas hydrophila	644	species	4976269	1	0	0.0
Aeromonas veronii	654	species	4551783	1	1	0.0
Vibrio cholerae	666	species	5444833	1	0	0.0
Vibrio cincinnatiensis	675	species	15191860	3	0	0.0
Vibrio campbellii	680	species	8634154	1	0	0.0
Vibrio mediterranei	689	species	11788203	2	0	0.0
Plesiomonas shigelloides	703	species	7376338	1	1	0.0
Haemophilus haemolyticus	726	species	7646594	1	0	0.0
Haemophilus influenzae	727	species	2511163	3	2	0.0
[Haemophilus] ducreyi	730	species	1698955	4	0	0.0
Aggregatibacter aphrophilus	732	species	3481722	2	0	0.0
Pasteurella multocida	747	species	2875151	1	0	0.0
Coxiella burnetii	777	species	2072642	1	0	0.0
Rickettsia	780	genus	1252916	1	1	0.0
Bacteroidaceae	815	family	5275069	1	0	0.0
Bacteroides fragilis	817	species	5308603	3	1	0.0
Bacteroides uniformis	820	species	4989532	2	1	0.0
Parabacteroides distasonis	823	species	10023638	1	1	0.0
Campylobacter gracilis	824	species	2281652	26	22	0.0
Porphyromonas	836	genus	2657841	1	0	0.0
Porphyromonas gingivalis	837	species	2736420	119	72	0.0
Fusobacterium nucleatum	851	species	3161193	3	1	0.0
Fusobacterium necrophorum	859	species	4694448	8	1	0.0
Fusobacterium periodonticum	860	species	2541084	2	0	0.0
Desulfovibrio	872	genus	3919658	4	0	0.0
Desulfocurvibacter africanus	873	species	4200534	1	0	0.0
Desulfovibrio desulfuricans	876	species	3366008	3	2	0.0
Desulfovibrio vulgaris	881	species	3802302	1	0	0.0
Desulfovibrio vulgaris str. Hildenborough	882	leaf	3773159	4	0	0.0
Desulfuromonas	890	genus	0	1	0	0.0
Desulfobulbus	893	genus	0	4	0	0.0
Desulfococcus	896	genus	3944167	1	0	0.0
Desulfococcus multivorans	897	species	8911375	1	0	0.0
Desulfomicrobium baculatum	899	species	3942657	1	0	0.0
Megasphaera elsdenii	907	species	2491645	1	0	0.0
Nitrosomonas	914	genus	2796959	1	0	0.0
Bdellovibrio	958	genus	3359107	2	0	0.0
Bdellovibrio bacteriovorus	959	species	3592845	1	0	0.0
Herbaspirillum	963	genus	5363540	1	0	0.0
Selenomonas	970	genus	3100147	1	0	0.0
Selenomonas ruminantium	971	species	3631933	1	0	0.0
Bacteroidetes	976	phylum	3686275	1	0	0.0
Capnocytophaga	1016	genus	2592165	1	0	0.0
Capnocytophaga gingivalis	1017	species	2838633	1	0	0.0
Capnocytophaga sputigena	1019	species	11962418	16	1	0.0
Erythrobacter	1041	genus	3052398	1	0	0.0
Rhodobacter sphaeroides	1063	species	4610091	4	0	0.0
Rhodobacter blasticus	1075	species	3706095	2	1	0.0
Rhodopseudomonas palustris	1076	species	5494465	2	0	0.0
Chlorobium phaeovibrioides	1094	species	1966858	1	0	0.0
Chloroflexaceae	1106	family	5070807	1	0	0.0
Porphyrobacter neustonensis	1112	species	3090363	1	0	0.0
Synechococcus	1129	genus	2744871	1	0	0.0
Anabaena	1163	genus	7063285	1	0	0.0
Trichodesmium erythraeum	1206	species	7750108	1	0	0.0
Proteobacteria	1224	phylum	6582363	17	0	0.0
Gammaproteobacteria	1236	class	8199621	11	0	0.0
Piscirickettsia salmonis	1238	species	3507509	1	0	0.0
Firmicutes	1239	phylum	3951907	3	0	0.0
Oenococcus oeni	1247	species	1780517	1	0	0.0
Leuconostoc carnosum	1252	species	1773468	1	1	0.0
Pediococcus acidilactici	1254	species	28786024	1	0	0.0
Pediococcus pentosaceus	1255	species	1810762	2	1	0.0
Micrococcaceae	1268	family	3809026	2	0	0.0
Micrococcus	1269	genus	4996790	2	0	0.0
Micrococcus luteus	1270	species	4996790	3	0	0.0
Dermacoccus nishinomiyaensis	1274	species	3113642	1	0	0.0
Kocuria rosea	1275	species	11520941	2	0	0.0
Staphylococcus xylosus	1288	species	14168082	3	0	0.0
Staphylococcus sciuri	1296	species	2811859	2	0	0.0
Deinococcus	1298	genus	4067791	1	0	0.0
Streptococcaceae	1300	family	2703668	2	0	0.0
Streptococcus	1301	genus	2347233	30	7	0.0
Streptococcus gordonii	1302	species	2196662	6	1	0.0
Streptococcus oralis	1303	species	1926449	2	0	0.0
Streptococcus salivarius	1304	species	2213879	5	0	0.0
Streptococcus sanguinis	1305	species	2388435	17	2	0.0
Streptococcus thermophilus	1308	species	1844731	1	0	0.0
Streptococcus agalactiae	1311	species	2111259	16	1	0.0
Streptococcus pneumoniae	1313	species	2114821	1	0	0.0
Streptococcus pyogenes	1314	species	1940888	46	2	0.0
Streptococcus anginosus	1328	species	2089210	7	0	0.0
Streptococcus canis	1329	species	6369596	2	0	0.0
Streptococcus dysgalactiae	1334	species	4983431	17	0	0.0
Streptococcus equi	1336	species	5023339	5	0	0.0
Streptococcus intermedius	1338	species	1963517	10	3	0.0
Streptococcus ratti	1341	species	2096943	1	1	0.0
Streptococcus vestibularis	1343	species	1950305	2	1	0.0
Enterococcus	1350	genus	3047520	1	0	0.0
Enterococcus faecalis	1351	species	3027316	1	1	0.0
Enterococcus gallinarum	1353	species	7096408	1	0	0.0
Aerococcus	1375	genus	2080974	1	0	0.0
Gemella	1378	genus	0	4	0	0.0
Bacillales	1385	order	5092237	3	0	0.0
Bacillus	1386	genus	6141499	4	1	0.0
Brevibacillus brevis	1393	species	6469936	1	1	0.0
Bacillus cereus	1396	species	6509544	2	2	0.0
Paenibacillus lautus	1401	species	7354571	1	0	0.0
Bacillus licheniformis	1402	species	8445242	2	0	0.0
Bacillus subtilis	1423	species	8637394	3	1	0.0
Bacillus atrophaeus	1452	species	4168266	1	1	0.0
Paenibacillus larvae	1464	species	13176472	1	0	0.0
Bacillus lentus	1467	species	4384366	1	1	0.0
Bacillus smithii	1479	species	3381292	1	0	0.0
Clostridium	1485	genus	4654291	5	1	0.0
Clostridium botulinum	1491	species	4204997	2	1	0.0
Clostridium cochlearium	1494	species	2435419	1	1	0.0
Clostridioides difficile	1496	species	5221519	18	1	0.0
Clostridium formicaceticum	1497	species	9173483	2	0	0.0
Clostridium pasteurianum	1501	species	9050473	1	0	0.0
Clostridium septicum	1504	species	6858862	4	0	0.0
Paeniclostridium sordellii	1505	species	3584812	1	1	0.0
Clostridium sporogenes	1509	species	8284974	2	0	0.0
Thermoclostridium stercorarium	1510	species	4042789	1	0	0.0
Acetoanaerobium sticklandii	1511	species	2715461	2	1	0.0
Ruminiclostridium cellulolyticum	1521	species	4068724	1	0	0.0
Moorella thermoacetica	1525	species	2628784	1	0	0.0
Leifsonia xyli	1575	species	2635288	1	0	0.0
Lactobacillus	1578	genus	3009630	1	0	0.0
Lactobacillus buchneri	1581	species	2575738	1	0	0.0
Lactobacillus paracasei	1597	species	3589835	1	1	0.0
Lactobacillus acetotolerans	1600	species	5066279	1	1	0.0
Listeria monocytogenes	1639	species	3008233	1	0	0.0
Corynebacteriaceae	1653	family	2732186	3	0	0.0
Actinomyces	1654	genus	2811991	59	16	0.0
Actinomyces naeslundii	1655	species	3040449	52	3	0.0
Actinomyces viscosus	1656	species	3491241	67	18	0.0
Actinomyces israelii	1659	species	2572997	7	1	0.0
Schaalia odontolytica	1660	species	4792768	19	6	0.0
Trueperella pyogenes	1661	species	2272494	6	3	0.0
Bifidobacterium	1678	genus	2688194	1	0	0.0
Bifidobacterium bifidum	1681	species	2209060	5	0	0.0
Bifidobacterium pseudolongum	1694	species	2005427	1	0	0.0
Brevibacterium linens	1703	species	12097701	3	0	0.0
Cellulomonas	1707	genus	3971988	1	0	0.0
Cellulomonas fimi	1708	species	4266344	2	0	0.0
Cellulosimicrobium cellulans	1710	species	9019668	2	0	0.0
Corynebacterium	1716	genus	2732186	6	0	0.0
Corynebacterium pseudotuberculosis	1719	species	2347054	2	0	0.0
Corynebacterium xerosis	1725	species	5560360	3	1	0.0
Eubacterium	1730	genus	0	4	0	0.0
Eubacterium limosum	1736	species	13313701	3	0	0.0
Propionibacterium	1743	genus	2646865	2	0	0.0
Propionibacterium freudenreichii	1744	species	2646865	4	1	0.0
Cutibacterium acnes	1747	species	2513231	1	0	0.0
Acidipropionibacterium acidipropionici	1748	species	3656170	1	1	0.0
Acidipropionibacterium jensenii	1749	species	12257369	4	1	0.0
Pseudopropionibacterium propionicum	1750	species	3449360	1061	97	0.0
Actinobacteria	1760	class	5015669	47	11	0.0
Mycobacteriaceae	1762	family	7116636	6	0	0.0
Mycobacterium	1763	genus	7259758	4	0	0.0
Mycobacterium avium	1764	species	18898623	3	0	0.0
Mycobacterium intracellulare	1767	species	5499669	1	0	0.0
Mycolicibacterium phlei	1771	species	5349645	1	0	0.0
Mycolicibacterium smegmatis	1772	species	14041927	1	0	0.0
Mycobacterium marinum	1781	species	6555333	4	0	0.0
Mycolicibacter terrae	1788	species	9098503	1	0	0.0
Mycolicibacterium aurum	1791	species	12074314	2	1	0.0
Mycolicibacterium chitae	1792	species	10943830	3	0	0.0
Mycolicibacterium gadium	1794	species	5964999	1	0	0.0
Mycolicibacterium thermoresistibile	1797	species	4950685	1	1	0.0
Mycobacterium ulcerans	1809	species	5936029	1	0	0.0
Nocardia	1817	genus	7567967	4	0	0.0
Nocardia otitidiscaviarum	1823	species	7687583	1	0	0.0
Rhodococcus	1827	genus	6750748	5	1	0.0
Rhodococcus fascians	1828	species	5755955	1	0	0.0
Rhodococcus ruber	1830	species	28280812	3	0	0.0
Saccharopolyspora	1835	genus	8212805	1	0	0.0
Nocardioides	1839	genus	4376707	2	0	0.0
Actinopolyspora	1849	genus	0	1	0	0.0
Saccharomonospora	1851	genus	4308349	1	0	0.0
Actinoplanes teichomyceticus	1867	species	8287152	1	0	0.0
Micromonospora	1873	genus	7025559	1	0	0.0
Streptomyces	1883	genus	9710281	20	0	0.0
Streptomyces albidoflavus	1886	species	21143534	4	0	0.0
Streptomyces albus	1888	species	33079680	6	2	0.0
Kitasatospora aureofaciens	1894	species	7076402	1	0	0.0
Streptomyces exfoliatus	1905	species	7646296	1	1	0.0
Streptomyces fradiae	1906	species	6725579	1	0	0.0
Streptomyces glaucescens	1907	species	7623774	1	0	0.0
Streptomyces globisporus	1908	species	7783599	1	1	0.0
Streptomyces violaceoruber	1935	species	7916045	1	1	0.0
Streptomyces vinaceus	1960	species	7673509	1	0	0.0
Streptomyces kanamyceticus	1967	species	10133897	2	1	0.0
Actinomadura	1988	genus	0	1	0	0.0
Streptosporangium	2000	genus	10369518	1	0	0.0
Streptosporangium roseum	2001	species	10369518	1	0	0.0
Thermobispora bispora	2006	species	4189976	1	0	0.0
Thermomonosporaceae	2012	family	5639016	2	0	0.0
Nocardiopsis dassonvillei	2014	species	6543312	5	0	0.0
Thermomonospora	2019	genus	5639016	1	0	0.0
Thermomonospora curvata	2020	species	5639016	1	0	0.0
Microbacterium testaceum	2033	species	3982034	1	0	0.0
Actinomycetales	2037	order	2376616	1	0	0.0
Pimelobacter simplex	2045	species	5637360	2	1	0.0
Actinomycetaceae	2049	family	2376616	23	0	0.0
Mobiluncus	2050	genus	2146480	1	0	0.0
Mobiluncus curtisii	2051	species	2146480	1	0	0.0
Gordonia	2053	genus	5567155	2	0	0.0
Gordonia terrae	2055	species	16723305	5	1	0.0
Tsukamurella paurometabola	2061	species	4479724	1	0	0.0
Streptomycetaceae	2062	family	9677174	11	0	0.0
Pseudonocardiaceae	2070	family	9441254	6	0	0.0
Pseudonocardia autotrophica	2074	species	7535285	3	2	0.0
Mycoplasma gallisepticum	2096	species	969960	4	0	0.0
Mycoplasma hominis	2098	species	690305	1	1	0.0
Methanobacteriaceae	2159	family	1989655	3	0	0.0
Methanobacterium	2160	genus	0	11	0	0.0
Methanobacterium formicicum	2162	species	4944497	6	0	0.0
Methanobrevibacter	2172	genus	2395181	17	6	0.0
Methanobrevibacter smithii	2173	species	1853160	89	16	0.0
Methanothermus	2179	genus	1243342	1	0	0.0
Methanothermus fervidus	2180	species	1243342	3	0	0.0
Methanococcus	2184	genus	1754786	1	0	0.0
Methanospirillum hungatei	2203	species	3544738	1	0	0.0
Methanosarcinaceae	2206	family	3999502	1	0	0.0
Methanothrix	2222	genus	2798839	1	0	0.0
Halobacteriaceae	2236	family	2979478	1	0	0.0
Methanosphaera	2316	genus	1767403	1	0	0.0
Methanosphaera stadtmanae	2317	species	1767403	7	0	0.0
Heliobacterium	2697	genus	3075407	1	0	0.0
Gardnerella vaginalis	2702	species	1669705	3	0	0.0
Cardiobacterium hominis	2718	species	2670755	9	8	0.0
Halomonas	2745	genus	4061825	1	0	0.0
Brochothrix thermosphacta	2756	species	13038174	4	0	0.0
Homo sapiens	9606	species	3272089205	194	142	0.0
Magnetospirillum	13134	genus	4496228	1	0	0.0
Sphingomonas	13687	genus	5564099	1	0	0.0
Sphingobium yanoikuyae	13690	species	22942584	4	2	0.0
Natrialba magadii	13769	species	4443643	1	0	0.0
Streptococcus mitis	28037	species	2007747	3	1	0.0
Mycolicibacterium confluentis	28047	species	5876557	2	1	0.0
Micromonosporaceae	28056	family	7309173	6	0	0.0
Legionella sainthelensi	28087	species	12868283	1	0	0.0
Pseudoalteromonas nigrifaciens	28109	species	4274777	1	0	0.0
Bacteroides heparinolyticus	28113	species	3608975	27	14	0.0
Bacteroides ovatus	28116	species	6475296	1	0	0.0
Bacteroides zoogleoformans	28119	species	3361794	8	5	0.0
Prevotella intermedia	28131	species	2686803	31	10	0.0
Prevotella melaninogenica	28132	species	3168282	1	0	0.0
Prevotella oris	28135	species	3168212	2	1	0.0
Vibrio nigripulchritudo	28173	species	6322155	1	0	0.0
Arcobacter	28196	genus	2367959	1	0	0.0
Alphaproteobacteria	28211	class	3925312	9	0	0.0
Betaproteobacteria	28216	class	5609802	5	0	0.0
Deltaproteobacteria	28221	class	5142330	2	0	0.0
Geobacter	28231	genus	4227210	2	0	0.0
Cobetia marina	28258	species	4176400	1	0	0.0
Arcanobacterium haemolyticum	28264	species	1986154	1	0	0.0
Clavibacter michiganensis	28447	species	5099992	2	0	0.0
Streptomyces nitrosporeus	28894	species	7581562	2	1	0.0
Mycoplasma bovis	28903	species	972935	1	1	0.0
Halorubrum trapanicum	29284	species	3080199	1	1	0.0
Streptomyces cattleya	29303	species	16188068	1	0	0.0
[Clostridium] cellulosi	29343	species	2229578	2	0	0.0
[Clostridium] scindens	29347	species	3658040	2	0	0.0
Gemella morbillorum	29391	species	3540381	11	1	0.0
Microlunatus phosphovorus	29405	species	5683123	1	0	0.0
Methylorubrum zatmanii	29429	species	5610348	1	0	0.0
Acinetobacter haemolyticus	29430	species	50271247	1	1	0.0
Pectobacterium atrosepticum	29471	species	5064019	1	0	0.0
Blueberry scorch virus	31722	species	8512	1	1	0.0
Bifidobacteriaceae	31953	family	2593741	5	0	0.0
Propionibacteriaceae	31957	family	2827829	8	0	0.0
Amycolatopsis orientalis	31958	species	9490992	1	1	0.0
Clavibacter michiganensis subsp. sepedonicus	31964	subspecies	3403786	1	1	0.0
Clostridiaceae	31979	family	4509975	4	0	0.0
Rhodobacteraceae	31989	family	4505216	4	0	0.0
Burkholderia	32008	genus	8385645	4	1	0.0
Xanthomonadaceae	32033	family	18116294	1	0	0.0
Leptotrichia	32067	genus	2465610	2	1	0.0
Cutibacterium avidum	33010	species	2526138	3	1	0.0
Cutibacterium granulosum	33011	species	2175244	2	0	0.0
Clavibacter michiganensis subsp. michiganensis	33013	subspecies	3365549	1	0	0.0
Phascolarctobacterium faecium	33025	species	2454371	1	0	0.0
Parvimonas micra	33033	species	4966270	56	6	0.0
Blautia producta	33035	species	6197116	1	1	0.0
Streptococcus milleri	33040	species	3747706	41	15	0.0
Sphingopyxis macrogoltabida	33050	species	16800329	2	0	0.0
Coriobacterium	33870	genus	2115681	1	0	0.0
Agromyces	33877	genus	0	1	0	0.0
Rathayibacter	33886	genus	4359758	1	0	0.0
Mycoplasma felis	33923	species	841695	2	1	0.0
Bacillus cohnii	33932	species	4899141	1	0	0.0
Enterococcus avium	33945	species	8605474	1	1	0.0
Acetobacterium	33951	genus	4044777	2	0	0.0
Lactobacillaceae	33958	family	2969763	1	0	0.0
Melissococcus plutonius	33970	species	2059558	1	0	0.0
Gluconacetobacter diazotrophicus	33996	species	7914538	1	0	0.0
Moraxella osloensis	34062	species	22729658	1	0	0.0
Riemerella anatipestifer	34085	species	2642718	1	0	0.0
Streptobacillus moniliformis	34105	species	1673280	12	1	0.0
Citrobacter amalonaticus	35703	species	5875351	1	0	0.0
Corynebacterium kutscheri	35755	species	9483442	2	0	0.0
Bifidobacterium choerinum	35760	species	2257294	3	0	0.0
Lactobacillus pontis	35787	species	1714771	1	1	0.0
Nitrosospira	35798	genus	3222211	1	0	0.0
Rhodovulum sulfidophilum	35806	species	4347929	1	1	0.0
Bacillus thermoamylovorans	35841	species	4016170	1	0	0.0
Mycobacteroides abscessus	36809	species	6441676	1	1	0.0
Mycolicibacterium pulveris	36813	species	5484749	1	0	0.0
Porphyromonas cangingivalis	36874	species	2404857	1	0	0.0
Nocardia brasiliensis	37326	species	9436348	2	1	0.0
Nocardia farcinica	37329	species	6292344	2	0	0.0
Rhodococcus opacus	37919	species	8834939	1	0	0.0
Sinomonas atrocyanea	37927	species	4492204	2	1	0.0
Glutamicibacter nicotianae	37929	species	3797724	2	0	0.0
Corynebacterium jeikeium	38289	species	2476822	4	0	0.0
Streptomyces pristinaespiralis	38300	species	8532592	2	1	0.0
Corynebacterium minutissimum	38301	species	2695970	1	0	0.0
Shewanella algae	38313	species	20016680	2	0	0.0
Acholeplasma palmae	38986	species	1554229	1	0	0.0
Methanococcus maripaludis	39152	species	1760275	2	0	0.0
Dialister pneumosintes	39950	species	1274073	2	0	0.0
Erythrobacter litoralis	39960	species	3052398	2	2	0.0
Streptococcus equi subsp. zooepidemicus	40041	subspecies	19334008	17	1	0.0
Acinetobacter radioresistens	40216	species	3433938	2	0	0.0
Streptomyces nodosus	40318	species	7772587	1	1	0.0
Stenotrophomonas	40323	genus	4684682	1	0	0.0
Stenotrophomonas maltophilia	40324	species	4684682	4	2	0.0
Brevundimonas	41275	genus	3445263	1	0	0.0
Bradyrhizobiaceae	41294	family	6811178	2	0	0.0
Rhodospirillaceae	41295	family	4756441	3	0	0.0
Sphingomonadaceae	41297	family	4220148	5	0	0.0
Burkholderia plantarii	41899	species	15977589	1	1	0.0
Actinosynnema pretiosum	42197	species	8340266	2	1	0.0
Rubrobacter radiotolerans	42256	species	3267233	1	0	0.0
Halobacteroides halobius	42422	species	2649255	1	0	0.0
Ammonifex degensii	42838	species	2157067	1	0	0.0
Pseudoalteromonas rubra	43658	species	5913780	1	1	0.0
Brachybacterium	43668	genus	3614992	2	1	0.0
Corynebacterium matruchotii	43768	species	2878842	31	29	0.0
Corynebacterium striatum	43770	species	8823163	2	2	0.0
Corynebacterium urealyticum	43771	species	2342642	3	0	0.0
Corynebacterium segmentosum	43990	species	2373440	1	0	0.0
Enterococcus cecorum	44008	species	2421598	1	0	0.0
Mycobacterium conspicuum	44010	species	6237139	1	1	0.0
Paenibacillus durus	44251	species	5575484	1	1	0.0
Desulfovibrio fairfieldensis	44742	species	3699310	2	1	0.0
Legionella geestiana	45065	species	5360181	1	0	0.0
Legionella lansingensis	45067	species	2989256	1	1	0.0
Capnocytophaga haemolytica	45243	species	5376983	1	0	0.0
Streptomyces griseoviridis	45398	species	8963414	1	0	0.0
Streptococcus cristatus	45634	species	2071225	11	1	0.0
Halobacillus litoralis	45668	species	4280777	1	1	0.0
Staphylococcus felis	46127	species	2479423	1	0	0.0
Mesoplasma	46239	genus	1097968	1	0	0.0
Clostridium chauvoei	46867	species	2887451	3	0	0.0
Hydrogenophaga pseudoflava	47421	species	4905973	1	0	0.0
Lautropia mirabilis	47671	species	3172010	10	9	0.0
Bacteroides caccae	47678	species	4570803	1	1	0.0
Streptomyces lydicus	47763	species	34877721	4	1	0.0
Pseudomonas corrugata	47879	species	6124363	1	1	0.0
Pseudomonas fulva	47880	species	4920769	1	0	0.0
Pseudomonas taetrolens	47884	species	9811443	2	0	0.0
Pseudomonas oryzihabitans	47885	species	10099269	1	0	0.0
Guyparkeria halophila	47960	species	2594469	1	0	0.0
Microbulbifer hydrolyticus	48074	species	4209307	1	1	0.0
Ralstonia	48736	genus	5694356	1	0	0.0
Rubrobacter xylanophilus	49319	species	3225748	1	1	0.0
Ureibacillus thermosphaericus	51173	species	3488104	1	0	0.0
Aerococcus urinaeequi	51665	species	4067667	1	1	0.0
Actinomyces howellii	52771	species	3148934	41	6	0.0
Schaalia meyeri	52773	species	2049088	27	19	0.0
Actinomyces slackii	52774	species	3220508	31	7	0.0
Pseudoalteromonas	53246	genus	4529238	1	0	0.0
Pantoea	53335	genus	4926392	1	0	0.0
Intrasporangium	53357	genus	4024382	1	0	0.0
Mycobacterium heidelbergense	53376	species	5050576	1	0	0.0
Pseudomonas citronellolis	53408	species	14631203	1	1	0.0
Eubacterium callanderi	53442	species	4316707	2	0	0.0
Mycoplasma edwardii	53558	species	832213	1	1	0.0
Deferribacter	53572	genus	2542933	1	0	0.0
Xylophilus	54066	genus	0	1	0	0.0
Streptomyces venezuelae	54571	species	8223505	4	2	0.0
Salmonella bongori	54736	species	4511307	1	0	0.0
Sediminispirochaeta smaragdinae	55206	species	4653970	1	0	0.0
Erwinia persicina	55211	species	5070450	1	1	0.0
Janthinobacterium agaricidamnosum	55508	species	5949001	1	0	0.0
Oscillatoria acuminata PCC 6304	56110	leaf	7804270	1	1	0.0
Xanthomonas sacchari	56458	species	5006106	1	0	0.0
Pseudodesulfovibrio profundus	57320	species	4217908	2	1	0.0
Kocuria	57493	genus	2697540	3	0	0.0
Tsukamurella tyrosinosolvens	57704	species	9783610	3	1	0.0
Methanobacterium subterraneum	59277	species	5022042	3	0	0.0
Actinotignum schaalii	59505	species	2159306	1	0	0.0
Shewanella sp. MR-7	60481	species	4799109	1	1	0.0
Paraburkholderia graminis	60548	species	7508450	1	0	0.0
Burkholderia vietnamiensis	60552	species	6930496	4	0	0.0
Halogeometricum borinquense	60847	species	3944467	1	0	0.0
Pluralibacter gergoviae	61647	species	16305844	3	0	0.0
Serratia rubidaea	61652	species	25132096	1	1	0.0
Natronomonas	63743	genus	2831134	1	0	0.0
Mitsuaria	65047	genus	0	1	0	0.0
Corynebacterium ulcerans	65058	species	2534616	2	0	0.0
Meiothermus	65551	genus	3409563	1	0	0.0
Pseudomonas knackmussii	65741	species	6162905	1	0	0.0
Komagataeibacter oboediens	65958	species	2642352	1	1	0.0
Pantoea stewartii	66269	species	5314092	1	1	0.0
Streptomyces luteoverticillatus	66425	species	7367863	1	0	0.0
Streptomyces aureoverticillatus	66871	species	9738430	2	1	0.0
Mycolicibacterium alvei	67081	species	6016846	2	1	0.0
Streptomyces cinereoruber	67260	species	7516652	2	0	0.0
Streptomyces alboflavus	67267	species	9967549	1	0	0.0
Streptomyces griseorubiginosus	67304	species	18738405	1	1	0.0
Kitasatospora albolonga	68173	species	8027788	2	0	0.0
Streptomyces globosus	68209	species	7535750	1	1	0.0
Streptomyces spectabilis	68270	species	19312825	2	0	0.0
Mesorhizobium	68287	genus	6950930	1	0	0.0
Deferribacteres	68337	class	2627038	1	0	0.0
Cupriavidus basilensis	68895	species	8421483	1	0	0.0
Caulobacter henricii	69395	species	3957288	1	0	0.0
Desulfuromonadales	69541	order	4166387	2	0	0.0
Cryobacterium	69578	genus	0	1	0	0.0
Caulobacter mirabilis	69666	species	4577265	1	1	0.0
Thermococcus gorgonarius	71997	species	1674122	1	0	0.0
Kocuria palustris	71999	species	2854447	3	0	0.0
Kocuria rhizophila	72000	species	2697540	8	0	0.0
Pseudomonadales	72274	order	7879796	4	0	0.0
Ectothiorhodospiraceae	72276	family	3152919	1	0	0.0
Tessaracoccus	72763	genus	0	4	0	0.0
Collinsella aerofaciens	74426	species	9209673	5	0	0.0
Entomoplasma freundtii	74700	species	838114	1	1	0.0
