name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Raoultella terrigena	577	species	6073951	1	0	0.0
Kluyvera	579	genus	0	1	0	0.0
Morganella	581	genus	5836016	1	0	0.0
Morganella morganii	582	species	5836016	8	4	0.0
Proteus	583	genus	3973324	1	0	0.0
Proteus mirabilis	584	species	3973324	5	1	0.0
Proteus vulgaris	585	species	16657186	4	2	0.0
Providencia rettgeri	587	species	36637538	1	1	0.0
Providencia stuartii	588	species	4402109	7	1	0.0
Serratia	613	genus	5012487	24	1	0.0
Serratia liquefaciens	614	species	5282719	8	0	0.0
Serratia marcescens	615	species	5201904	26	5	0.0
Serratia odorifera	618	species	5272556	2	0	0.0
Shigella dysenteriae	622	species	4520554	1	0	0.0
Xenorhabdus nematophila	628	species	4586662	1	0	0.0
Yersinia	629	genus	6072098	4	0	0.0
Yersinia enterocolitica	630	species	6188788	2	0	0.0
Yersinia intermedia	631	species	24435507	1	0	0.0
Edwardsiella	635	genus	3906392	5	0	0.0
Edwardsiella tarda	636	species	3766483	5	0	0.0
Arsenophonus nasoniae	638	species	4987107	1	1	0.0
Vibrionaceae	641	family	5610112	1	0	0.0
Aeromonas	642	genus	5822658	20	0	0.0
Aeromonas hydrophila	644	species	4976269	21	5	0.0
Aeromonas salmonicida	645	species	7807177	12	5	0.0
Aeromonas caviae	648	species	27968422	10	1	0.0
Aeromonas media	651	species	4788430	4	1	0.0
Aeromonas schubertii	652	species	8750747	7	2	0.0
Aeromonas veronii	654	species	4551783	12	3	0.0
Vibrio	662	genus	5583206	6	0	0.0
Vibrio alginolyticus	663	species	5146637	3	0	0.0
Vibrio cholerae	666	species	5444833	9	0	0.0
Vibrio harveyi	669	species	35934227	2	0	0.0
Vibrio vulnificus	672	species	5071151	3	0	0.0
Grimontia hollisae	673	species	16426895	5	1	0.0
Vibrio mimicus	674	species	26461692	1	0	0.0
Vibrio cincinnatiensis	675	species	15191860	2	2	0.0
Vibrio fluvialis	676	species	47771737	7	0	0.0
Vibrio campbellii	680	species	8634154	1	0	0.0
Vibrio gazogenes	687	species	4786552	1	0	0.0
Vibrio natriegens	691	species	10343839	1	0	0.0
Plesiomonas shigelloides	703	species	7376338	2	1	0.0
Pasteurellaceae	712	family	2528486	12	2	0.0
Aggregatibacter actinomycetemcomitans	714	species	2265772	38	0	0.0
Actinobacillus suis	716	species	2501598	5	0	0.0
Haemophilus	724	genus	2428729	9	0	0.0
Haemophilus haemolyticus	726	species	7646594	19	2	0.0
Haemophilus influenzae	727	species	2511163	27	5	0.0
Avibacterium paragallinarum	728	species	2425949	1	0	0.0
Haemophilus parainfluenzae	729	species	2086875	44	2	0.0
[Haemophilus] ducreyi	730	species	1698955	3	1	0.0
Histophilus somni	731	species	2138367	5	1	0.0
Aggregatibacter aphrophilus	732	species	3481722	232	43	0.0
Haemophilus parahaemolyticus	735	species	2091866	2	1	0.0
Glaesserella parasuis	738	species	2362471	4	0	0.0
Aggregatibacter segnis	739	species	2022832	2	0	0.0
Pasteurella multocida	747	species	2875151	3	1	0.0
[Pasteurella] aerogenes	749	species	2257472	1	0	0.0
Pasteurella dagmatis	754	species	2287213	2	0	0.0
Rodentibacter pneumotropicus	758	species	2439769	3	0	0.0
Avibacterium volantium	762	species	2230476	3	1	0.0
Rickettsiales	766	order	1302079	1	0	0.0
Rickettsia	780	genus	1252916	1	0	0.0
Rickettsia typhi	785	species	1112275	1	0	0.0
Bartonella quintana	803	species	1584515	1	0	0.0
Bacteroides	816	genus	5275069	5	1	0.0
Bacteroides fragilis	817	species	5308603	9	3	0.0
Bacteroides thetaiotaomicron	818	species	6293399	2	0	0.0
Bacteroides uniformis	820	species	4989532	4	0	0.0
Bacteroides vulgatus	821	species	5163189	2	0	0.0
Parabacteroides distasonis	823	species	10023638	8	1	0.0
Campylobacter gracilis	824	species	2281652	59	35	0.0
Sebaldella termitidis	826	species	4486650	4	0	0.0
Porphyromonas	836	genus	2657841	1	0	0.0
Porphyromonas gingivalis	837	species	2736420	277	144	0.0
Prevotella	838	genus	3023914	9	2	0.0
Roseburia	841	genus	4042736	1	0	0.0
Oxalobacter formigenes	847	species	2433653	4	0	0.0
Fusobacterium	848	genus	3161642	6	0	0.0
Fusobacterium gonidiaformans	849	species	1678881	1	0	0.0
Fusobacterium nucleatum	851	species	3161193	16	2	0.0
Faecalibacterium prausnitzii	853	species	3102523	12	3	0.0
Fusobacterium varium	856	species	3346458	2	1	0.0
Fusobacterium necrophorum	859	species	4694448	11	0	0.0
Fusobacterium periodonticum	860	species	2541084	12	2	0.0
Fusobacterium ulcerans	861	species	3839419	2	0	0.0
Cardiobacteriaceae	868	family	1389350	1	0	0.0
Dichelobacter nodosus	870	species	1389350	1	0	0.0
Desulfovibrio	872	genus	3919658	12	0	0.0
Desulfovibrio desulfuricans	876	species	3366008	9	2	0.0
Desulfovibrio vulgaris	881	species	3802302	4	0	0.0
Desulfovibrio vulgaris str. Hildenborough	882	leaf	3773159	4	0	0.0
Desulfovibrio vulgaris str. 'Miyazaki F'	883	leaf	4040304	9	3	0.0
Desulfuromonas	890	genus	0	1	0	0.0
Desulfobulbus	893	genus	0	3	0	0.0
Desulfococcus multivorans	897	species	8911375	4	0	0.0
Desulfomicrobium	898	genus	3363015	2	0	0.0
Desulfovibrio piger	901	species	2807531	11	2	0.0
Nitrobacter	911	genus	4206807	1	0	0.0
Thiobacillus	919	genus	2909809	2	0	0.0
Acidithiobacillus ferrooxidans	920	species	2933717	3	0	0.0
Thiomonas intermedia	926	species	3462095	24	5	0.0
Halothiobacillus neapolitanus	927	species	2582886	1	0	0.0
Wolbachia	953	genus	1231799	1	1	0.0
Wolbachia pipientis	955	species	1484007	1	0	0.0
Bdellovibrio bacteriovorus	959	species	3592845	1	0	0.0
Herbaspirillum	963	genus	5363540	34	0	0.0
Herbaspirillum seropedicae	964	species	5513887	29	1	0.0
Selenomonas	970	genus	3100147	2	0	0.0
Bacteroidetes	976	phylum	3686275	5	0	0.0
Pedobacter heparinus	984	species	5167383	1	0	0.0
Flavobacterium columnare	996	species	3162432	5	1	0.0
Bernardetia litoralis	999	species	4919337	1	0	0.0
Capnocytophaga	1016	genus	2592165	13	7	0.0
Capnocytophaga gingivalis	1017	species	2838633	63	48	0.0
Capnocytophaga sputigena	1019	species	11962418	360	24	0.0
Erythrobacter	1041	genus	3052398	2	0	0.0
Chromatiaceae	1046	family	3825215	15	0	0.0
Allochromatium vinosum	1049	species	3669074	2	0	0.0
Thermochromatium tepidum	1050	species	2958290	2	0	0.0
Halorhodospira halochloris	1052	species	2834560	1	0	0.0
Rhodobacter	1060	genus	4425548	4	0	0.0
Rhodobacter sphaeroides	1063	species	4610091	2	2	0.0
Rhodopseudomonas	1073	genus	5494465	1	0	0.0
Rhodobacter blasticus	1075	species	3706095	4	1	0.0
Rhodopseudomonas palustris	1076	species	5494465	17	3	0.0
Blastochloris viridis	1079	species	11174693	8	0	0.0
Rhodospirillum	1081	genus	4371641	2	0	0.0
Rhodospirillum rubrum	1085	species	4379691	1	0	0.0
Chlorobium limicola	1092	species	2763181	1	0	0.0
Chlorobium phaeovibrioides	1094	species	1966858	2	0	0.0
Chloroflexus	1107	genus	5070807	2	0	0.0
Porphyrobacter neustonensis	1112	species	3090363	1	0	0.0
Cyanobacteria	1117	phylum	4896702	2	0	0.0
Microcystis	1125	genus	5224138	1	0	0.0
Synechococcus	1129	genus	2744871	2	0	0.0
Synechococcus elongatus PCC 7942 = FACHB-805	1140	leaf	2742269	1	1	0.0
Synechocystis sp. PCC 6803	1148	species	3570073	2	0	0.0
Oscillatoriales	1150	order	7831139	1	0	0.0
Proteobacteria	1224	phylum	6582363	119	0	0.0
Nitrosospira multiformis	1231	species	3234309	1	0	0.0
Nitrospira	1234	genus	0	1	0	0.0
Gammaproteobacteria	1236	class	8199621	196	0	0.0
Piscirickettsia salmonis	1238	species	3507509	1	0	0.0
Firmicutes	1239	phylum	3951907	15	0	0.0
Leuconostoc	1243	genus	2625372	1	0	0.0
Leuconostoc lactis	1246	species	7207125	2	0	0.0
Oenococcus oeni	1247	species	1780517	2	1	0.0
Pediococcus acidilactici	1254	species	28786024	3	0	0.0
Pediococcus pentosaceus	1255	species	1810762	1	1	0.0
Ruminococcus	1263	genus	4482087	2	0	0.0
Micrococcaceae	1268	family	3809026	47	0	0.0
Micrococcus	1269	genus	4996790	9	0	0.0
Micrococcus luteus	1270	species	4996790	34	10	0.0
Dermacoccus nishinomiyaensis	1274	species	3113642	5	1	0.0
Kocuria rosea	1275	species	11520941	49	2	0.0
Staphylococcus	1279	genus	5162113	1	0	0.0
Staphylococcus aureus	1280	species	5962137	4	1	0.0
Staphylococcus haemolyticus	1283	species	2697861	1	0	0.0
Staphylococcus hyicus	1284	species	4944249	2	0	0.0
Staphylococcus xylosus	1288	species	14168082	4	1	0.0
Staphylococcus hominis	1290	species	2253412	5	0	0.0
Staphylococcus warneri	1292	species	12763842	1	1	0.0
Deinococcus	1298	genus	4067791	12	0	0.0
Streptococcaceae	1300	family	2703668	12	0	0.0
Streptococcus	1301	genus	2347233	342	242	0.0
Streptococcus gordonii	1302	species	2196662	1326	165	0.0
Streptococcus oralis	1303	species	1926449	238	28	0.0
Streptococcus salivarius	1304	species	2213879	78	9	0.0
Streptococcus sanguinis	1305	species	2388435	2371	286	0.0
Streptococcus suis	1307	species	2106595	79	17	0.0
Streptococcus thermophilus	1308	species	1844731	23	3	0.0
Streptococcus mutans	1309	species	2024183	25	5	0.0
Streptococcus sobrinus	1310	species	12977382	19	3	0.0
Streptococcus agalactiae	1311	species	2111259	45	3	0.0
Streptococcus pneumoniae	1313	species	2114821	168	23	0.0
Streptococcus pyogenes	1314	species	1940888	53	6	0.0
Streptococcus parasanguinis	1318	species	2162630	3	0	0.0
Streptococcus sp. 'group B'	1319	species	2178261	2	0	0.0
Streptococcus acidominimus	1326	species	2330811	6	2	0.0
Streptococcus anginosus	1328	species	2089210	235	18	0.0
Streptococcus canis	1329	species	6369596	12	0	0.0
Streptococcus dysgalactiae	1334	species	4983431	20	0	0.0
Streptococcus equinus	1335	species	11728033	27	1	0.0
Streptococcus equi	1336	species	5023339	9	1	0.0
Streptococcus intermedius	1338	species	1963517	151	14	0.0
Streptococcus porcinus	1340	species	10166034	11	1	0.0
Streptococcus ratti	1341	species	2096943	11	5	0.0
Streptococcus vestibularis	1343	species	1950305	11	2	0.0
Streptococcus ferus	1345	species	1872314	4	2	0.0
Streptococcus iniae	1346	species	12603142	5	1	0.0
Streptococcus parauberis	1348	species	2143887	5	0	0.0
Streptococcus uberis	1349	species	1852352	6	0	0.0
Enterococcus	1350	genus	3047520	6	2	0.0
Enterococcus faecalis	1351	species	3027316	6	1	0.0
Enterococcus faecium	1352	species	2969925	9	2	0.0
Enterococcus gallinarum	1353	species	7096408	3	1	0.0
Enterococcus hirae	1354	species	2856440	1	0	0.0
Lactococcus lactis	1358	species	6185330	6	0	0.0
Lactococcus lactis subsp. cremoris	1359	subspecies	20540985	2	0	0.0
Lactococcus lactis subsp. lactis	1360	subspecies	33254851	2	1	0.0
Lactococcus garvieae	1363	species	1957049	8	0	0.0
Lactococcus piscium	1364	species	2503066	3	0	0.0
Lactococcus raffinolactis	1366	species	4587907	12	0	0.0
Aerococcus	1375	genus	2080974	2	0	0.0
Aerococcus urinae	1376	species	2080974	1	1	0.0
Aerococcus viridans	1377	species	2199877	1	0	0.0
Gemella	1378	genus	0	6	0	0.0
Gemella haemolysans	1379	species	1926227	11	4	0.0
Bacillales	1385	order	5092237	26	0	0.0
Bacillus	1386	genus	6141499	12	2	0.0
Bacillus amyloliquefaciens	1390	species	3989737	3	0	0.0
Brevibacillus brevis	1393	species	6469936	2	1	0.0
Bacillus cereus	1396	species	6509544	2	0	0.0
Bacillus circulans	1397	species	10449620	1	1	0.0
Bacillus coagulans	1398	species	3312652	4	0	0.0
Paenibacillus lautus	1401	species	7354571	2	1	0.0
Bacillus licheniformis	1402	species	8445242	3	0	0.0
Bacillus mycoides	1405	species	5872743	3	1	0.0
Paenibacillus polymyxa	1406	species	5942566	5	2	0.0
Bacillus pumilus	1408	species	3704641	3	0	0.0
Lysinibacillus sphaericus	1421	species	4817463	1	0	0.0
Bacillus subtilis	1423	species	8637394	4	1	0.0
Parageobacillus thermoglucosidasius	1426	species	3993793	5	0	0.0
Bacillus thuringiensis	1428	species	6568323	5	0	0.0
Bacillus thuringiensis serovar israelensis	1430	leaf	6700047	1	0	0.0
Bacillus thuringiensis serovar morrisoni	1441	leaf	6179896	1	1	0.0
Paenibacillus larvae	1464	species	13176472	1	1	0.0
Brevibacillus laterosporus	1465	species	5277001	2	0	0.0
Bacillus lentus	1467	species	4384366	1	0	0.0
Sporosarcina pasteurii	1474	species	3253966	1	1	0.0
Bacillus smithii	1479	species	3381292	3	2	0.0
Virgibacillus halodenitrificans	1482	species	8293753	2	0	0.0
Clostridium	1485	genus	4654291	7	0	0.0
Clostridium botulinum	1491	species	4204997	16	0	0.0
Clostridium butyricum	1492	species	41927457	3	3	0.0
Clostridium cochlearium	1494	species	2435419	1	0	0.0
Clostridioides difficile	1496	species	5221519	27	2	0.0
Clostridium formicaceticum	1497	species	9173483	2	0	0.0
Clostridium perfringens	1502	species	3171211	2	0	0.0
Clostridium septicum	1504	species	6858862	1	0	0.0
Paeniclostridium sordellii	1505	species	3584812	2	2	0.0
Clostridium sporogenes	1509	species	8284974	2	0	0.0
Thermoclostridium stercorarium	1510	species	4042789	1	0	0.0
Acetoanaerobium sticklandii	1511	species	2715461	1	0	0.0
Clostridium tetani	1513	species	2869591	3	1	0.0
Hungateiclostridium thermocellum	1515	species	3634338	3	0	0.0
Thermoanaerobacterium thermosaccharolyticum	1517	species	2840014	3	1	0.0
Moorella thermoacetica	1525	species	2628784	3	1	0.0
Clostridium kluyveri	1534	species	3989551	2	1	0.0
Clostridium novyi	1542	species	2547720	1	1	0.0
Clostridium estertheticum subsp. estertheticum	1552	subspecies	4785613	1	1	0.0
Clostridium baratii	1561	species	3338630	1	0	0.0
Desulfotomaculum	1562	genus	3489791	2	0	0.0
Desulfotomaculum nigrificans	1565	species	2892255	1	0	0.0
Halobacillus halophilus	1570	species	4170008	1	0	0.0
Sporosarcina ureae	1571	species	13511270	2	1	0.0
Clavibacter	1573	genus	5099992	2	0	0.0
Leifsonia xyli	1575	species	2635288	12	0	0.0
Lactobacillus	1578	genus	3009630	12	2	0.0
Lactobacillus brevis	1580	species	2464052	7	2	0.0
Lactobacillus delbrueckii	1584	species	4102271	3	2	0.0
Lactobacillus helveticus	1587	species	2095920	2	0	0.0
Lactobacillus hilgardii	1588	species	5844403	2	1	0.0
Lactobacillus pentosus	1589	species	18319957	3	0	0.0
Lactobacillus plantarum	1590	species	5152316	5	1	0.0
Lactobacillus paracasei	1597	species	3589835	2	0	0.0
Lactobacillus reuteri	1598	species	2114305	3	1	0.0
Lactobacillus sakei	1599	species	1913898	2	2	0.0
Lactobacillus acetotolerans	1600	species	5066279	2	0	0.0
Lactobacillus agilis	1601	species	2205859	2	1	0.0
Lactobacillus amylophilus	1603	species	1610352	1	0	0.0
Lactobacillus animalis	1605	species	2280577	2	0	0.0
Lactobacillus coryniformis	1610	species	3045091	1	1	0.0
Lactobacillus fermentum	1613	species	2148561	1	0	0.0
Lactobacillus mali	1618	species	2611959	3	2	0.0
Lactobacillus murinus	1622	species	7301880	6	1	0.0
Lactobacillus salivarius	1624	species	2056170	21	1	0.0
Lactobacillus vaginalis	1633	species	1894710	1	0	0.0
Listeria	1637	genus	3154985	1	0	0.0
Listeria monocytogenes	1639	species	3008233	3	2	0.0
Listeria grayi	1641	species	2751104	1	0	0.0
Listeria innocua	1642	species	3093113	2	1	0.0
Erysipelothrix rhusiopathiae	1648	species	1770425	7	0	0.0
Kurthia zopfii	1650	species	3061888	1	1	0.0
Corynebacteriaceae	1653	family	2732186	19	0	0.0
Actinomyces	1654	genus	2811991	731	273	0.0
Actinomyces naeslundii	1655	species	3040449	1976	176	0.0
Actinomyces viscosus	1656	species	3491241	1975	752	0.0
Actinomyces israelii	1659	species	2572997	82	36	0.0
Schaalia odontolytica	1660	species	4792768	658	252	0.0
Trueperella pyogenes	1661	species	2272494	16	1	0.0
Arthrobacter	1663	genus	0	22	0	0.0
Bifidobacterium	1678	genus	2688194	28	1	0.0
Bifidobacterium adolescentis	1680	species	2089645	4	0	0.0
Bifidobacterium bifidum	1681	species	2209060	15	0	0.0
Bifidobacterium longum subsp. infantis	1682	subspecies	10711411	4	0	0.0
Bifidobacterium angulatum	1683	species	2021974	2	0	0.0
Bifidobacterium asteroides	1684	species	2178836	1	0	0.0
Bifidobacterium breve	1685	species	2317134	11	0	0.0
Bifidobacterium catenulatum	1686	species	2308286	3	0	0.0
Bifidobacterium dentium	1689	species	2636018	2	0	0.0
Bifidobacterium pseudolongum	1694	species	2005427	4	0	0.0
Brevibacterium	1696	genus	0	10	0	0.0
Brevibacterium linens	1703	species	12097701	19	1	0.0
Cellulomonas	1707	genus	3971988	24	0	0.0
Cellulomonas fimi	1708	species	4266344	9	0	0.0
Cellulosimicrobium cellulans	1710	species	9019668	24	5	0.0
Cellulomonas flavigena	1711	species	4123179	2	0	0.0
Corynebacterium	1716	genus	2732186	52	1	0.0
Corynebacterium diphtheriae	1717	species	2464936	5	2	0.0
Corynebacterium glutamicum	1718	species	3713456	3	2	0.0
Corynebacterium pseudotuberculosis	1719	species	2347054	5	2	0.0
Corynebacterium renale	1724	species	4673218	6	1	0.0
