name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Campylobacter coli	195	species	1776238	74	27	0.0
Campylobacter fetus	196	species	2065164	17	14	0.0
Campylobacter jejuni	197	species	3124996	111	51	0.0
Campylobacter hyointestinalis	198	species	1755214	31	0	0.0
Campylobacter concisus	199	species	2099413	36	24	0.0
Campylobacter curvus	200	species	1971270	24	0	0.0
Campylobacter lari	201	species	1565468	25	3	0.0
Campylobacter showae	204	species	2160580	53	27	0.0
Campylobacter sputorum	206	species	1746988	32	8	0.0
Helicobacter	209	genus	1715890	8	0	0.0
Helicobacter pylori	210	species	1700965	194	66	0.0
Helicobacter acinonychis	212	species	1557588	1	0	0.0
Helicobacter cinaedi	213	species	2170766	57	3	0.0
Helicobacter mustelae	217	species	1578097	20	0	0.0
Achromobacter	222	genus	7359146	2344	7	0.0
Alteromonas	226	genus	4609878	111	0	0.0
Pseudoalteromonas carrageenovora	227	species	4597803	112	74	0.0
Pseudoalteromonas haloplanktis	228	species	3850272	1	0	0.0
Brucella	234	genus	4039663	576	266	0.0
Brucella abortus	235	species	3283421	27	0	0.0
Flavobacterium	237	genus	3461015	25	7	0.0
Elizabethkingia meningoseptica	238	species	15625789	208	45	0.0
Chryseobacterium balustinum	246	species	4974086	42	38	0.0
Empedobacter brevis	247	species	7431270	195	59	0.0
Chryseobacterium gleum	250	species	9292597	110	87	0.0
Chryseobacterium indologenes	253	species	35240523	249	55	0.0
Chryseobacterium indoltheticum	254	species	8445673	54	34	0.0
Sphingobacterium thalpophilum	259	species	5962893	50	29	0.0
Francisella	262	genus	3767258	47	8	0.0
Francisella tularensis	263	species	3018743	62	16	0.0
Francisella tularensis subsp. novicida	264	subspecies	7888826	31	7	0.0
Paracoccus	265	genus	5054656	426	2	0.0
Paracoccus denitrificans	266	species	5236194	1495	16	0.0
Thermus	270	genus	2279019	136	2	0.0
Thermus aquaticus	271	species	2338641	9	0	0.0
Thermus thermophilus	274	species	2214494	1167	192	0.0
Meiothermus ruber	277	species	3097457	38	0	0.0
Xanthobacter	279	genus	5625098	70	0	0.0
Xanthobacter autotrophicus	280	species	5625098	151	0	0.0
Comamonas	283	genus	5461687	341	0	0.0
Comamonas testosteroni	285	species	5856025	834	241	0
Pseudomonas	286	genus	9017316	13323	3300	0.0
Pseudomonas aeruginosa	287	species	6798896	14120	2105	0.00753745
Pseudoalteromonas atlantica	288	species	5187005	90	8	0.0
Burkholderia cepacia	292	species	13565292	12167	1642	0.000366879
Brevundimonas diminuta	293	species	3551819	1155	461	0
Pseudomonas fluorescens	294	species	6604895	9929	2316	0.000789805
Pseudomonas fragi	296	species	10253943	555	75	0.0
Hydrogenophilus thermoluteolus	297	species	2288780	1005	619	0.000562102
Pseudomonas mendocina	300	species	5293211	4703	1290	1.04288e-312
Pseudomonas oleovorans	301	species	4686340	1931	197	0.000749723
Pseudomonas putida	303	species	6160317	11573	2739	0
Ralstonia solanacearum	305	species	5757294	22565	4478	0.000643558
Pseudomonas stutzeri	316	species	4548207	12663	3098	0.00159975
Pseudomonas syringae	317	species	8747300	1987	252	0.0
Pseudomonas syringae pv. syringae	321	leaf	17996541	578	179	0.0
Pseudomonas syringae pv. tomato	323	leaf	12920481	608	56	0
Ralstonia pickettii	329	species	5505543	3886	810	2.1657e-72
Pseudomonas chlororaphis subsp. chlororaphis	333	subspecies	6808187	299	78	0.0
Burkholderia glumae	337	species	6878727	8355	401	0.0
Xanthomonas	338	genus	23419814	3008	384	0.0
Xanthomonas campestris	339	species	7099366	1486	523	0.0
Xanthomonas campestris pv. campestris	340	leaf	25019723	569	24	1.42501e-302
Xanthomonas translucens	343	species	11701367	1297	0	0.0
Xanthomonas citri	346	species	27676482	2478	559	0.0
Xanthomonas oryzae	347	species	63225372	2489	937	0
Azotobacter	352	genus	5311796	293	0	0.0
Azotobacter chroococcum	353	species	5192286	2792	547	0.0
Azotobacter vinelandii	354	species	5351632	796	0	0.0
Rhizobiales	356	order	5410296	8287	38	0.0
Agrobacterium	357	genus	6422834	271	0	0.0
Agrobacterium tumefaciens	358	species	7273300	6756	892	0
Agrobacterium rhizogenes	359	species	5482241	618	256	0.0
Agrobacterium vitis	373	species	6320946	28	0	0.0
Bradyrhizobium	374	genus	11894480	10696	4970	0.0
Bradyrhizobium japonicum	375	species	9207384	14807	1867	0.00347375
Bradyrhizobium sp.	376	species	7547693	5365	2275	0.00105422
Rhizobium	379	genus	8184003	2793	697	0.0
Sinorhizobium fredii	380	species	6924988	1669	139	0.0
Mesorhizobium loti	381	species	7481739	68	0	0.0
Sinorhizobium meliloti	382	species	7082772	3938	1416	0.0
Rhizobium leguminosarum	384	species	9364981	4370	981	0.0
Rhizobium leguminosarum bv. viciae	387	leaf	22747743	2365	571	0.0
Sinorhizobium fredii NGR234	394	leaf	6891900	1253	549	0.0
Rhizobium phaseoli	396	species	6665454	2294	213	0.0
Rhizobium tropici	398	species	6686334	31	0	0.0
Neorhizobium galegae	399	species	6434105	204	0	0.0
Methylococcaceae	403	family	4384317	349	0	0.0
Methylobacillus	404	genus	2971517	32	0	0.0
Methylobacillus flagellatus	405	species	2971517	40	0	0.0
Methylobacterium	407	genus	7144985	2291	75	0.0
Methylorubrum extorquens	408	species	8218505	4797	834	0.00142802
Methylococcus	413	genus	3304561	56	0	0.0
Methylococcus capsulatus	414	species	3304561	94	0	0.0
Methylomonas	416	genus	5051681	184	2	0.0
Methylomonas methanica	421	species	5051681	17	0	0.0
Methylosinus	425	genus	5183433	105	0	0.0
Methylosinus trichosporium	426	species	5183433	101	0	0.0
Acetobacteraceae	433	family	3826783	872	13	0.0
Acetobacter	434	genus	3590557	78	4	0.0
Acetobacter aceti	435	species	3725037	259	164	0.0
Acetobacter pasteurianus	438	species	3590557	164	34	0.0
Gluconobacter	441	genus	4181963	42	0	0.0
Gluconobacter oxydans	442	species	4181963	169	21	0.0
Legionellaceae	444	family	10525492	126	0	0.0
Legionella	445	genus	10525492	129	14	0.0
Legionella pneumophila	446	species	12363603	691	407	0
Legionella hackeliae	449	species	3570857	150	137	0.0
Legionella longbeachae	450	species	4149158	706	86	0.0
Tatlockia micdadei	451	species	9836958	645	92	0.0
Legionella spiritensis	452	species	6755735	456	59	0.0
Legionella israelensis	454	species	9344693	785	201	0.0
Legionella jordanis	456	species	3133723	284	147	0.0
Tatlockia	465	genus	0	17	0	0.0
Moraxellaceae	468	family	3943545	117	0	0.0
Acinetobacter	469	genus	4126830	256	57	0.0
Acinetobacter baumannii	470	species	4233127	485	88	0
Acinetobacter calcoaceticus	471	species	8050108	242	75	0.0
Moraxella	475	genus	1863286	10	0	0.0
Moraxella bovis	476	species	2911207	92	54	0.0
Moraxella catarrhalis	480	species	1863286	285	87	0.0
Neisseriaceae	481	family	2244925	620	0	0.0
Neisseria	482	genus	2223758	374	21	0.0
Neisseria cinerea	483	species	1832904	149	43	0.0
Neisseria flavescens	484	species	2231882	129	23	0.0
Neisseria gonorrhoeae	485	species	2216159	627	105	0.000584133
Neisseria lactamica	486	species	2220606	512	19	0.0
Neisseria meningitidis	487	species	2222288	958	166	0.0
Neisseria mucosa	488	species	2783943	205	82	0.0
Neisseria polysaccharea	489	species	2024930	184	21	0.0
Neisseria animalis	492	species	4477875	277	6	0.0
Neisseria canis	493	species	2569389	204	79	0.0
Neisseria elongata	495	species	2253031	626	261	0.0
Psychrobacter	497	genus	2875899	47	3	0.0
Thermomicrobium	499	genus	2920744	1	0	0.0
Thermomicrobium roseum	500	species	2920744	17	0	0.0
Kingella kingae	504	species	4021433	211	103	0.0
Alcaligenaceae	506	family	4354306	1614	0	0.0
Alcaligenes	507	genus	0	61	0	0.0
Alcaligenes faecalis	511	species	32768163	1849	387	0.0
Bordetella	517	genus	4536693	2540	10	0.0
Bordetella bronchiseptica	518	species	5231793	8142	494	0
Bordetella parapertussis	519	species	4836562	2641	76	0.0
Bordetella pertussis	520	species	4781978	875	55	0.0
Bordetella avium	521	species	3732255	1618	20	0.0
Acidiphilium	522	genus	4088912	157	0	0.0
Acidiphilium cryptum	524	species	3963080	87	0	0.0
Ochrobactrum	528	genus	5205777	45	0	0.0
Ochrobactrum anthropi	529	species	5205777	611	125	0.0
Beijerinckia	532	genus	4418616	10	0	0.0
Beijerinckia indica	533	species	4418616	11	0	0.0
Chromobacterium	535	genus	4751080	1440	38	0.0
Chromobacterium violaceum	536	species	4751080	5602	233	0.0
Eikenella	538	genus	0	32	0	0.0
Eikenella corrodens	539	species	4651055	869	293	0.0
Zymomonas	541	genus	3463673	13	0	0.0
Zymomonas mobilis	542	species	3463673	173	110	0.0
Enterobacteriaceae	543	family	10341043	1022	30	0.0
Citrobacter	544	genus	5276819	400	55	0.0
Citrobacter koseri	545	species	4735357	786	35	0.0
Citrobacter freundii	546	species	5164552	882	110	0.0
Enterobacter	547	genus	11028548	754	110	0.0
Klebsiella aerogenes	548	species	5435727	1398	473	0.0
Pantoea agglomerans	549	species	30133336	995	99	0.0
Enterobacter cloacae	550	species	5356576	1906	241	0.0
Erwinia	551	genus	4250482	118	0	0.0
Erwinia amylovora	552	species	3869718	228	0	0.0
Pantoea ananatis	553	species	4838981	524	29	0.0
Pectobacterium carotovorum	554	species	6477254	30	0	0.0
Pectobacterium carotovorum subsp. carotovorum	555	subspecies	9726078	315	64	0.0
Dickeya chrysanthemi	556	species	4813854	13	0	0.0
Escherichia	561	genus	8380592	49	0	0.0
Escherichia coli	562	species	8437634	2649	398	0.0
Shimwellia blattae	563	species	4158725	403	0	0.0
Escherichia fergusonii	564	species	4643861	217	9	0.0
Atlantibacter hermannii	565	species	13352683	386	28	0.0
Hafnia	568	genus	4712721	17	0	0.0
Hafnia alvei	569	species	4712721	377	53	0.0
Klebsiella	570	genus	12784449	586	16	0.0
Klebsiella oxytoca	571	species	6684898	2300	227	0.0
Klebsiella pneumoniae	573	species	14826006	1800	391	0.0
Klebsiella pneumoniae subsp. ozaenae	574	subspecies	5651305	5	0	0.0
Raoultella planticola	575	species	17105658	668	90	0.0
Raoultella terrigena	577	species	6073951	473	132	0.0
Kluyvera	579	genus	0	9	0	0.0
Morganella	581	genus	5836016	20	0	0.0
Morganella morganii	582	species	5836016	822	252	0.0
Proteus	583	genus	3973324	90	18	0.0
Proteus mirabilis	584	species	3973324	568	235	0.0
Proteus vulgaris	585	species	16657186	481	77	0.0
Providencia	586	genus	4402109	134	2	0.0
Providencia rettgeri	587	species	36637538	740	59	0.0
Providencia stuartii	588	species	4402109	1240	246	0.0
Salmonella	590	genus	11699879	29	0	0.0
Salmonella enterica subsp. enterica serovar Infantis	595	leaf	39256227	9	0	0.0
Salmonella enterica subsp. enterica serovar Muenchen	596	leaf	15762832	3	0	0.0
Salmonella enterica subsp. enterica serovar Thompson	600	leaf	33402824	3	0	0.0
Salmonella enterica subsp. enterica serovar Pullorum	605	leaf	4882929	1	1	0.0
Salmonella enterica subsp. enterica serovar Heidelberg	611	leaf	117041765	6	0	0.0
Serratia	613	genus	5012487	1358	156	0.0
Serratia liquefaciens	614	species	5282719	901	74	0.0
Serratia marcescens	615	species	5201904	6090	1001	0
Serratia odorifera	618	species	5272556	430	203	0.0
Shigella	620	genus	6517268	43	0	0.0
Shigella boydii	621	species	4760589	96	3	0.0
Shigella dysenteriae	622	species	4520554	103	18	0.0
Shigella flexneri	623	species	7250520	124	4	0.0
Shigella sonnei	624	species	5137894	31	1	0.0
Xenorhabdus	626	genus	4157227	23	0	0.0
Xenorhabdus nematophila	628	species	4586662	307	105	0.0
Yersinia	629	genus	6072098	128	20	0.0
Yersinia enterocolitica	630	species	6188788	380	148	0.0
Yersinia intermedia	631	species	24435507	656	3	0.0
Yersinia pestis	632	species	5818786	175	4	0.0
Yersinia pseudotuberculosis	633	species	7671089	239	15	0.0
Edwardsiella	635	genus	3906392	252	9	0.0
Edwardsiella tarda	636	species	3766483	1022	34	0.0
Arsenophonus	637	genus	0	2	0	0.0
Arsenophonus nasoniae	638	species	4987107	269	206	0.0
Vibrionaceae	641	family	5610112	203	0	0.0
Aeromonas	642	genus	5822658	1243	325	0.0
Aeromonas hydrophila	644	species	4976269	3429	762	0.0
Aeromonas salmonicida	645	species	7807177	1021	287	0.0
Aeromonas caviae	648	species	27968422	1872	177	0.0
Aeromonas media	651	species	4788430	617	110	0.0
Aeromonas schubertii	652	species	8750747	1226	232	0
Aeromonas veronii	654	species	4551783	3183	1060	0.0
Photobacterium	657	genus	6418250	14	0	0.0
Vibrio	662	genus	5583206	311	18	0.0
Vibrio alginolyticus	663	species	5146637	484	123	0.0
Vibrio cholerae	666	species	5444833	750	198	0.0
Aliivibrio fischeri	668	species	4273718	4	0	0.0
Vibrio harveyi	669	species	35934227	415	49	0.0
Vibrio parahaemolyticus	670	species	5168015	697	181	0.0
Vibrio vulnificus	672	species	5071151	660	185	0.0
Grimontia hollisae	673	species	16426895	588	86	0.0
Vibrio mimicus	674	species	26461692	607	130	0.0
Vibrio cincinnatiensis	675	species	15191860	2462	688	0.0
Vibrio fluvialis	676	species	47771737	831	168	0.0
Vibrio campbellii	680	species	8634154	351	51	0.0
Vibrio gazogenes	687	species	4786552	374	217	0.0
Vibrio mediterranei	689	species	11788203	166	57	0.0
Vibrio natriegens	691	species	10343839	183	36	0.0
Plesiomonas	702	genus	0	6	0	0.0
Plesiomonas shigelloides	703	species	7376338	308	163	0.0
Pasteurellaceae	712	family	2528486	120	2	0.0
Actinobacillus	713	genus	2346381	7	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	2265772	410	61	0.0
Actinobacillus pleuropneumoniae	715	species	2303652	166	35	0.0
Actinobacillus suis	716	species	2501598	92	0	0.0
Actinobacillus equuli	718	species	2431533	63	0	0.0
Actinobacillus lignieresii	720	species	2377048	97	20	0.0
Haemophilus	724	genus	2428729	23	0	0.0
Haemophilus influenzae biotype aegyptius	725	leaf	9836568	38	0	0.0
Haemophilus haemolyticus	726	species	7646594	376	98	0.0
Haemophilus influenzae	727	species	2511163	446	62	0.0
Avibacterium paragallinarum	728	species	2425949	71	30	0.0
Haemophilus parainfluenzae	729	species	2086875	193	63	0.000625354
[Haemophilus] ducreyi	730	species	1698955	373	102	0.0
Histophilus somni	731	species	2138367	270	151	0.0
Aggregatibacter aphrophilus	732	species	3481722	136	25	0.0
Haemophilus parahaemolyticus	735	species	2091866	118	51	0.0
Glaesserella parasuis	738	species	2362471	296	29	0.0
Aggregatibacter segnis	739	species	2022832	3	0	0.0
Pasteurella	745	genus	2875151	3	0	0.0
Pasteurella multocida	747	species	2875151	425	187	0.0
[Pasteurella] aerogenes	749	species	2257472	158	86	0.0
Gallibacterium anatis	750	species	2694139	6	0	0.0
Pasteurella dagmatis	754	species	2287213	127	78	0.0
Rodentibacter pneumotropicus	758	species	2439769	73	25	0.0
Avibacterium volantium	762	species	2230476	156	45	0.0
Rickettsiales	766	order	1302079	25	0	0.0
Anaplasma	768	genus	1349657	4	0	0.0
Anaplasma marginale	770	species	1200061	3	0	0.0
Bartonellaceae	772	family	1830994	6	0	0.0
Bartonella	773	genus	1830994	28	1	0.0
Bartonella bacilliformis	774	species	1445021	272	0	0.0
Rickettsiaceae	775	family	1316078	7	0	0.0
Coxiella	776	genus	2072642	47	0	0.0
Coxiella burnetii	777	species	2072642	666	375	0.000798863
Rickettsia	780	genus	1252916	239	200	0.0
Rickettsia prowazekii	782	species	1111192	23	12	0.0
Rickettsia rickettsii	783	species	1265141	17	15	0.0
Orientia tsutsugamushi	784	species	2200350	58	21	0.0
Rickettsia typhi	785	species	1112275	65	0	0.0
Rickettsia canadensis	788	species	1155000	3	0	0.0
Bartonella quintana	803	species	1584515	40	0	0.0
Bartonella elizabethae	807	species	2018538	65	26	0.0
Chlamydiaceae	809	family	1271055	2	0	0.0
Chlamydia	810	genus	1271055	10	4	0.0
Chlamydia trachomatis	813	species	1068120	10	6	0.0
Bacteroidaceae	815	family	5275069	10	0	0.0
Bacteroides	816	genus	5275069	17	0	0.0
Bacteroides fragilis	817	species	5308603	192	80	0.0
Bacteroides thetaiotaomicron	818	species	6293399	49	41	0.0
Bacteroides uniformis	820	species	4989532	90	34	0
Bacteroides vulgatus	821	species	5163189	56	28	0.000498346
Parabacteroides distasonis	823	species	10023638	117	7	0.000256698
Campylobacter gracilis	824	species	2281652	94	72	0.000563858
Campylobacter ureolyticus	827	species	1641887	6	0	0.0
Fibrobacter	832	genus	7685639	2	0	0.0
Fibrobacter succinogenes	833	species	7685639	5	0	0.0
Porphyromonas	836	genus	2657841	5	0	0.0
Porphyromonas gingivalis	837	species	2736420	133	63	0.0
Prevotella	838	genus	3023914	10	0	0.0
Roseburia	841	genus	4042736	5	0	0.0
Wolinella	843	genus	2110355	3	0	0.0
Wolinella succinogenes	844	species	2110355	23	0	0.0
Oxalobacter	846	genus	2433653	21	0	0.0
Oxalobacter formigenes	847	species	2433653	589	127	0.0
Fusobacterium	848	genus	3161642	1	0	0.0
Fusobacterium nucleatum	851	species	3161193	25	0	0.0
Faecalibacterium prausnitzii	853	species	3102523	867	126	0.0
Fusobacterium varium	856	species	3346458	50	13	0.0
Fusobacterium necrophorum	859	species	4694448	27	19	0.0
Fusobacterium periodonticum	860	species	2541084	25	12	0.0
Fusobacterium ulcerans	861	species	3839419	16	0	0.0
Syntrophomonas	862	genus	2936195	1	0	0.0
Syntrophomonas wolfei	863	species	2936195	3	0	0.0
Cardiobacteriaceae	868	family	1389350	64	0	0.0
Dichelobacter	869	genus	1389350	11	0	0.0
Dichelobacter nodosus	870	species	1389350	3	0	0.0
Desulfovibrio	872	genus	3919658	157	0	0.0
Desulfocurvibacter africanus	873	species	4200534	36	0	0.0
Desulfovibrio desulfuricans	876	species	3366008	370	208	0.0
Desulfovibrio salexigens	880	species	4289847	2	0	0.0
Desulfovibrio vulgaris	881	species	3802302	89	0	0.0
Desulfovibrio vulgaris str. Hildenborough	882	leaf	3773159	494	37	0.0
Desulfovibrio vulgaris str. 'Miyazaki F'	883	leaf	4040304	922	613	0.0
Desulfuromonas	890	genus	0	54	0	0.0
Desulfobulbus	893	genus	0	10	0	0.0
Desulfococcus	896	genus	3944167	13	0	0.0
Desulfococcus multivorans	897	species	8911375	826	0	0.0
Desulfomicrobium	898	genus	3363015	15	0	0.0
Desulfomicrobium baculatum	899	species	3942657	17	0	0.0
Desulfovibrio piger	901	species	2807531	473	300	0.0
Acidaminococcus	904	genus	2408767	6	0	0.0
Acidaminococcus fermentans	905	species	2329769	2	0	0.0
Megasphaera	906	genus	2491645	10	0	0.0
Megasphaera elsdenii	907	species	2491645	97	5	0.0
Nitrobacter	911	genus	4206807	64	0	0.0
Nitrobacter hamburgensis	912	species	5011522	186	0	0.0
Nitrobacter winogradskyi	913	species	3402093	128	0	0.0
Nitrosomonas	914	genus	2796959	137	0	0.0
Nitrosomonas europaea	915	species	2812094	12	0	0.0
Nitrosomonas eutropha	916	species	2781824	10	0	0.0
Thiobacillus	919	genus	2909809	211	0	0.0
Acidithiobacillus ferrooxidans	920	species	2933717	44	0	0.0
Starkeya novella	921	species	4765023	207	0	0.0
Thiomonas intermedia	926	species	3462095	2467	1249	0.0
Halothiobacillus neapolitanus	927	species	2582886	54	0	0.0
Acidithiobacillus thiooxidans	930	species	3415726	9	0	0.0
Thiomicrospira	933	genus	2045407	10	0	0.0
Hydrogenobacter thermophilus	940	species	3486067	3	0	0.0
Anaplasmataceae	942	family	1284438	7	0	0.0
Ehrlichia	943	genus	1369786	4	0	0.0
Ehrlichia canis	944	species	1315030	18	0	0.0
Ehrlichia chaffeensis	945	species	1174554	16	2	0.0
Anaplasma phagocytophilum	948	species	1493914	5	0	0.0
Wolbachia	953	genus	1231799	26	0	0.0
Francisella persica	954	species	3057444	2	0	0.0
Wolbachia pipientis	955	species	1484007	37	0	0.0
Bdellovibrio	958	genus	3359107	2	0	0.0
Bdellovibrio bacteriovorus	959	species	3592845	182	62	0.0
Bacteriovorax stolpii	960	species	7691180	136	81	0.0
Herbaspirillum	963	genus	5363540	1152	0	0.0
Herbaspirillum seropedicae	964	species	5513887	5551	327	0
Selenomonas	970	genus	3100147	35	0	0.0
Selenomonas ruminantium	971	species	3631933	2	0	0.0
Halanaerobiaceae	972	family	2443704	17	0	0.0
Bacteroidetes	976	phylum	3686275	96	0	0.0
Cellulophaga lytica	979	species	3765936	124	8	0.0
Pedobacter heparinus	984	species	5167383	1	0	0.0
Flavobacterium johnsoniae	986	species	6096872	1	0	0.0
Solitalea canadensis	995	species	5202069	5	0	0.0
Flavobacterium columnare	996	species	3162432	177	64	0.0
Marivirga tractuosa	1006	species	4516490	1	0	0.0
Saprospira	1007	genus	4400185	2	0	0.0
Saprospira grandis	1008	species	4400185	1	0	0.0
Sphingobacterium mizutaii	1010	species	4653048	56	37	0.0
Weeksella	1013	genus	2272954	1	0	0.0
Weeksella virosa	1014	species	2272954	27	13	0.0
Capnocytophaga	1016	genus	2592165	11	0	0.0
Capnocytophaga gingivalis	1017	species	2838633	24	16	0.0
Capnocytophaga sputigena	1019	species	11962418	156	26	0.0
Beggiatoa	1021	genus	0	2	0	0.0
Erythrobacter	1041	genus	3052398	179	0	0.0
Chromatiaceae	1046	family	3825215	873	10	0.0
Allochromatium vinosum	1049	species	3669074	180	0	0.0
Thermochromatium tepidum	1050	species	2958290	69	0	0.0
Ectothiorhodospira	1051	genus	0	58	0	0.0
Halorhodospira halochloris	1052	species	2834560	405	235	0
Halorhodospira halophila	1053	species	2678452	106	0	0.0
Rhodobacter	1060	genus	4425548	196	0	0.0
Rhodobacter capsulatus	1061	species	3871920	34	0	0.0
Rhodobacter sphaeroides	1063	species	4610091	3888	1636	0.0
Rhodomicrobium	1068	genus	4014469	36	0	0.0
Rhodomicrobium vannielii	1069	species	4014469	71	0	0.0
Rhodopseudomonas	1073	genus	5494465	316	0	0.0
Rhodobacter blasticus	1075	species	3706095	741	452	0.0
Rhodopseudomonas palustris	1076	species	5494465	9072	1761	0
Blastochloris viridis	1079	species	11174693	6300	950	0.0
Rhodospirillum	1081	genus	4371641	79	0	0.0
Pararhodospirillum photometricum	1084	species	3876289	34	0	0.0
Rhodospirillum rubrum	1085	species	4379691	93	0	0.0
Chlorobium	1091	genus	2634484	7	0	0.0
Chlorobium limicola	1092	species	2763181	3	0	0.0
Chlorobium phaeovibrioides	1094	species	1966858	75	44	0.0
Chlorobium phaeobacteroides	1096	species	2935152	2	0	0.0
Chlorobaculum tepidum	1097	species	2154946	12	0	0.0
Pelodictyon	1099	genus	2691540	3	0	0.0
Pelodictyon luteolum	1100	species	2364842	10	0	0.0
Prosthecochloris	1101	genus	2579695	19	0	0.0
Prosthecochloris aestuarii	1102	species	2579695	1	0	0.0
Chloroflexaceae	1106	family	5070807	6	0	0.0
Chloroflexus	1107	genus	5070807	4	0	0.0
Chloroflexus aurantiacus	1108	species	5263745	7	0	0.0
Porphyrobacter	1111	genus	0	99	0	0.0
Porphyrobacter neustonensis	1112	species	3090363	735	396	0.0
Cyanobacteria	1117	phylum	4896702	31	0	0.0
Chroococcales	1118	order	5024108	8	0	0.0
Microcystis	1125	genus	5224138	9	0	0.0
Microcystis aeruginosa	1126	species	5038678	13	0	0.0
Synechococcus	1129	genus	2744871	98	2	0.0
Synechococcus elongatus PCC 7942 = FACHB-805	1140	leaf	2742269	79	45	0.0
Synechocystis	1142	genus	3570073	3	0	0.0
Synechocystis sp. PCC 6714	1147	species	3738889	59	48	0.0
Synechocystis sp. PCC 6803	1148	species	3570073	41	0	0.0
Oscillatoriales	1150	order	7831139	33	0	0.0
