name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Campylobacter showae	204	species	2160580	293	282	0.0
Campylobacter sputorum	206	species	1746988	9	5	0.0
Helicobacter	209	genus	1715890	5	0	0.0
Helicobacter pylori	210	species	1700965	47	25	0.0
Helicobacter cinaedi	213	species	2170766	17	5	0.0
Helicobacter mustelae	217	species	1578097	14	0	0.0
Achromobacter	222	genus	7359146	235	0	0.0
Alteromonas	226	genus	4609878	2	0	0.0
Pseudoalteromonas carrageenovora	227	species	4597803	7	4	0.0
Brucella	234	genus	4039663	130	70	0.0
Brucella abortus	235	species	3283421	6	2	0.0
Flavobacterium	237	genus	3461015	11	3	0.0
Elizabethkingia meningoseptica	238	species	15625789	61	13	0.0
Chryseobacterium balustinum	246	species	4974086	32	14	0.0
Empedobacter brevis	247	species	7431270	30	7	0.0
Chryseobacterium gleum	250	species	9292597	30	22	0.0
Chryseobacterium indologenes	253	species	35240523	79	10	0.0
Chryseobacterium indoltheticum	254	species	8445673	40	23	0.0
Sphingobacterium thalpophilum	259	species	5962893	22	15	0.0
Francisella	262	genus	3767258	3	0	0.0
Francisella tularensis	263	species	3018743	6	2	0.0
Paracoccus	265	genus	5054656	59	0	0.0
Paracoccus denitrificans	266	species	5236194	330	4	0.0
Thermus	270	genus	2279019	25	3	0.0
Thermus thermophilus	274	species	2214494	392	54	0.0
Meiothermus ruber	277	species	3097457	4	0	0.0
Xanthobacter	279	genus	5625098	5	0	0.0
Xanthobacter autotrophicus	280	species	5625098	14	0	0.0
Comamonas	283	genus	5461687	49	0	0.0
Comamonas testosteroni	285	species	5856025	241	90	0.0
Pseudomonas	286	genus	9017316	1732	481	0.0
Pseudomonas aeruginosa	287	species	6798896	3355	534	0.000813593
Pseudoalteromonas atlantica	288	species	5187005	8	1	0.0
Burkholderia cepacia	292	species	13565292	9891	1311	4.40368e-16
Brevundimonas diminuta	293	species	3551819	223	91	0.0
Pseudomonas fluorescens	294	species	6604895	1718	426	0.0
Pseudomonas fragi	296	species	10253943	146	19	0.0
Hydrogenophilus thermoluteolus	297	species	2288780	104	73	0.0
Pseudomonas mendocina	300	species	5293211	805	259	0.000561289
Pseudomonas oleovorans	301	species	4686340	382	39	0.0
Pseudomonas putida	303	species	6160317	1973	487	0.0
Ralstonia solanacearum	305	species	5757294	4294	955	0.0
Pseudomonas stutzeri	316	species	4548207	1780	475	0.0
Pseudomonas syringae	317	species	8747300	344	42	0.0
Pseudomonas syringae pv. syringae	321	leaf	17996541	80	20	0.0
Pseudomonas syringae pv. tomato	323	leaf	12920481	118	12	0.0
Ralstonia pickettii	329	species	5505543	701	177	0.0
Pseudomonas chlororaphis subsp. chlororaphis	333	subspecies	6808187	82	25	0.0
Burkholderia glumae	337	species	6878727	3975	171	0.0
Xanthomonas	338	genus	23419814	351	62	0.0
Xanthomonas campestris	339	species	7099366	206	79	0.0
Xanthomonas campestris pv. campestris	340	leaf	25019723	79	2	0.0
Xanthomonas translucens	343	species	11701367	130	0	0.0
Xanthomonas citri	346	species	27676482	392	78	0.0
Xanthomonas oryzae	347	species	63225372	413	182	0.0
Azotobacter	352	genus	5311796	24	0	0.0
Azotobacter chroococcum	353	species	5192286	359	80	0.0
Azotobacter vinelandii	354	species	5351632	102	0	0.0
Rhizobiales	356	order	5410296	752	6	0.0
Agrobacterium	357	genus	6422834	45	0	0.0
Agrobacterium tumefaciens	358	species	7273300	1353	195	0.0
Agrobacterium rhizogenes	359	species	5482241	148	62	0.0
Agrobacterium vitis	373	species	6320946	3	0	0.0
Bradyrhizobium	374	genus	11894480	744	190	0.0
Bradyrhizobium japonicum	375	species	9207384	980	154	0.0
Bradyrhizobium sp.	376	species	7547693	399	186	0.0
Rhizobium	379	genus	8184003	523	158	0.0
Sinorhizobium fredii	380	species	6924988	313	17	0.0
Mesorhizobium loti	381	species	7481739	6	0	0.0
Sinorhizobium meliloti	382	species	7082772	750	289	0.0
Rhizobium leguminosarum	384	species	9364981	963	247	0.0
Rhizobium leguminosarum bv. viciae	387	leaf	22747743	507	123	0.0
Sinorhizobium fredii NGR234	394	leaf	6891900	274	126	0.0
Rhizobium phaseoli	396	species	6665454	563	44	0.0
Rhizobium tropici	398	species	6686334	5	0	0.0
Neorhizobium galegae	399	species	6434105	30	0	0.0
Methylococcaceae	403	family	4384317	19	0	0.0
Methylobacillus	404	genus	2971517	2	0	0.0
Methylobacillus flagellatus	405	species	2971517	2	0	0.0
Methylobacterium	407	genus	7144985	245	8	0.0
Methylorubrum extorquens	408	species	8218505	974	179	1.03749e-15
Methylococcus	413	genus	3304561	5	0	0.0
Methylococcus capsulatus	414	species	3304561	5	0	0.0
Methylomonas	416	genus	5051681	11	0	0.0
Methylomonas methanica	421	species	5051681	6	0	0.0
Methylosinus	425	genus	5183433	12	0	0.0
Methylosinus trichosporium	426	species	5183433	9	0	0.0
Acetobacteraceae	433	family	3826783	87	1	0.0
Acetobacter	434	genus	3590557	10	1	0.0
Acetobacter aceti	435	species	3725037	51	32	0.0
Acetobacter pasteurianus	438	species	3590557	31	7	0.0
Gluconobacter	441	genus	4181963	3	0	0.0
Gluconobacter oxydans	442	species	4181963	43	7	0.0
Legionellaceae	444	family	10525492	4	0	0.0
Legionella	445	genus	10525492	6	0	0.0
Legionella pneumophila	446	species	12363603	36	20	0.0
Legionella hackeliae	449	species	3570857	5	3	0.0
Legionella longbeachae	450	species	4149158	35	5	0.0
Tatlockia micdadei	451	species	9836958	26	2	0.0
Legionella spiritensis	452	species	6755735	25	0	0.0
Legionella israelensis	454	species	9344693	22	5	0.0
Legionella jordanis	456	species	3133723	5	5	0.0
Tatlockia	465	genus	0	1	0	0.0
Moraxellaceae	468	family	3943545	8	0	0.0
Acinetobacter	469	genus	4126830	17	7	0.0
Acinetobacter baumannii	470	species	4233127	46	12	0.0
Acinetobacter calcoaceticus	471	species	8050108	10	7	0.0
Moraxella	475	genus	1863286	1	0	0.0
Moraxella bovis	476	species	2911207	12	11	0.0
Moraxella catarrhalis	480	species	1863286	17	4	0.0
Neisseriaceae	481	family	2244925	57	1	0.0
Neisseria	482	genus	2223758	52	4	0.0
Neisseria cinerea	483	species	1832904	55	21	0.0
Neisseria flavescens	484	species	2231882	44	12	0.0
Neisseria gonorrhoeae	485	species	2216159	148	16	0.0
Neisseria lactamica	486	species	2220606	184	19	0.000665204
Neisseria meningitidis	487	species	2222288	289	50	0.0
Neisseria mucosa	488	species	2783943	224	138	0.0
Neisseria polysaccharea	489	species	2024930	61	14	0.0
Neisseria animalis	492	species	4477875	100	1	0.0
Neisseria canis	493	species	2569389	36	14	0.0
Neisseria elongata	495	species	2253031	437	165	0.0
Psychrobacter	497	genus	2875899	1	0	0.0
Thermomicrobium	499	genus	2920744	3	0	0.0
Thermomicrobium roseum	500	species	2920744	2	0	0.0
Kingella kingae	504	species	4021433	45	12	0.0
Alcaligenaceae	506	family	4354306	147	0	0.0
Alcaligenes	507	genus	0	17	0	0.0
Alcaligenes faecalis	511	species	32768163	291	90	0.0
Bordetella	517	genus	4536693	217	0	0.0
Bordetella bronchiseptica	518	species	5231793	1163	91	0.0
Bordetella parapertussis	519	species	4836562	359	9	0.0
Bordetella pertussis	520	species	4781978	94	9	0.0
Bordetella avium	521	species	3732255	256	9	0.0
Acidiphilium	522	genus	4088912	12	0	0.0
Acidiphilium cryptum	524	species	3963080	8	0	0.0
Ochrobactrum	528	genus	5205777	12	0	0.0
Ochrobactrum anthropi	529	species	5205777	123	29	0.0
Beijerinckia	532	genus	4418616	2	0	0.0
Beijerinckia indica	533	species	4418616	2	0	0.0
Chromobacterium	535	genus	4751080	128	2	0.0
Chromobacterium violaceum	536	species	4751080	670	41	0.0
Eikenella	538	genus	0	5	0	0.0
Eikenella corrodens	539	species	4651055	668	365	1.48389e-16
Zymomonas	541	genus	3463673	1	0	0.0
Zymomonas mobilis	542	species	3463673	22	13	0.0
Enterobacteriaceae	543	family	10341043	133	5	0.0
Citrobacter	544	genus	5276819	61	13	0.0
Citrobacter koseri	545	species	4735357	188	12	0.0
Citrobacter freundii	546	species	5164552	165	11	0.0
Enterobacter	547	genus	11028548	146	32	0.0
Klebsiella aerogenes	548	species	5435727	259	96	0.0
Pantoea agglomerans	549	species	30133336	188	24	0.0
Enterobacter cloacae	550	species	5356576	435	46	0.0
Erwinia	551	genus	4250482	21	0	0.0
Erwinia amylovora	552	species	3869718	30	0	0.0
Pantoea ananatis	553	species	4838981	103	7	0.0
Pectobacterium carotovorum	554	species	6477254	5	0	0.0
Pectobacterium carotovorum subsp. carotovorum	555	subspecies	9726078	42	9	0.0
Dickeya chrysanthemi	556	species	4813854	3	0	0.0
Escherichia	561	genus	8380592	9	0	0.0
Escherichia coli	562	species	8437634	401	97	0.0
Shimwellia blattae	563	species	4158725	103	0	0.0
Escherichia fergusonii	564	species	4643861	40	7	0.0
Atlantibacter hermannii	565	species	13352683	130	4	0.0
Hafnia	568	genus	4712721	1	0	0.0
Hafnia alvei	569	species	4712721	56	13	0.0
Klebsiella	570	genus	12784449	122	12	0.0
Klebsiella oxytoca	571	species	6684898	515	41	0.0
Klebsiella pneumoniae	573	species	14826006	420	77	0.0
Raoultella planticola	575	species	17105658	150	13	0.0
Raoultella terrigena	577	species	6073951	136	31	0.0
Morganella	581	genus	5836016	7	0	0.0
Morganella morganii	582	species	5836016	178	60	0.0
Proteus	583	genus	3973324	5	0	0.0
Proteus mirabilis	584	species	3973324	49	21	0.0
Proteus vulgaris	585	species	16657186	24	1	0.0
Providencia	586	genus	4402109	6	0	0.0
Providencia rettgeri	587	species	36637538	61	6	0.0
Providencia stuartii	588	species	4402109	63	2	0.0
Salmonella enterica subsp. enterica serovar Infantis	595	leaf	39256227	1	1	0.0
Salmonella enterica subsp. enterica serovar Muenchen	596	leaf	15762832	6	0	0.0
Salmonella enterica subsp. enterica serovar Thompson	600	leaf	33402824	2	0	0.0
Serratia	613	genus	5012487	246	28	0.0
Serratia liquefaciens	614	species	5282719	155	16	0.0
Serratia marcescens	615	species	5201904	1212	160	0.0
Serratia odorifera	618	species	5272556	74	45	0.0
Shigella	620	genus	6517268	7	0	0.0
Shigella boydii	621	species	4760589	24	3	0.0
Shigella dysenteriae	622	species	4520554	32	3	0.0
Shigella flexneri	623	species	7250520	18	1	0.0
Shigella sonnei	624	species	5137894	2	0	0.0
Xenorhabdus nematophila	628	species	4586662	13	6	0.0
Yersinia	629	genus	6072098	4	0	0.0
Yersinia enterocolitica	630	species	6188788	35	16	0.0
Yersinia intermedia	631	species	24435507	51	2	0.0
Yersinia pestis	632	species	5818786	28	3	0.0
Yersinia pseudotuberculosis	633	species	7671089	36	5	0.0
Edwardsiella	635	genus	3906392	38	2	0.0
Edwardsiella tarda	636	species	3766483	148	8	0.0
Arsenophonus	637	genus	0	1	0	0.0
Arsenophonus nasoniae	638	species	4987107	7	6	0.0
Vibrionaceae	641	family	5610112	9	0	0.0
Aeromonas	642	genus	5822658	176	40	0.0
Aeromonas hydrophila	644	species	4976269	650	171	0.0
Aeromonas salmonicida	645	species	7807177	194	67	0.0
Aeromonas caviae	648	species	27968422	361	34	0.0
Aeromonas media	651	species	4788430	108	17	0.0
Aeromonas schubertii	652	species	8750747	228	46	0.0
Aeromonas veronii	654	species	4551783	493	97	0.0
Photobacterium	657	genus	6418250	3	0	0.0
Vibrio	662	genus	5583206	19	2	0.0
Vibrio alginolyticus	663	species	5146637	40	14	0.0
Vibrio cholerae	666	species	5444833	104	22	0.0
Aliivibrio fischeri	668	species	4273718	5	0	0.0
Vibrio harveyi	669	species	35934227	50	4	0.0
Vibrio parahaemolyticus	670	species	5168015	82	32	0.0
Vibrio vulnificus	672	species	5071151	96	25	0.0
Grimontia hollisae	673	species	16426895	61	11	0.0
Vibrio mimicus	674	species	26461692	42	14	0.0
Vibrio cincinnatiensis	675	species	15191860	24	3	0.0
Vibrio fluvialis	676	species	47771737	87	21	0.0
Vibrio campbellii	680	species	8634154	33	10	0.0
Vibrio gazogenes	687	species	4786552	12	7	0.0
Vibrio mediterranei	689	species	11788203	25	10	0.0
Vibrio natriegens	691	species	10343839	18	3	0.0
Plesiomonas	702	genus	0	2	0	0.0
Plesiomonas shigelloides	703	species	7376338	46	31	0.0
Pasteurellaceae	712	family	2528486	11	1	0.0
Actinobacillus	713	genus	2346381	1	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	2265772	141	28	0.000330313
Actinobacillus pleuropneumoniae	715	species	2303652	10	4	0.0
Actinobacillus suis	716	species	2501598	10	0	0.0
Actinobacillus equuli	718	species	2431533	5	0	0.0
Actinobacillus lignieresii	720	species	2377048	10	7	0.0
Haemophilus influenzae biotype aegyptius	725	leaf	9836568	5	1	0.0
Haemophilus haemolyticus	726	species	7646594	21	4	0.0
Haemophilus influenzae	727	species	2511163	67	43	0.0
Avibacterium paragallinarum	728	species	2425949	5	3	0.0
Haemophilus parainfluenzae	729	species	2086875	20	13	0.0
[Haemophilus] ducreyi	730	species	1698955	7	2	4.88848e-20
Histophilus somni	731	species	2138367	18	11	0.0
Aggregatibacter aphrophilus	732	species	3481722	138	58	0.0
Haemophilus parahaemolyticus	735	species	2091866	3	2	0.0
Glaesserella parasuis	738	species	2362471	22	11	0.0
Pasteurella multocida	747	species	2875151	34	5	0.0
[Pasteurella] aerogenes	749	species	2257472	5	3	0.0
Pasteurella dagmatis	754	species	2287213	4	4	0.0
Rodentibacter pneumotropicus	758	species	2439769	8	2	0.0
Avibacterium volantium	762	species	2230476	2	1	0.0
Rickettsiales	766	order	1302079	3	0	0.0
Anaplasma centrale	769	species	1206806	2	0	0.0
Anaplasma marginale	770	species	1200061	2	0	0.0
Bartonella	773	genus	1830994	4	1	0.0
Bartonella bacilliformis	774	species	1445021	12	0	0.0
Rickettsiaceae	775	family	1316078	1	0	0.0
Coxiella	776	genus	2072642	6	0	0.0
Coxiella burnetii	777	species	2072642	22	5	0.0
Rickettsia	780	genus	1252916	14	4	0.0
Rickettsia prowazekii	782	species	1111192	3	2	0.0
Rickettsia rickettsii	783	species	1265141	1	0	0.0
Orientia tsutsugamushi	784	species	2200350	9	0	0.0
Rickettsia typhi	785	species	1112275	2	0	0.0
Bartonella quintana	803	species	1584515	6	1	0.0
Bartonella elizabethae	807	species	2018538	12	5	0.0
Chlamydiaceae	809	family	1271055	1	0	0.0
Chlamydia trachomatis	813	species	1068120	8	7	0.0
Bacteroidaceae	815	family	5275069	1	0	0.0
Bacteroides	816	genus	5275069	8	1	0.0
Bacteroides fragilis	817	species	5308603	165	40	0.0
Bacteroides thetaiotaomicron	818	species	6293399	20	9	0.0
Bacteroides uniformis	820	species	4989532	22	6	0.0
Bacteroides vulgatus	821	species	5163189	17	8	0.0
Parabacteroides distasonis	823	species	10023638	33	8	0.0
Campylobacter gracilis	824	species	2281652	240	229	0.0
Fibrobacter	832	genus	7685639	1	0	0.0
Fibrobacter succinogenes	833	species	7685639	2	0	0.0
Porphyromonas	836	genus	2657841	4	0	0.0
Porphyromonas gingivalis	837	species	2736420	2074	1059	0.00782729
Prevotella	838	genus	3023914	1	0	0.0
Roseburia	841	genus	4042736	1	0	0.0
Wolinella succinogenes	844	species	2110355	7	1	0.0
Oxalobacter	846	genus	2433653	1	0	0.0
Oxalobacter formigenes	847	species	2433653	72	19	0.0
Fusobacterium	848	genus	3161642	6	1	0.0
Fusobacterium gonidiaformans	849	species	1678881	4	0	0.0
Fusobacterium nucleatum	851	species	3161193	35	9	0.0
Faecalibacterium prausnitzii	853	species	3102523	520	94	0.0
Fusobacterium varium	856	species	3346458	18	10	0.0
Fusobacterium necrophorum	859	species	4694448	146	45	0.0
Fusobacterium periodonticum	860	species	2541084	18	0	0.0
Fusobacterium ulcerans	861	species	3839419	6	1	0.0
Syntrophomonas wolfei	863	species	2936195	2	0	0.0
Cardiobacteriaceae	868	family	1389350	2	0	0.0
Dichelobacter nodosus	870	species	1389350	3	0	0.0
Desulfovibrio	872	genus	3919658	29	0	0.0
Desulfocurvibacter africanus	873	species	4200534	5	0	0.0
Desulfovibrio desulfuricans	876	species	3366008	69	39	0.0
Desulfovibrio vulgaris	881	species	3802302	17	0	0.0
Desulfovibrio vulgaris str. Hildenborough	882	leaf	3773159	127	6	0.0
Desulfovibrio vulgaris str. 'Miyazaki F'	883	leaf	4040304	259	167	0.0
Desulfuromonas	890	genus	0	8	0	0.0
Desulfococcus	896	genus	3944167	4	0	0.0
Desulfococcus multivorans	897	species	8911375	313	0	0.0
Desulfomicrobium	898	genus	3363015	2	0	0.0
Desulfomicrobium baculatum	899	species	3942657	2	0	0.0
Desulfovibrio piger	901	species	2807531	164	101	0.0
Acidaminococcus	904	genus	2408767	1	0	0.0
Acidaminococcus fermentans	905	species	2329769	1	0	0.0
Megasphaera	906	genus	2491645	5	0	0.0
Megasphaera elsdenii	907	species	2491645	45	4	0.0
Nitrobacter	911	genus	4206807	7	0	0.0
Nitrobacter hamburgensis	912	species	5011522	31	0	0.0
Nitrobacter winogradskyi	913	species	3402093	15	0	0.0
Nitrosomonas	914	genus	2796959	13	0	0.0
Nitrosomonas europaea	915	species	2812094	1	0	0.0
Nitrosomonas eutropha	916	species	2781824	2	0	0.0
Thiobacillus	919	genus	2909809	18	0	0.0
Acidithiobacillus ferrooxidans	920	species	2933717	2	0	0.0
Starkeya novella	921	species	4765023	28	0	0.0
Thiomonas intermedia	926	species	3462095	289	160	0.0
Halothiobacillus neapolitanus	927	species	2582886	6	0	0.0
Acidithiobacillus thiooxidans	930	species	3415726	1	0	0.0
Thiomicrospira	933	genus	2045407	1	0	0.0
Anaplasmataceae	942	family	1284438	6	0	0.0
Ehrlichia	943	genus	1369786	2	0	0.0
Ehrlichia canis	944	species	1315030	5	4	0.0
Ehrlichia chaffeensis	945	species	1174554	4	2	0.0
Anaplasma phagocytophilum	948	species	1493914	4	0	0.0
Wolbachia	953	genus	1231799	7	1	0.0
Wolbachia pipientis	955	species	1484007	7	0	0.0
Bdellovibrio	958	genus	3359107	2	0	0.0
Bdellovibrio bacteriovorus	959	species	3592845	78	36	0.0
Bacteriovorax stolpii	960	species	7691180	24	14	0.0
Herbaspirillum	963	genus	5363540	77	0	0.0
Herbaspirillum seropedicae	964	species	5513887	793	54	0.0
Selenomonas	970	genus	3100147	4	0	0.0
Selenomonas ruminantium	971	species	3631933	3	0	0.0
Bacteroidetes	976	phylum	3686275	6	0	0.0
Cellulophaga lytica	979	species	3765936	29	1	0.0
Flavobacterium columnare	996	species	3162432	53	7	0.0
Saprospira grandis	1008	species	4400185	2	0	0.0
Sphingobacterium mizutaii	1010	species	4653048	15	8	0.0
Weeksella virosa	1014	species	2272954	12	4	0.0
Capnocytophaga	1016	genus	2592165	2	0	0.0
Capnocytophaga gingivalis	1017	species	2838633	67	53	0.0
Capnocytophaga sputigena	1019	species	11962418	202	50	0.0
Erythrobacter	1041	genus	3052398	35	0	0.0
Chromatiaceae	1046	family	3825215	41	0	0.0
Allochromatium vinosum	1049	species	3669074	12	0	0.0
Thermochromatium tepidum	1050	species	2958290	3	0	0.0
Ectothiorhodospira	1051	genus	0	3	0	0.0
Halorhodospira halochloris	1052	species	2834560	36	22	0.0
Halorhodospira halophila	1053	species	2678452	5	0	0.0
Rhodobacter	1060	genus	4425548	25	0	0.0
Rhodobacter capsulatus	1061	species	3871920	7	0	0.0
Rhodobacter sphaeroides	1063	species	4610091	799	370	0.0
Rhodomicrobium	1068	genus	4014469	1	0	0.0
Rhodomicrobium vannielii	1069	species	4014469	13	0	0.0
Rhodopseudomonas	1073	genus	5494465	33	0	0.0
Rhodobacter blasticus	1075	species	3706095	192	128	0.0
Rhodopseudomonas palustris	1076	species	5494465	1400	323	0.0
Blastochloris viridis	1079	species	11174693	1105	170	0.0
Rhodospirillum	1081	genus	4371641	11	0	0.0
Pararhodospirillum photometricum	1084	species	3876289	12	0	0.0
Rhodospirillum rubrum	1085	species	4379691	13	0	0.0
Chlorobium	1091	genus	2634484	7	0	0.0
Chlorobium limicola	1092	species	2763181	2	0	0.0
Chlorobium phaeovibrioides	1094	species	1966858	27	14	0.0
Chlorobium phaeobacteroides	1096	species	2935152	1	0	0.0
Chlorobaculum tepidum	1097	species	2154946	1	0	0.0
Pelodictyon	1099	genus	2691540	6	0	0.0
Prosthecochloris	1101	genus	2579695	5	0	0.0
Chloroflexaceae	1106	family	5070807	5	0	0.0
Chloroflexus	1107	genus	5070807	5	0	0.0
Chloroflexus aurantiacus	1108	species	5263745	3	0	0.0
Porphyrobacter	1111	genus	0	17	0	0.0
Porphyrobacter neustonensis	1112	species	3090363	139	66	0.0
Cyanobacteria	1117	phylum	4896702	6	0	0.0
Chroococcales	1118	order	5024108	3	0	0.0
Microcystis	1125	genus	5224138	2	0	0.0
Microcystis aeruginosa	1126	species	5038678	5	0	0.0
Synechococcus	1129	genus	2744871	22	0	0.0
Synechococcus elongatus PCC 7942 = FACHB-805	1140	leaf	2742269	34	18	0.0
Synechocystis	1142	genus	3570073	1	0	0.0
Synechocystis sp. PCC 6714	1147	species	3738889	11	7	0.0
Synechocystis sp. PCC 6803	1148	species	3570073	5	0	0.0
Oscillatoriales	1150	order	7831139	5	0	0.0
Nostocales	1161	order	7545001	4	0	0.0
Nostocaceae	1162	family	7936858	2	0	0.0
Anabaena	1163	genus	7063285	2	0	0.0
Trichormus azollae	1164	species	5486145	2	0	0.0
Nostoc	1177	genus	9602270	10	0	0.0
Leptolyngbya boryana	1184	species	6946868	2	0	0.0
Calothrix	1186	genus	6960392	2	0	0.0
Prochloraceae	1213	family	1799150	1	0	0.0
Prochlorococcus	1218	genus	1799150	2	0	0.0
Prochlorococcus marinus	1219	species	1799150	4	0	0.0
Proteobacteria	1224	phylum	6582363	246	0	0.0
Nitrosococcus	1227	genus	3680219	1	0	0.0
Nitrosococcus oceani	1229	species	3522111	1	0	0.0
Nitrosospira multiformis	1231	species	3234309	7	0	0.0
Nitrospira	1234	genus	0	7	0	0.0
Gammaproteobacteria	1236	class	8199621	439	4	0.0
Piscirickettsia salmonis	1238	species	3507509	15	10	0.0
Firmicutes	1239	phylum	3951907	25	0	0.0
Leuconostoc	1243	genus	2625372	1	0	0.0
Leuconostoc mesenteroides	1245	species	3310663	15	3	0.0
Leuconostoc lactis	1246	species	7207125	8	2	0.0
Oenococcus oeni	1247	species	1780517	22	6	0.0
Weissella paramesenteroides	1249	species	1947910	3	0	0.0
Leuconostoc carnosum	1252	species	1773468	5	1	0.0
Pediococcus	1253	genus	1866772	3	0	0.0
Pediococcus acidilactici	1254	species	28786024	25	4	0.0
Pediococcus pentosaceus	1255	species	1810762	14	9	0.0
Finegoldia magna	1260	species	1986740	1	0	0.0
Ruminococcus	1263	genus	4482087	2	0	0.0
Micrococcaceae	1268	family	3809026	148	0	0.0
Micrococcus	1269	genus	4996790	34	0	0.0
Micrococcus luteus	1270	species	4996790	1613	322	0.000297645
Dermacoccus nishinomiyaensis	1274	species	3113642	282	169	0.0
Kocuria rosea	1275	species	11520941	1196	221	0.0
Kytococcus sedentarius	1276	species	2785024	18	0	0.0
Staphylococcus	1279	genus	5162113	7	0	0.0
Staphylococcus aureus	1280	species	5962137	44	25	0.0
Staphylococcus carnosus	1281	species	2566424	8	7	0.0
Staphylococcus epidermidis	1282	species	2601987	25	13	0.0
Staphylococcus haemolyticus	1283	species	2697861	28	8	0.0
Staphylococcus hyicus	1284	species	4944249	14	0	0.0
Staphylococcus simulans	1286	species	22255537	16	6	0.0
Staphylococcus xylosus	1288	species	14168082	32	2	0.0
Staphylococcus hominis	1290	species	2253412	12	2	0.0
