name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Providencia stuartii	588	species	4402109	130	22	0.0
Salmonella	590	genus	11699879	5	0	0.0
Salmonella enterica subsp. enterica serovar Pullorum	605	leaf	4882929	1	0	0.0
Serratia	613	genus	5012487	188	27	0.0
Serratia liquefaciens	614	species	5282719	168	23	0.0
Serratia marcescens	615	species	5201904	942	137	0.0
Serratia odorifera	618	species	5272556	73	43	0.0
Shigella	620	genus	6517268	5	0	0.0
Shigella boydii	621	species	4760589	18	1	0.0
Shigella dysenteriae	622	species	4520554	46	1	0.0
Shigella flexneri	623	species	7250520	18	1	0.0
Shigella sonnei	624	species	5137894	23	1	0.0
Xenorhabdus	626	genus	4157227	3	0	0.0
Xenorhabdus nematophila	628	species	4586662	18	11	0.0
Yersinia	629	genus	6072098	25	1	0.0
Yersinia enterocolitica	630	species	6188788	104	28	0.0
Yersinia intermedia	631	species	24435507	58	5	0.0
Yersinia pestis	632	species	5818786	36	3	0.0
Yersinia pseudotuberculosis	633	species	7671089	52	3	0.0
Edwardsiella	635	genus	3906392	42	2	0.0
Edwardsiella tarda	636	species	3766483	186	2	0.0
Arsenophonus	637	genus	0	2	0	0.0
Arsenophonus nasoniae	638	species	4987107	15	6	0.0
Vibrionaceae	641	family	5610112	19	0	0.0
Aeromonas	642	genus	5822658	209	65	0.0
Aeromonas hydrophila	644	species	4976269	569	119	0.0
Aeromonas salmonicida	645	species	7807177	120	41	0.0
Aeromonas caviae	648	species	27968422	396	31	0.0
Aeromonas media	651	species	4788430	79	8	0.0
Aeromonas schubertii	652	species	8750747	191	34	0.0
Aeromonas veronii	654	species	4551783	539	110	0.0
Photobacterium	657	genus	6418250	2	0	0.0
Vibrio	662	genus	5583206	38	4	0.0
Vibrio alginolyticus	663	species	5146637	81	18	0.0
Vibrio cholerae	666	species	5444833	103	22	0.0
Vibrio harveyi	669	species	35934227	50	6	0.0
Vibrio parahaemolyticus	670	species	5168015	99	29	0.0
Vibrio vulnificus	672	species	5071151	83	19	0.0
Grimontia hollisae	673	species	16426895	85	13	0.0
Vibrio mimicus	674	species	26461692	66	14	0.0
Vibrio cincinnatiensis	675	species	15191860	96	29	0.0
Vibrio fluvialis	676	species	47771737	208	47	0.0
Vibrio campbellii	680	species	8634154	56	8	0.0
Vibrio gazogenes	687	species	4786552	39	21	0.0
Vibrio mediterranei	689	species	11788203	24	4	0.0
Vibrio natriegens	691	species	10343839	30	7	0.0
Plesiomonas	702	genus	0	2	0	0.0
Plesiomonas shigelloides	703	species	7376338	58	30	0.0
Pasteurellaceae	712	family	2528486	43	6	0.0
Actinobacillus	713	genus	2346381	6	0	0.0
Aggregatibacter actinomycetemcomitans	714	species	2265772	501	61	0.0
Actinobacillus pleuropneumoniae	715	species	2303652	66	16	0.0
Actinobacillus suis	716	species	2501598	34	0	0.0
Actinobacillus equuli	718	species	2431533	18	0	0.0
Actinobacillus lignieresii	720	species	2377048	24	7	0.0
Haemophilus	724	genus	2428729	14	0	0.0
Haemophilus influenzae biotype aegyptius	725	leaf	9836568	19	1	0.0
Haemophilus haemolyticus	726	species	7646594	264	89	0.0
Haemophilus influenzae	727	species	2511163	405	136	0.0011326
Avibacterium paragallinarum	728	species	2425949	20	12	0.0
Haemophilus parainfluenzae	729	species	2086875	1869	1150	0.0040886
[Haemophilus] ducreyi	730	species	1698955	118	6	0.0
Histophilus somni	731	species	2138367	54	34	0.0
Aggregatibacter aphrophilus	732	species	3481722	5362	1942	0.00193826
Haemophilus parahaemolyticus	735	species	2091866	14	9	0.0
Glaesserella parasuis	738	species	2362471	92	11	0.0
Aggregatibacter segnis	739	species	2022832	3	0	0.0
Pasteurella multocida	747	species	2875151	124	39	0.0
[Pasteurella] aerogenes	749	species	2257472	20	6	0.0
Pasteurella dagmatis	754	species	2287213	25	17	0.0
Rodentibacter pneumotropicus	758	species	2439769	35	19	0.0
Avibacterium volantium	762	species	2230476	18	6	0.0
Rickettsiales	766	order	1302079	10	0	0.0
Anaplasma	768	genus	1349657	1	0	0.0
Bartonellaceae	772	family	1830994	2	0	0.0
Bartonella	773	genus	1830994	6	0	0.0
Bartonella bacilliformis	774	species	1445021	10	0	0.0
Rickettsiaceae	775	family	1316078	1	0	0.0
Coxiella	776	genus	2072642	2	0	0.0
Coxiella burnetii	777	species	2072642	31	9	0.0
Ehrlichia ruminantium	779	species	2264626	3	0	0.0
Rickettsia	780	genus	1252916	16	5	0.0
Rickettsia prowazekii	782	species	1111192	10	6	0.0
Orientia tsutsugamushi	784	species	2200350	32	3	0.0
Rickettsia typhi	785	species	1112275	5	0	0.0
Rickettsia canadensis	788	species	1155000	1	0	0.0
Bartonella quintana	803	species	1584515	19	2	0.0
Bartonella elizabethae	807	species	2018538	11	2	0.0
Chlamydia	810	genus	1271055	3	0	0.0
Chlamydia trachomatis	813	species	1068120	7	2	0.0
Bacteroides	816	genus	5275069	49	10	0.0
Bacteroides fragilis	817	species	5308603	338	156	0.0
Bacteroides thetaiotaomicron	818	species	6293399	71	26	0.0
Bacteroides uniformis	820	species	4989532	98	50	0.0
Bacteroides vulgatus	821	species	5163189	84	32	0.0
Parabacteroides distasonis	823	species	10023638	109	13	0.0
Campylobacter gracilis	824	species	2281652	2010	1889	0.0
Sebaldella termitidis	826	species	4486650	108	0	0.0
Butyrivibrio	830	genus	4404886	1	0	0.0
Fibrobacter succinogenes	833	species	7685639	2	0	0.0
Porphyromonas	836	genus	2657841	10	0	0.0
Porphyromonas gingivalis	837	species	2736420	1334	336	0.0
Prevotella	838	genus	3023914	50	15	0.0
Prevotella ruminicola	839	species	3619559	3	0	0.0
Wolinella	843	genus	2110355	3	0	0.0
Wolinella succinogenes	844	species	2110355	13	0	0.0
Oxalobacter formigenes	847	species	2433653	68	11	0.0
Fusobacterium	848	genus	3161642	60	23	0.0
Fusobacterium gonidiaformans	849	species	1678881	1	0	0.0
Fusobacterium mortiferum	850	species	2716766	3	0	0.0
Fusobacterium nucleatum	851	species	3161193	435	79	0
Faecalibacterium prausnitzii	853	species	3102523	639	133	0.0
Fusobacterium varium	856	species	3346458	107	53	0.0
Fusobacterium necrophorum	859	species	4694448	258	63	9.82103e-118
Fusobacterium periodonticum	860	species	2541084	253	30	0.0
Fusobacterium ulcerans	861	species	3839419	61	0	0.0
Syntrophomonas wolfei	863	species	2936195	2	0	0.0
Cardiobacteriaceae	868	family	1389350	22	0	0.0
Dichelobacter	869	genus	1389350	6	0	0.0
Dichelobacter nodosus	870	species	1389350	7	0	0.0
Desulfovibrio	872	genus	3919658	33	0	0.0
Desulfocurvibacter africanus	873	species	4200534	4	0	0.0
Desulfovibrio desulfuricans	876	species	3366008	149	100	0.0
Desulfovibrio salexigens	880	species	4289847	2	0	0.0
Desulfovibrio vulgaris	881	species	3802302	16	0	0.0
Desulfovibrio vulgaris str. Hildenborough	882	leaf	3773159	101	8	0.0
Desulfovibrio vulgaris str. 'Miyazaki F'	883	leaf	4040304	191	123	0.0
Desulfuromonas	890	genus	0	3	0	0.0
Desulfobulbus	893	genus	0	6	0	0.0
Desulfococcus	896	genus	3944167	3	0	0.0
Desulfococcus multivorans	897	species	8911375	272	0	0.0
Desulfomicrobium baculatum	899	species	3942657	7	0	0.0
Desulfovibrio piger	901	species	2807531	184	111	0.0
Acidaminococcus	904	genus	2408767	17	0	0.0
Acidaminococcus fermentans	905	species	2329769	4	0	0.0
Megasphaera	906	genus	2491645	4	0	0.0
Megasphaera elsdenii	907	species	2491645	84	11	0.0
Nitrobacter	911	genus	4206807	1	0	0.0
Nitrobacter hamburgensis	912	species	5011522	1	0	0.0
Nitrobacter winogradskyi	913	species	3402093	5	0	0.0
Nitrosomonas	914	genus	2796959	3	0	0.0
Nitrosomonas europaea	915	species	2812094	2	0	0.0
Thiobacillus	919	genus	2909809	8	0	0.0
Acidithiobacillus ferrooxidans	920	species	2933717	5	0	0.0
Starkeya novella	921	species	4765023	9	0	0.0
Thiomonas intermedia	926	species	3462095	193	100	0.0
Halothiobacillus neapolitanus	927	species	2582886	4	0	0.0
Acidithiobacillus thiooxidans	930	species	3415726	1	0	0.0
Thiomicrospira	933	genus	2045407	2	0	0.0
Anaplasmataceae	942	family	1284438	4	0	0.0
Ehrlichia	943	genus	1369786	2	0	0.0
Ehrlichia canis	944	species	1315030	11	3	0.0
Ehrlichia chaffeensis	945	species	1174554	20	15	0.0
Anaplasma phagocytophilum	948	species	1493914	1	0	0.0
Wolbachia	953	genus	1231799	14	3	0.0
Wolbachia pipientis	955	species	1484007	22	1	0.0
Bdellovibrio	958	genus	3359107	3	0	0.0
Bdellovibrio bacteriovorus	959	species	3592845	39	7	0.0
Bacteriovorax stolpii	960	species	7691180	36	21	0.0
Herbaspirillum	963	genus	5363540	62	0	0.0
Herbaspirillum seropedicae	964	species	5513887	604	23	0.0
Selenomonas	970	genus	3100147	43	0	0.0
Selenomonas ruminantium	971	species	3631933	3	0	0.0
Halanaerobiaceae	972	family	2443704	9	0	0.0
Bacteroidetes	976	phylum	3686275	11	0	0.0
Cellulophaga lytica	979	species	3765936	57	1	0.0
Solitalea canadensis	995	species	5202069	2	0	0.0
Flavobacterium columnare	996	species	3162432	133	25	0.0
Bernardetia litoralis	999	species	4919337	1	0	0.0
Saprospira	1007	genus	4400185	1	0	0.0
Saprospira grandis	1008	species	4400185	3	0	0.0
Sphingobacterium mizutaii	1010	species	4653048	33	26	0.0
Weeksella virosa	1014	species	2272954	39	15	0.0
Capnocytophaga	1016	genus	2592165	308	141	0.0
Capnocytophaga gingivalis	1017	species	2838633	18886	18357	0.0130252
Capnocytophaga sputigena	1019	species	11962418	11380	2738	0.000246454
Beggiatoa	1021	genus	0	3	0	0.0
Erythrobacter	1041	genus	3052398	9	0	0.0
Chromatiaceae	1046	family	3825215	23	0	0.0
Allochromatium vinosum	1049	species	3669074	3	0	0.0
Thermochromatium tepidum	1050	species	2958290	4	0	0.0
Halorhodospira halochloris	1052	species	2834560	27	17	0.0
Halorhodospira halophila	1053	species	2678452	2	0	0.0
Rhodobacter	1060	genus	4425548	6	0	0.0
Rhodobacter capsulatus	1061	species	3871920	11	0	0.0
Rhodobacter sphaeroides	1063	species	4610091	320	116	0.0
Rhodomicrobium vannielii	1069	species	4014469	1	0	0.0
Rhodopseudomonas	1073	genus	5494465	10	0	0.0
Rhodobacter blasticus	1075	species	3706095	115	50	0.0
Rhodopseudomonas palustris	1076	species	5494465	370	95	0.0
Blastochloris viridis	1079	species	11174693	446	67	0.0
Rhodospirillum	1081	genus	4371641	3	0	0.0
Pararhodospirillum photometricum	1084	species	3876289	1	0	0.0
Rhodospirillum rubrum	1085	species	4379691	15	0	0.0
Chlorobium	1091	genus	2634484	2	0	0.0
Chlorobium limicola	1092	species	2763181	2	0	0.0
Chlorobium phaeovibrioides	1094	species	1966858	33	15	0.0
Chlorobium phaeobacteroides	1096	species	2935152	2	0	0.0
Chlorobaculum tepidum	1097	species	2154946	1	0	0.0
Prosthecochloris	1101	genus	2579695	1	0	0.0
Chloroflexaceae	1106	family	5070807	2	0	0.0
Chloroflexus	1107	genus	5070807	4	0	0.0
Chloroflexus aurantiacus	1108	species	5263745	5	0	0.0
Porphyrobacter	1111	genus	0	5	0	0.0
Porphyrobacter neustonensis	1112	species	3090363	58	42	0.0
Cyanobacteria	1117	phylum	4896702	12	0	0.0
Chroococcales	1118	order	5024108	16	0	0.0
Microcystis	1125	genus	5224138	4	0	0.0
Microcystis aeruginosa	1126	species	5038678	11	0	0.0
Synechococcus	1129	genus	2744871	30	0	0.0
Synechococcus elongatus PCC 7942 = FACHB-805	1140	leaf	2742269	20	11	0.0
Synechocystis	1142	genus	3570073	4	0	0.0
Synechocystis sp. PCC 6714	1147	species	3738889	21	13	0.0
Synechocystis sp. PCC 6803	1148	species	3570073	16	0	0.0
Oscillatoriales	1150	order	7831139	8	0	0.0
Nostocales	1161	order	7545001	7	0	0.0
Nostocaceae	1162	family	7936858	2	0	0.0
Anabaena	1163	genus	7063285	1	0	0.0
Trichormus azollae	1164	species	5486145	2	0	0.0
Anabaena cylindrica	1165	species	7063285	2	0	0.0
Nostoc	1177	genus	9602270	4	0	0.0
Fischerella	1190	genus	0	1	0	0.0
Prochloraceae	1213	family	1799150	5	0	0.0
Prochlorococcus marinus	1219	species	1799150	6	0	0.0
Proteobacteria	1224	phylum	6582363	191	0	0.0
Nitrosococcus	1227	genus	3680219	5	0	0.0
Nitrosospira multiformis	1231	species	3234309	2	0	0.0
Nitrospira	1234	genus	0	1	0	0.0
Gammaproteobacteria	1236	class	8199621	434	5	0.0
Piscirickettsia	1237	genus	3507509	2	0	0.0
Piscirickettsia salmonis	1238	species	3507509	57	21	0.0
Firmicutes	1239	phylum	3951907	34	0	0.0
Leuconostoc	1243	genus	2625372	13	1	0.0
Leuconostoc gelidum	1244	species	1956205	1	0	0.0
Leuconostoc mesenteroides	1245	species	3310663	47	11	0.0
Leuconostoc lactis	1246	species	7207125	21	11	0.0
Oenococcus oeni	1247	species	1780517	32	10	0.0
Weissella paramesenteroides	1249	species	1947910	24	7	0.0
Leuconostoc carnosum	1252	species	1773468	21	17	0.0
Pediococcus	1253	genus	1866772	5	0	0.0
Pediococcus acidilactici	1254	species	28786024	77	14	0.0
Pediococcus pentosaceus	1255	species	1810762	39	16	0.0
Finegoldia magna	1260	species	1986740	5	0	0.0
Ruminococcus	1263	genus	4482087	4	0	0.0
Ruminococcus albus	1264	species	4482087	1	0	0.0
Micrococcaceae	1268	family	3809026	240	0	0.0
Micrococcus	1269	genus	4996790	53	0	0.0
Micrococcus luteus	1270	species	4996790	1949	268	0.0
Dermacoccus nishinomiyaensis	1274	species	3113642	251	124	0.0
Kocuria rosea	1275	species	11520941	1559	249	0.000493732
Kytococcus sedentarius	1276	species	2785024	32	0	0.0
Staphylococcus	1279	genus	5162113	27	2	0.0
Staphylococcus aureus	1280	species	5962137	123	58	0.0
