name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Beutenbergiaceae	125316	family	4669183	3	0	0.0
Erysipelotrichaceae	128827	family	1770425	5	0	0.0
Pseudomonas amygdali pv. morsprunorum	129138	leaf	6445963	1	0	0.0
Xanthomonas oryzae pv. oryzicola	129394	leaf	58073490	2	0	0.0
Opitutaceae	134623	family	5957605	4	0	0.0
Chromatiales	135613	order	3742874	21	0	0.0
Xanthomonadales	135614	order	17217631	29	0	0.0
Cardiobacteriales	135615	order	1389350	1	0	0.0
Methylococcales	135618	order	4384317	3	0	0.0
Oceanospirillales	135619	order	2628861	20	0	0.0
Pseudomonadaceae	135621	family	8873413	12	0	0.0
Alteromonadales	135622	order	4750860	3	0	0.0
Vibrionales	135623	order	5610112	2	0	0.0
Aeromonadales	135624	order	5684342	4	0	0.0
Azospirillum sp. B510	137722	leaf	7599738	4	2	0.0
Desulfitobacterium hafniense Y51	138119	leaf	5727534	1	1	0.0
Curtobacterium flaccumfaciens pv. flaccumfaciens	138532	leaf	3933752	6	2	0.0
Dermacoccaceae	145357	family	2785024	2	0	0.0
Bogoriellaceae	145358	family	0	3	0	0.0
Magnetococcus marinus MC-1	156889	leaf	4719581	5	4	0.0
Sphaerochaeta globosa str. Buddy	158189	leaf	3316466	2	1	0.0
Sphaerochaeta pleomorpha str. Grapes	158190	leaf	3590853	3	2	0.0
Megamonas	158846	genus	0	1	0	0.0
Dechloromonas aromatica RCB	159087	leaf	4501104	8	5	0.0
Prochlorococcus marinus subsp. marinus str. CCMP1375	167539	leaf	1751080	2	2	0.0
Mycoplasma columborale	171282	species	966675	1	1	0.0
Bacteroidales	171549	order	4023340	15	0	0.0
Rikenellaceae	171550	family	6933543	3	0	0.0
Prevotellaceae	171552	family	3146293	1	0	0.0
Agrobacterium fabrum str. C58	176299	leaf	5674258	2	0	0.0
Desulfobacterium autotrophicum HRM2	177437	leaf	5657782	3	3	0.0
Helicobacter cetorum MIT 00-7128	182217	leaf	1960111	1	1	0.0
Deinococcaceae	183710	family	4067791	5	0	0.0
Methanopyraceae	183713	family	1694969	1	0	0.0
Methanobacteria	183925	class	1865270	1	0	0.0
Halobacteria	183963	class	4030072	10	0	0.0
Thermococci	183968	class	2048998	1	0	0.0
Entomoplasmatales	186328	order	1262267	1	0	0.0
Clostridia	186801	class	3865984	50	0	0.0
Clostridiales	186802	order	4215646	94	1	0.0
Lachnospiraceae	186803	family	4283801	18	0	0.0
Peptostreptococcaceae	186804	family	4312020	2	0	0.0
Peptococcaceae	186807	family	4093192	3	0	0.0
Thermoanaerobacteraceae	186814	family	2791510	1	0	0.0
Bacillaceae	186817	family	5940148	3	0	0.0
Planococcaceae	186818	family	3894426	1	0	0.0
Paenibacillaceae	186822	family	7408137	7	0	0.0
Lactobacillales	186826	order	2792041	11	0	0.0
Aerococcaceae	186827	family	2080974	1	0	0.0
Acetoanaerobium	186831	genus	0	2	0	0.0
Alkalilimnicola ehrlichii MLHE-1	187272	leaf	3275944	5	3	0.0
Aquificae	187857	class	1915055	1	0	0.0
Thermotogae	188708	class	2533631	2	0	0.0
Thermaceae	188786	family	2498247	2	0	0.0
Deinococci	188787	class	3164172	35	0	0.0
Methanosarcina acetivorans C2A	188937	leaf	5751492	1	1	0.0
Streptococcus pneumoniae 670-6B	189423	leaf	2240045	1	0	0.0
Chrysiogenales	189769	order	2928377	2	0	0.0
Thermomicrobia	189775	class	3457254	2	0	0.0
Nitrospiraceae	189779	family	2325020	1	0	0.0
Methanopyrus kandleri AV19	190192	leaf	1694969	1	0	0.0
Caulobacter vibrioides CB15	190650	leaf	4016947	4	0	0.0
Deferribacterales	191393	order	2627038	1	0	0.0
Deferribacteraceae	191394	family	2627038	1	0	0.0
Chlorobia	191410	class	2624804	6	0	0.0
Chlorobiales	191411	order	2624804	8	0	0.0
Chlorobiaceae	191412	family	2624804	3	0	0.0
Pseudomonas syringae pv. atrofaciens	192087	leaf	6080544	1	1	0.0
Methanosarcina mazei Go1	192952	leaf	4096345	1	1	0.0
Chlorobaculum tepidum TLS	194439	leaf	2154946	1	1	0.0
Desulfovibrionaceae	194924	family	3580367	2	0	0.0
Corynebacterium efficiens YS-314	196164	leaf	3219505	5	3	0.0
Thermosynechococcus elongatus BP-1	197221	leaf	2593857	1	0	0.0
Dickeya dadantii 3937	198628	leaf	4922802	2	0	0.0
Pseudomonas syringae pv. lapsa	199201	leaf	5918899	2	1	0.0
Bacteroidia	200643	class	4023340	10	0	0.0
Flavobacteriales	200644	order	2877361	3	0	0.0
Flammeovirgaceae	200667	family	4516490	1	0	0.0
Chloroflexi	200795	phylum	2627074	2	0	0.0
Actinobacteria	201174	phylum	4955642	43	0	0.0
Hungateiclostridium thermocellum ATCC 27405	203119	leaf	3843301	2	1	0.0
Saccharophagus degradans 2-40	203122	leaf	5057531	2	2	0.0
Tropheryma whipplei str. Twist	203267	leaf	927303	1	0	0.0
Tannerella forsythia 92A2	203275	leaf	3405521	737	52	0.0
Dictyoglomia	203486	class	1907773	1	0	0.0
Fusobacteriia	203490	class	3124612	5	0	0.0
Fusobacteriales	203491	order	3124612	8	0	0.0
Fusobacteriaceae	203492	family	3160246	3	0	0.0
Verrucomicrobiae	203494	class	2664102	4	0	0.0
Verrucomicrobiaceae	203557	family	0	1	0	0.0
Planctomycetes	203682	phylum	6282547	24	0	0.0
Planctomycetia	203683	class	6682242	13	0	0.0
Spirochaetia	203692	class	2968928	8	0	0.0
Acidobacteriia	204432	class	5972572	12	0	0.0
Acidobacteriales	204433	order	5307061	6	0	0.0
Acidobacteriaceae	204434	family	5307061	1	0	0.0
Rhodospirillales	204441	order	4188317	24	0	0.0
Rhodobacterales	204455	order	4397744	33	0	0.0
Sphingomonadales	204457	order	4161761	19	0	0.0
Caulobacterales	204458	order	4141461	10	0	0.0
Sulfurihydrogenibium azorense Az-Fu1	204536	leaf	1640877	2	1	0.0
Bifidobacterium longum DJO10A	205913	leaf	2389526	2	0	0.0
Histophilus somni 129PT	205914	leaf	2012878	3	1	0.0
Neisseriales	206351	order	2367445	11	0	0.0
Rhodocyclales	206389	order	4186782	14	0	0.0
Desulfovibrio alaskensis G20	207559	leaf	3730232	2	1	0.0
Streptococcus mutans UA159	210007	leaf	2032925	2	0	0.0
Clostridium tetani E88	212717	leaf	2873333	3	0	0.0
Desulfovibrionales	213115	order	3511273	28	0	0.0
Desulfohalobiaceae	213117	family	2909567	1	0	0.0
Desulfobacterales	213118	order	4263460	11	0	0.0
Desulfobulbaceae	213121	family	3593636	3	0	0.0
Desulfuromonadaceae	213421	family	3953506	2	0	0.0
Geobacteraceae	213422	family	4227210	5	0	0.0
Syntrophobacterales	213462	order	4268939	2	0	0.0
Syntrophaceae	213468	family	4329621	1	0	0.0
Bdellovibrionales	213481	order	3359107	1	0	0.0
Microcystis viridis NIES-102	213615	leaf	5874197	1	0	0.0
Campylobacterales	213849	order	2095847	1	0	0.0
Croceibacter atlanticus HTCC2559	216432	leaf	2952962	1	1	0.0
Oscillospiraceae	216572	family	4470622	1	0	0.0
Pseudomonas fluorescens SBW25	216595	leaf	6722539	2	0	0.0
Rhizobium leguminosarum bv. viciae 3841	216596	leaf	7751309	2	1	0.0
Pectobacterium atrosepticum SCRI1043	218491	leaf	5064019	1	0	0.0
Salmonella bongori NCTC 12419	218493	leaf	4460105	1	0	0.0
Tropheryma whipplei TW08/27	218496	leaf	925938	1	0	0.0
Fibrobacterales	218872	order	7685639	1	0	0.0
Gemmatimonadetes	219685	class	4636964	2	0	0.0
Gemmatimonadales	219686	order	4636964	6	0	0.0
Oceanobacillus iheyensis HTE831	221109	leaf	3630528	1	0	0.0
[Mannheimia] succiniciproducens MBEL55E	221988	leaf	2314078	1	0	0.0
Neorickettsia sennetsu str. Miyayama	222891	leaf	859006	1	0	0.0
Alcanivoracaceae	224372	family	4072264	2	0	0.0
Kofleriaceae	224464	family	9446314	2	0	0.0
Nautiliaceae	224467	family	1681165	2	0	0.0
Acidithiobacillaceae	225058	family	3119226	1	0	0.0
Wolbachia endosymbiont of Drosophila simulans wAu	225364	leaf	1268461	1	0	0.0
Shewanella piezotolerans WP3	225849	leaf	5396476	1	1	0.0
Bacteroides thetaiotaomicron VPI-5482	226186	leaf	6293399	3	1	0.0
Thermodesulfobiaceae	227387	family	1898865	2	0	0.0
Streptomyces avermitilis MA-4680 = NBRC 14893	227882	leaf	9119895	13	5	0.0
Histophilus somni 2336	228400	leaf	2263857	3	1	0.0
Hyphomonas neptunium ATCC 15444	228405	leaf	3705021	2	0	0.0
Candidatus Solibacter usitatus Ellin6076	234267	leaf	9965640	8	2	0.0
Rhodococcus erythropolis PR4	234621	leaf	6895538	1	0	0.0
Helicobacter hepaticus ATCC 51449	235279	leaf	1799146	1	1	0.0
Clostridium estertheticum	238834	species	4785613	1	0	0.0
Acidobacterium capsulatum ATCC 51196	240015	leaf	4127356	3	2	0.0
Trichormus variabilis ATCC 29413	240292	leaf	7105752	1	0	0.0
Rhodopirellula baltica SH 1	243090	leaf	7145576	1	0	0.0
Acidithiobacillus ferrooxidans ATCC 23270	243159	leaf	2982397	1	0	0.0
Deinococcus radiodurans R1	243230	leaf	6628921	5	1	0.0
Geobacter sulfurreducens PCA	243231	leaf	3814128	3	0	0.0
Methylococcus capsulatus str. Bath	243233	leaf	3304561	3	1	0.0
Mycobacterium avium 104	243243	leaf	5475491	2	0	0.0
Mycoplasma genitalium G37	243273	leaf	580076	1	0	0.0
Treponema denticola ATCC 35405	243275	leaf	2843201	354	264	0.0
Chromobacterium violaceum ATCC 12472	243365	leaf	4751080	5	1	0.0
Dichelobacter nodosus VCS1703A	246195	leaf	1389350	1	0	0.0
Mycolicibacterium smegmatis MC2 155	246196	leaf	20964686	3	0	0.0
Myxococcus xanthus DK 1622	246197	leaf	9139763	3	0	0.0
Prevotella intermedia 17	246198	leaf	2699437	5	0	0.0
Ruegeria pomeroyi DSS-3	246200	leaf	4601048	2	2	0.0
Streptococcus mitis NCTC 12261	246201	leaf	1868883	10	0	0.0
Nocardia farcinica IFM 10152	247156	leaf	6292344	7	3	0.0
Gloeobacter violaceus PCC 7421	251221	leaf	4659019	1	1	0.0
Chroococcidiopsis thermalis PCC 7203	251229	leaf	6689401	1	1	0.0
Robiginitalea	252306	genus	3530383	1	0	0.0
Ehrlichia ruminantium str. Welgevonden	254945	leaf	3029332	2	0	0.0
Aurantimonadaceae	255475	family	5693067	1	0	0.0
Lactobacillus johnsonii NCC 533	257314	leaf	1992676	1	1	0.0
Rhodopseudomonas palustris CGA009	258594	leaf	5467640	1	0	0.0
Psychrobacter arcticus 273-4	259536	leaf	2650701	1	0	0.0
Exiguobacterium sibiricum 255-15	262543	leaf	3040786	1	0	0.0
Verrucosispora maris AB-18-032	263358	leaf	6732271	8	3	0.0
Cupriavidus pinatubonensis JMP134	264198	leaf	7255290	6	4	0.0
Bdellovibrio bacteriovorus HD100	264462	leaf	3782950	3	1	0.0
Prevotella ruminicola 23	264731	leaf	3619559	2	1	0.0
Methylobacillus flagellatus KT	265072	leaf	2971517	1	1	0.0
Rubrobacter xylanophilus DSM 9941	266117	leaf	3225748	8	2	0.0
Paraburkholderia xenovorans LB400	266265	leaf	19434089	4	1	0.0
Mesorhizobium japonicum MAFF 303099	266835	leaf	7596297	3	1	0.0
Kineococcus radiotolerans SRS30216 = ATCC BAA-149	266940	leaf	4956672	21	9	0.0
Cutibacterium acnes KPA171202	267747	leaf	2560265	1	0	0.0
Shewanellaceae	267890	family	5140018	1	0	0.0
Natronomonas moolapensis 8.8.11	268739	leaf	2912573	5	3	0.0
Synechococcus elongatus PCC 6301	269084	leaf	2696255	2	0	0.0
Ehrlichia canis str. Jake	269484	leaf	1315030	1	1	0.0
Rhodospirillum rubrum ATCC 11170	269796	leaf	4406557	5	1	0.0
Geobacter metallireducens GS-15	269799	leaf	4011182	3	0	0.0
Thermobifida fusca YX	269800	leaf	3642249	5	4	0.0
Bacillus cereus G9241	269801	leaf	5720073	1	0	0.0
Anabaena cylindrica PCC 7122	272123	leaf	7063285	1	1	0.0
Aggregatibacter actinomycetemcomitans HK1651	272556	leaf	2105503	1	0	0.0
Bacillus halodurans C-125	272558	leaf	4202352	1	1	0.0
Clostridium acetobutylicum ATCC 824	272562	leaf	4132880	2	0	0.0
Clostridioides difficile 630	272563	leaf	8572915	4	0	0.0
Desulfitobacterium hafniense DCB-2	272564	leaf	5279134	1	1	0.0
Gluconacetobacter diazotrophicus PA1 5	272568	leaf	7914538	7	2	0.0
Haloarcula marismortui ATCC 43049	272569	leaf	8459566	2	0	0.0
Listeria innocua Clip11262	272626	leaf	3093113	1	1	0.0
Methylorubrum extorquens AM1	272630	leaf	13003629	4	2	0.0
Mycobacterium leprae TN	272631	leaf	3268203	1	0	0.0
Mycoplasma penetrans HF-2	272633	leaf	1358633	1	1	0.0
Mycoplasma pulmonis UAB CTIP	272635	leaf	963879	2	0	0.0
Rhodobacter capsulatus SB 1003	272942	leaf	3871920	5	3	0.0
Rhodobacter sphaeroides 2.4.1	272943	leaf	4629754	2	0	0.0
Sulfurisphaera tokodaii str. 7	273063	leaf	2694756	2	0	0.0
Caldanaerobacter subterraneus subsp. tengcongensis MB4	273068	leaf	2689445	2	1	0.0
Thermoplasma acidophilum DSM 1728	273075	leaf	1564906	1	1	0.0
Mycolicibacterium gilvum Spyr1	278137	leaf	5783292	12	1	0.0
Streptomyces ambofaciens ATCC 23877	278992	leaf	8393598	7	0	0.0
Novosphingobium aromaticivorans DSM 12444	279238	leaf	4233314	3	2	0.0
Leptospira borgpetersenii serovar Ballum	280505	leaf	4037579	2	0	0.0
Leifsonia xyli subsp. xyli str. CTCB07	281090	leaf	2584158	5	3	0.0
[Bacillus thuringiensis] serovar konkukian str. 97-27	281309	leaf	5314794	1	1	0.0
Streptococcus pyogenes MGAS10394	286636	leaf	1899877	2	0	0.0
Renibacterium salmoninarum ATCC 33209	288705	leaf	3155250	2	0	0.0
Thermodesulfovibrio yellowstonii DSM 11347	289376	leaf	2003803	1	0	0.0
Chlorobium phaeobacteroides DSM 266	290317	leaf	3133902	1	1	0.0
Chlorobium phaeovibrioides DSM 265	290318	leaf	1966858	2	0	0.0
Cronobacter sakazakii ATCC BAA-894	290339	leaf	4530777	1	1	0.0
Paenarthrobacter aurescens TC1	290340	leaf	5226648	1	0	0.0
Anaeromyxobacter dehalogenans 2CP-C	290397	leaf	5013479	7	3	0.0
Chromohalobacter salexigens DSM 3043	290398	leaf	3696649	1	1	0.0
Clostridium beijerinckii NCIMB 8052	290402	leaf	6000632	1	0	0.0
