name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Propionibacteriales	85009	order	3142856	34	0	0.0
Pseudonocardiales	85010	order	9441254	4	0	0.0
Streptomycetales	85011	order	9677174	7	0	0.0
Streptosporangiales	85012	order	6364076	7	0	0.0
Frankiales	85013	order	7497934	1	0	0.0
Nocardioidaceae	85015	family	5978097	54	0	0.0
Cellulomonadaceae	85016	family	3971988	7	0	0.0
Promicromonosporaceae	85017	family	3655364	14	0	0.0
Dermatophilaceae	85018	family	0	1	0	0.0
Brevibacteriaceae	85019	family	0	7	0	0.0
Dermabacteraceae	85020	family	3614992	5	0	0.0
Intrasporangiaceae	85021	family	3722328	22	0	0.0
Microbacteriaceae	85023	family	4437172	61	0	0.0
Nocardiaceae	85025	family	7002200	10	0	0.0
Gordoniaceae	85026	family	5567155	8	0	0.0
Tsukamurellaceae	85028	family	4479724	1	0	0.0
Dietziaceae	85029	family	0	5	0	0.0
Geodermatophilaceae	85030	family	5098918	9	0	0.0
Nakamurellaceae	85031	family	6060298	2	0	0.0
Acidothermaceae	85032	family	2443540	2	0	0.0
Glycomycetaceae	85034	family	6841557	3	0	0.0
Xanthomonas citri pv. malvacearum	86040	leaf	31598519	2	0	0.0
Mogibacterium	86331	genus	0	1	0	0.0
Clostridium pasteurianum BC1	86416	leaf	5044100	5	4	0.0
Cytophagaceae	89373	family	5513721	1	0	0.0
Salmonella enterica subsp. enterica serovar Typhimurium	90371	leaf	295370567	1	0	0.0
Gallionellaceae	90627	family	3127780	2	0	0.0
Staphylococcaceae	90964	family	5113878	1	0	0.0
Bacilli	91061	class	4004361	40	0	0.0
Enterobacterales	91347	order	9150247	16	0	0.0
Prochlorococcus marinus str. MIT 9215	93060	leaf	1738790	1	0	0.0
Methanosarcinales	94695	order	3916698	3	0	0.0
Candidatus Saccharibacteria	95818	phylum	0	85	70	0.0
Desulfococcus oleovorans Hxd3	96561	leaf	3944167	1	0	0.0
Streptomyces coelicolor A3(2)	100226	leaf	17722511	12	0	0.0
Rhodococcus jostii RHA1	101510	leaf	9702737	16	1	0.0
Pseudomonas syringae pv. actinidiae	103796	leaf	39958995	2	0	0.0
Nitrosococcus watsonii C-113	105559	leaf	3373286	2	2	0.0
Flavobacteriia	117743	class	2877361	4	0	0.0
Sphingobacteriia	117747	class	5001562	2	0	0.0
Pleurocapsa sp. PCC 7327	118163	leaf	4986817	1	0	0.0
Deinococcales	118964	order	3978081	12	0	0.0
Legionellales	118969	order	7707876	1	0	0.0
Methylobacteriaceae	119045	family	7385556	10	0	0.0
Burkholderiaceae	119060	family	8055234	22	0	0.0
Neisseria meningitidis Z2491	122587	leaf	2184406	1	0	0.0
Persephonella marina EX-H1	123214	leaf	1983966	2	1	0.0
Pasteurella multocida subsp. gallicida	123812	subspecies	2325350	1	0	0.0
Beutenbergiaceae	125316	family	4669183	6	0	0.0
Erysipelotrichaceae	128827	family	1770425	5	0	0.0
Pseudomonas amygdali pv. morsprunorum	129138	leaf	6445963	1	0	0.0
Xanthomonas oryzae pv. oryzicola	129394	leaf	58073490	2	1	0.0
Opitutaceae	134623	family	5957605	2	0	0.0
Chromatiales	135613	order	3742874	19	0	0.0
Xanthomonadales	135614	order	17217631	26	0	0.0
Cardiobacteriales	135615	order	1389350	3	0	0.0
Piscirickettsiaceae	135616	family	2536296	1	0	0.0
Methylococcales	135618	order	4384317	1	0	0.0
Oceanospirillales	135619	order	2628861	15	0	0.0
Oceanospirillaceae	135620	family	4135004	2	0	0.0
Pseudomonadaceae	135621	family	8873413	18	0	0.0
Alteromonadales	135622	order	4750860	6	0	0.0
Aeromonadales	135624	order	5684342	4	0	0.0
Pasteurellales	135625	order	2528486	5	0	0.0
Azospirillum sp. B510	137722	leaf	7599738	9	3	0.0
Desulfitobacterium hafniense Y51	138119	leaf	5727534	2	1	0.0
Curtobacterium flaccumfaciens pv. flaccumfaciens	138532	leaf	3933752	11	2	0.0
Dermacoccaceae	145357	family	2785024	1	0	0.0
Bogoriellaceae	145358	family	0	7	0	0.0
Salmonella enterica subsp. enterica serovar Braenderup	149391	leaf	9495649	2	2	0.0
Sphaerochaeta globosa str. Buddy	158189	leaf	3316466	1	1	0.0
Sphaerochaeta pleomorpha str. Grapes	158190	leaf	3590853	1	0	0.0
Megamonas	158846	genus	0	1	0	0.0
Dechloromonas aromatica RCB	159087	leaf	4501104	6	4	0.0
Prochlorococcus marinus str. MIT 9301	167546	leaf	1641879	2	1	0.0
Streptococcus pneumoniae TIGR4	170187	leaf	2160842	1	0	0.0
Bacteroidales	171549	order	4023340	5	0	0.0
Prevotellaceae	171552	family	3146293	1	0	0.0
Agrobacterium fabrum str. C58	176299	leaf	5674258	5	1	0.0
Desulfobacterium autotrophicum HRM2	177437	leaf	5657782	4	3	0.0
Desulfotalea psychrophila LSv54	177439	leaf	3659634	2	0	0.0
Pyrobaculum aerophilum str. IM2	178306	leaf	2222430	2	2	0.0
Bacillus thuringiensis serovar indiana	180850	leaf	6198448	1	0	0.0
Deinococcaceae	183710	family	4067791	2	0	0.0
Halobacteria	183963	class	4030072	8	0	0.0
Entomoplasmatales	186328	order	1262267	2	0	0.0
Pyrococcus furiosus DSM 3638	186497	leaf	3798170	2	0	0.0
Clostridia	186801	class	3865984	30	0	0.0
Clostridiales	186802	order	4215646	132	1	0.0
Lachnospiraceae	186803	family	4283801	9	0	0.0
Peptostreptococcaceae	186804	family	4312020	9	0	0.0
Eubacteriaceae	186806	family	4044777	1	0	0.0
Peptococcaceae	186807	family	4093192	5	0	0.0
Thermoanaerobacteraceae	186814	family	2791510	6	0	0.0
Bacillaceae	186817	family	5940148	8	0	0.0
Planococcaceae	186818	family	3894426	2	0	0.0
Paenibacillaceae	186822	family	7408137	6	0	0.0
Thermoactinomycetaceae	186824	family	0	1	0	0.0
Lactobacillales	186826	order	2792041	15	0	0.0
Acetoanaerobium	186831	genus	0	1	0	0.0
Alkalilimnicola ehrlichii MLHE-1	187272	leaf	3275944	1	1	0.0
Methanothermobacter thermautotrophicus str. Delta H	187420	leaf	1751377	2	0	0.0
Aquificae	187857	class	1915055	1	0	0.0
Thermotogae	188708	class	2533631	1	0	0.0
Thermaceae	188786	family	2498247	4	0	0.0
Deinococci	188787	class	3164172	21	0	0.0
Thermomicrobia	189775	class	3457254	2	0	0.0
Thermomicrobiales	189776	order	2920744	1	0	0.0
Nitrospirales	189778	order	2325020	3	0	0.0
Nitrospiraceae	189779	family	2325020	1	0	0.0
Xanthomonas campestris pv. campestris str. ATCC 33913	190485	leaf	5076188	1	0	0.0
Caulobacter vibrioides CB15	190650	leaf	4016947	1	0	0.0
Deferribacterales	191393	order	2627038	1	0	0.0
Deferribacteraceae	191394	family	2627038	1	0	0.0
Chlorobia	191410	class	2624804	2	0	0.0
Chlorobiales	191411	order	2624804	5	0	0.0
Methanosarcina mazei Go1	192952	leaf	4096345	1	0	0.0
Chlorobaculum tepidum TLS	194439	leaf	2154946	1	1	0.0
Desulfovibrionaceae	194924	family	3580367	4	0	0.0
Corynebacterium efficiens YS-314	196164	leaf	3219505	5	2	0.0
Thermosynechococcus elongatus BP-1	197221	leaf	2593857	1	0	0.0
Pseudomonas syringae pv. lapsa	199201	leaf	5918899	2	0	0.0
Bacteroidia	200643	class	4023340	9	0	0.0
Flavobacteriales	200644	order	2877361	2	0	0.0
Chloroflexi	200795	phylum	2627074	1	0	0.0
Actinobacteria	201174	phylum	4955642	35	0	0.0
Hungateiclostridium thermocellum ATCC 27405	203119	leaf	3843301	2	0	0.0
Saccharophagus degradans 2-40	203122	leaf	5057531	3	1	0.0
Oenococcus oeni PSU-1	203123	leaf	1780517	1	0	0.0
Trichodesmium erythraeum IMS101	203124	leaf	7750108	2	2	0.0
Tannerella forsythia 92A2	203275	leaf	3405521	324	29	0.0
Dictyoglomaceae	203488	family	1907773	1	0	0.0
Fusobacteriia	203490	class	3124612	8	0	0.0
Fusobacteriales	203491	order	3124612	31	0	0.0
Fusobacteriaceae	203492	family	3160246	20	0	0.0
Verrucomicrobiae	203494	class	2664102	2	0	0.0
Planctomycetes	203682	phylum	6282547	9	0	0.0
Planctomycetia	203683	class	6682242	9	0	0.0
Spirochaetia	203692	class	2968928	12	0	0.0
Acidobacteriia	204432	class	5972572	11	0	0.0
Acidobacteriales	204433	order	5307061	6	0	0.0
Acidobacteriaceae	204434	family	5307061	1	0	0.0
Rhodospirillales	204441	order	4188317	18	0	0.0
Rhodobacterales	204455	order	4397744	28	0	0.0
Sphingomonadales	204457	order	4161761	15	0	0.0
Caulobacterales	204458	order	4141461	10	0	0.0
Candidatus Koribacter versatilis Ellin345	204669	leaf	5650368	3	0	0.0
Histophilus somni 129PT	205914	leaf	2012878	5	5	0.0
Pseudomonas fluorescens Pf0-1	205922	leaf	6438405	3	1	0.0
Neisseriales	206351	order	2367445	21	0	0.0
Nitrosomonadaceae	206379	family	3009585	1	0	0.0
Rhodocyclales	206389	order	4186782	23	0	0.0
Desulfovibrio alaskensis G20	207559	leaf	3730232	1	0	0.0
Streptococcus mutans UA159	210007	leaf	2032925	1	0	0.0
Streptococcus agalactiae NEM316	211110	leaf	2211485	2	0	0.0
Shewanella oneidensis MR-1	211586	leaf	5131424	1	0	0.0
Clostridium tetani E88	212717	leaf	2873333	5	0	0.0
Desulfovibrionales	213115	order	3511273	23	0	0.0
Desulfomicrobiaceae	213116	family	3363015	2	0	0.0
Desulfobacterales	213118	order	4263460	8	0	0.0
Desulfobacteraceae	213119	family	4933284	2	0	0.0
Desulfobulbaceae	213121	family	3593636	4	0	0.0
Desulfuromonadaceae	213421	family	3953506	2	0	0.0
Geobacteraceae	213422	family	4227210	1	0	0.0
Syntrophobacterales	213462	order	4268939	1	0	0.0
Methanosarcina mazei S-6	213585	leaf	4142816	1	0	0.0
Campylobacterales	213849	order	2095847	2	0	0.0
Croceibacter atlanticus HTCC2559	216432	leaf	2952962	1	0	0.0
Oscillospiraceae	216572	family	4470622	2	0	0.0
Burkholderia cenocepacia J2315	216591	leaf	8055782	2	0	0.0
Pseudomonas fluorescens SBW25	216595	leaf	6722539	2	0	0.0
Rhizobium leguminosarum bv. viciae 3841	216596	leaf	7751309	1	0	0.0
Streptococcus uberis 0140J	218495	leaf	1852352	1	1	0.0
Gemmatimonadetes	219685	class	4636964	1	0	0.0
Gemmatimonadales	219686	order	4636964	3	0	0.0
Gemmatimonadaceae	219687	family	4636964	1	0	0.0
Oceanobacillus iheyensis HTE831	221109	leaf	3630528	1	1	0.0
[Mannheimia] succiniciproducens MBEL55E	221988	leaf	2314078	3	0	0.0
Archaeoglobus fulgidus DSM 4304	224325	leaf	2178400	1	0	0.0
Nautiliaceae	224467	family	1681165	1	0	0.0
Buchnera aphidicola str. Bp (Baizongia pistaciae)	224915	leaf	618379	1	0	0.0
Acidithiobacillales	225057	order	3119226	3	0	0.0
Acidithiobacillaceae	225058	family	3119226	1	0	0.0
Bacteroides thetaiotaomicron VPI-5482	226186	leaf	6293399	2	0	0.0
Streptomyces avermitilis MA-4680 = NBRC 14893	227882	leaf	9119895	7	2	0.0
Actinobacillus pleuropneumoniae serovar 1 str. 4074	228399	leaf	2318649	1	0	0.0
Histophilus somni 2336	228400	leaf	2263857	22	2	0.0
Hyphomonas neptunium ATCC 15444	228405	leaf	3705021	1	1	0.0
Nitrosomonas europaea ATCC 19718	228410	leaf	2812094	4	2	0.0
Pseudomonas putida ND6	231023	leaf	6304310	1	0	0.0
Candidatus Solibacter usitatus Ellin6076	234267	leaf	9965640	8	4	0.0
Rhodococcus erythropolis PR4	234621	leaf	6895538	3	0	0.0
Helicobacter hepaticus ATCC 51449	235279	leaf	1799146	2	2	0.0
Nautiliales	235899	order	1681165	2	0	0.0
Acidobacterium capsulatum ATCC 51196	240015	leaf	4127356	2	0	0.0
Trichormus variabilis ATCC 29413	240292	leaf	7105752	1	0	0.0
Neisseria gonorrhoeae FA 1090	242231	leaf	2153922	1	0	0.0
Porphyromonas gingivalis W83	242619	leaf	2343476	2	0	0.0
Rhodopirellula baltica SH 1	243090	leaf	7145576	1	0	0.0
Acidithiobacillus ferrooxidans ATCC 23270	243159	leaf	2982397	2	0	0.0
Dehalococcoides mccartyi 195	243164	leaf	1469720	3	3	0.0
Deinococcus radiodurans R1	243230	leaf	6628921	3	1	0.0
Geobacter sulfurreducens PCA	243231	leaf	3814128	5	1	0.0
Methylococcus capsulatus str. Bath	243233	leaf	3304561	4	2	0.0
Thermotoga maritima MSB8	243274	leaf	7469591	1	0	0.0
Treponema denticola ATCC 35405	243275	leaf	2843201	533	427	0.0
Chromobacterium violaceum ATCC 12472	243365	leaf	4751080	6	0	0.0
Dichelobacter nodosus VCS1703A	246195	leaf	1389350	5	1	0.0
Myxococcus xanthus DK 1622	246197	leaf	9139763	1	1	0.0
Prevotella intermedia 17	246198	leaf	2699437	3	0	0.0
Ruegeria pomeroyi DSS-3	246200	leaf	4601048	1	1	0.0
Streptococcus mitis NCTC 12261	246201	leaf	1868883	22	0	0.0
Nocardia farcinica IFM 10152	247156	leaf	6292344	8	2	0.0
Gloeobacter violaceus PCC 7421	251221	leaf	4659019	2	1	0.0
Chroococcidiopsis thermalis PCC 7203	251229	leaf	6689401	2	2	0.0
Ehrlichia ruminantium str. Welgevonden	254945	leaf	3029332	2	0	0.0
Lactobacillus johnsonii NCC 533	257314	leaf	1992676	1	1	0.0
Rhodopseudomonas palustris CGA009	258594	leaf	5467640	3	1	0.0
Haemophilus influenzae R2846	262727	leaf	1819370	1	0	0.0
Verrucosispora maris AB-18-032	263358	leaf	6732271	6	2	0.0
Cupriavidus pinatubonensis JMP134	264198	leaf	7255290	4	2	0.0
Pseudomonas syringae pv. cerasicola	264451	leaf	6332753	1	0	0.0
Bdellovibrio bacteriovorus HD100	264462	leaf	3782950	3	0	0.0
Moorella thermoacetica ATCC 39073	264732	leaf	2628784	1	0	0.0
Methylobacillus flagellatus KT	265072	leaf	2971517	3	2	0.0
Rubrobacter xylanophilus DSM 9941	266117	leaf	3225748	4	3	0.0
Cupriavidus metallidurans CH34	266264	leaf	6913352	2	0	0.0
Paraburkholderia xenovorans LB400	266265	leaf	19434089	4	3	0.0
Mesorhizobium japonicum MAFF 303099	266835	leaf	7596297	1	1	0.0
Kineococcus radiotolerans SRS30216 = ATCC BAA-149	266940	leaf	4956672	18	10	0.0
Ralstonia solanacearum GMI1000	267608	leaf	5810922	1	0	0.0
Ferrimonadaceae	267892	family	4279159	1	0	0.0
Synechococcus elongatus PCC 6301	269084	leaf	2696255	1	0	0.0
Rhodospirillum rubrum ATCC 11170	269796	leaf	4406557	1	0	0.0
Methanosarcina barkeri str. Fusaro	269797	leaf	4873766	1	0	0.0
Geobacter metallireducens GS-15	269799	leaf	4011182	5	2	0.0
Thermobifida fusca YX	269800	leaf	3642249	8	6	0.0
Anabaena cylindrica PCC 7122	272123	leaf	7063285	3	1	0.0
Aggregatibacter actinomycetemcomitans HK1651	272556	leaf	2105503	4	0	0.0
Bacillus halodurans C-125	272558	leaf	4202352	1	0	0.0
Clostridioides difficile 630	272563	leaf	8572915	36	0	0.0
Desulfitobacterium hafniense DCB-2	272564	leaf	5279134	1	1	0.0
Gluconacetobacter diazotrophicus PA1 5	272568	leaf	7914538	5	1	0.0
Haloarcula marismortui ATCC 43049	272569	leaf	8459566	2	0	0.0
Methylorubrum extorquens AM1	272630	leaf	13003629	5	3	0.0
Mycobacterium leprae TN	272631	leaf	3268203	3	0	0.0
Neisseria meningitidis FAM18	272831	leaf	2194961	1	1	0.0
Caldanaerobacter subterraneus subsp. tengcongensis MB4	273068	leaf	2689445	1	0	0.0
Thermoplasma volcanium GSS1	273116	leaf	1584804	1	1	0.0
Wolinella succinogenes DSM 1740	273121	leaf	2110355	1	0	0.0
Mycolicibacterium gilvum Spyr1	278137	leaf	5783292	2	1	0.0
Mesorhizobium ciceri biovar biserrulae	278148	leaf	6880454	4	0	0.0
Streptomyces ambofaciens ATCC 23877	278992	leaf	8393598	10	1	0.0
Novosphingobium aromaticivorans DSM 12444	279238	leaf	4233314	1	0	0.0
Leifsonia xyli subsp. xyli str. CTCB07	281090	leaf	2584158	5	1	0.0
Bartonella henselae str. Houston-1	283166	leaf	1931047	1	0	0.0
Renibacterium salmoninarum ATCC 33209	288705	leaf	3155250	2	0	0.0
Thermodesulfovibrio yellowstonii DSM 11347	289376	leaf	2003803	1	1	0.0
Chlorobium limicola DSM 245	290315	leaf	2763181	1	0	0.0
Citrobacter koseri ATCC BAA-895	290338	leaf	4735357	1	0	0.0
Paenarthrobacter aurescens TC1	290340	leaf	5226648	2	0	0.0
Anaeromyxobacter dehalogenans 2CP-C	290397	leaf	5013479	4	3	0.0
Chromohalobacter salexigens DSM 3043	290398	leaf	3696649	3	1	0.0
Prosthecochloris aestuarii DSM 271	290512	leaf	2579695	1	0	0.0
Gluconobacter oxydans 621H	290633	leaf	5847221	2	0	0.0
Thiobacillus denitrificans ATCC 25259	292415	leaf	2909809	6	1	0.0
Symbiobacterium thermophilum IAM 14863	292459	leaf	3566135	3	1	0.0
Cyanobium gracile PCC 6307	292564	leaf	3342364	8	2	0.0
Anaerolineae	292625	class	3532378	2	0	0.0
Anaerolineaceae	292628	family	3532378	2	0	0.0
Anaerolineales	292629	order	3532378	2	0	0.0
Alkaliphilus metalliredigens QYMF	293826	leaf	4929566	7	5	0.0
Candidatus Hepatoplasma crinochetorum	295596	species	657101	1	0	0.0
Lactococcus piscium MKFS47	297352	leaf	2503066	1	0	0.0
Photobacterium profundum SS9	298386	leaf	6403280	1	1	0.0
Dehalococcoidia	301297	class	1433929	3	0	0.0
Methanocella paludicola SANAE	304371	leaf	2957635	1	1	0.0
Campylobacter lari RM2100	306263	leaf	1571661	1	1	0.0
Corynebacterium jeikeium K411	306537	leaf	2476822	4	2	0.0
Wolbachia endosymbiont of Drosophila ananassae	307502	species	1401460	1	0	0.0
Gloeobacterales	307595	order	4691905	5	0	0.0
Gloeobacteria	307596	class	4691905	2	0	0.0
Coprothermobacter proteolyticus DSM 5265	309798	leaf	1424912	1	1	0.0
Dictyoglomus thermophilum H-6-12	309799	leaf	1959987	1	0	0.0
Haloferax volcanii DS2	309800	leaf	4012900	3	0	0.0
Thermomicrobium roseum DSM 5159	309801	leaf	2920744	3	1	0.0
Thermotoga neapolitana DSM 4359	309803	leaf	1884562	1	1	0.0
Salinibacter ruber DSM 13855	309807	leaf	3587328	1	0	0.0
Agrobacterium radiobacter K84	311403	leaf	7273300	3	2	0.0
Dehalococcoides mccartyi VS	311424	leaf	1413462	1	0	0.0
Psychroflexus torquis ATCC 700755	313595	leaf	4321832	1	1	0.0
Parvularcula bermudensis HTCC2503	314260	leaf	2902643	3	1	0.0
