name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Caulobacteraceae	76892	family	4141461	4	0	0.0
Xanthobacter autotrophicus Py2	78245	leaf	5625098	3	0	0.0
Denitrobacterium	79603	genus	0	1	0	0.0
Methanothermobacter marburgensis str. Marburg	79929	leaf	1639135	1	0	0.0
Burkholderiales	80840	order	6876513	89	0	0.0
Comamonadaceae	80864	family	5361178	48	3	0.0
Delftia	80865	genus	6767514	1	0	0.0
Leuconostocaceae	81850	family	2480460	1	0	0.0
Rhizobiaceae	82115	family	6287308	4	0	0.0
Corallococcus	83461	genus	10080619	1	0	0.0
Luteimonas	83614	genus	0	1	0	0.0
Leclercia	83654	genus	0	1	0	0.0
Nocardiopsaceae	83676	family	5543981	8	0	0.0
Nonomuraea	83681	genus	0	1	0	0.0
Kineosporiaceae	83778	family	4956672	5	0	0.0
Cryptobacterium	84162	genus	1617804	1	0	0.0
Virgibacillus	84406	genus	0	1	0	0.0
Sphingobacteriaceae	84566	family	5001562	2	0	0.0
Pedobacter	84567	genus	5167383	1	0	0.0
Verrucosispora	84593	genus	6732271	1	0	0.0
Aeromonadaceae	84642	family	5684342	5	0	0.0
Beutenbergia	84756	genus	4669183	2	0	0.0
Acidimicrobiia	84992	class	3494169	3	0	0.0
Acidimicrobiales	84993	order	3494169	7	0	0.0
Rubrobacteria	84995	class	3225748	1	0	0.0
Rubrobacterales	84996	order	3225748	4	0	0.0
Rubrobacteraceae	84997	family	3225748	1	0	0.0
Coriobacteriia	84998	class	2427001	6	0	0.0
Coriobacteriales	84999	order	1903794	9	0	0.0
Bifidobacteriales	85004	order	2593741	1	0	0.0
Micrococcales	85006	order	3827208	64	0	0.0
Corynebacteriales	85007	order	5215365	27	0	0.0
Propionibacteriales	85009	order	3142856	8	0	0.0
Pseudonocardiales	85010	order	9441254	1	0	0.0
Streptomycetales	85011	order	9677174	3	0	0.0
Streptosporangiales	85012	order	6364076	2	0	0.0
Nocardioidaceae	85015	family	5978097	22	0	0.0
Promicromonosporaceae	85017	family	3655364	5	0	0.0
Dermatophilaceae	85018	family	0	1	0	0.0
Brevibacteriaceae	85019	family	0	1	0	0.0
Dermabacteraceae	85020	family	3614992	3	0	0.0
Intrasporangiaceae	85021	family	3722328	6	0	0.0
Microbacteriaceae	85023	family	4437172	26	0	0.0
Nocardiaceae	85025	family	7002200	5	0	0.0
Gordoniaceae	85026	family	5567155	1	0	0.0
Tsukamurellaceae	85028	family	4479724	1	0	0.0
Geodermatophilaceae	85030	family	5098918	5	0	0.0
Nakamurellaceae	85031	family	6060298	2	0	0.0
Sporichthyaceae	85033	family	0	2	0	0.0
Glycomycetaceae	85034	family	6841557	1	0	0.0
Bosea	85413	genus	0	1	0	0.0
Xanthomonas citri pv. malvacearum	86040	leaf	31598519	4	0	0.0
Cytophagaceae	89373	family	5513721	1	0	0.0
Glaciecola	89404	genus	4134229	1	0	0.0
Hymenobacter	89966	genus	5252070	3	0	0.0
Gallionellaceae	90627	family	3127780	1	0	0.0
Bacilli	91061	class	4004361	21	0	0.0
Enterobacterales	91347	order	9150247	11	0	0.0
Aquabacterium	92793	genus	0	4	0	0.0
Pandoraea	93217	genus	5429298	3	0	0.0
Roseateles	93681	genus	0	1	0	0.0
Candidatus Saccharibacteria	95818	phylum	0	74	62	0.0
Desulfococcus oleovorans Hxd3	96561	leaf	3944167	1	0	0.0
Buchnera aphidicola (Schizaphis graminum)	98794	leaf	653353	1	0	0.0
Tetrasphaera	99479	genus	0	2	0	0.0
Streptomyces coelicolor A3(2)	100226	leaf	17722511	6	0	0.0
Rhodococcus jostii RHA1	101510	leaf	9702737	4	1	0.0
Collinsella	102106	genus	0	3	0	0.0
Streptomonospora	104204	genus	0	1	0	0.0
Cellulophaga	104264	genus	4462483	1	0	0.0
Nitrosococcus watsonii C-113	105559	leaf	3373286	2	1	0.0
Cupriavidus	106589	genus	8611896	7	0	0.0
Thioalkalivibrio	106633	genus	3741211	1	0	0.0
Flavobacteriia	117743	class	2877361	5	0	0.0
Sphingobacteriia	117747	class	5001562	2	0	0.0
Pleurocapsa sp. PCC 7327	118163	leaf	4986817	1	1	0.0
Deinococcales	118964	order	3978081	7	0	0.0
Burkholderiaceae	119060	family	8055234	22	0	0.0
Hydrogenophilales	119069	order	0	1	0	0.0
Pectobacterium	122277	genus	5767150	2	0	0.0
Roseomonas	125216	genus	0	1	0	0.0
Ornithinimicrobium	125287	genus	0	1	0	0.0
Erysipelotrichaceae	128827	family	1770425	1	0	0.0
Geobacillus	129337	genus	3628949	1	0	0.0
Xanthomonas oryzae pv. oryzicola	129394	leaf	58073490	2	2	0.0
Olsenella	133925	genus	2051896	9	0	0.0
Opitutaceae	134623	family	5957605	1	0	0.0
Chromatiales	135613	order	3742874	10	0	0.0
Xanthomonadales	135614	order	17217631	14	0	0.0
Cardiobacteriales	135615	order	1389350	1	0	0.0
Piscirickettsiaceae	135616	family	2536296	1	0	0.0
Thiotrichaceae	135617	family	0	1	0	0.0
Methylococcales	135618	order	4384317	2	0	0.0
Oceanospirillales	135619	order	2628861	13	0	0.0
Oceanospirillaceae	135620	family	4135004	1	0	0.0
Pseudomonadaceae	135621	family	8873413	17	0	0.0
Alteromonadales	135622	order	4750860	3	0	0.0
Aeromonadales	135624	order	5684342	2	0	0.0
Pasteurellales	135625	order	2528486	2	0	0.0
Azospirillum sp. B510	137722	leaf	7599738	2	0	0.0
Desulfitobacterium hafniense Y51	138119	leaf	5727534	5	1	0.0
Curtobacterium flaccumfaciens pv. flaccumfaciens	138532	leaf	3933752	1	0	0.0
Thermomonas	141948	genus	0	2	0	0.0
Prauserella	142577	genus	0	1	0	0.0
Methanothermobacter	145260	genus	1695256	6	0	0.0
Dermacoccaceae	145357	family	2785024	1	0	0.0
Thermosynechococcus	146785	genus	2582564	1	0	0.0
Azospira	146937	genus	3806980	3	0	0.0
Thermobispora	147067	genus	4189976	3	0	0.0
Carnobacterium inhibens	147709	species	2497115	1	0	0.0
Massilia	149698	genus	0	2	0	0.0
Georgenia	154116	genus	0	10	0	0.0
Cellulosimicrobium	157920	genus	0	3	0	0.0
Sphaerochaeta globosa str. Buddy	158189	leaf	3316466	1	1	0.0
Sphaerochaeta pleomorpha str. Grapes	158190	leaf	3590853	1	1	0.0
Megamonas	158846	genus	0	1	0	0.0
Dechloromonas aromatica RCB	159087	leaf	4501104	2	0	0.0
Nodularia	159191	genus	5386612	1	0	0.0
Peptoniphilus	162289	genus	0	1	0	0.0
Oerskovia	162491	genus	0	3	0	0.0
Sphingobium	165695	genus	4589609	1	0	0.0
Sphingopyxis	165697	genus	3373713	1	0	0.0
Anaerococcus	165779	genus	1998633	2	0	0.0
Sporanaerobacter	165812	genus	0	1	0	0.0
Prochlorococcus marinus subsp. marinus str. CCMP1375	167539	leaf	1751080	1	1	0.0
Colwellia psychrerythraea 34H	167879	leaf	5373180	1	1	0.0
Nordella	169055	genus	0	1	0	0.0
Citricoccus	169133	genus	0	3	0	0.0
Caloranaerobacter	171003	genus	0	1	0	0.0
Mycoplasma columborale	171282	species	966675	2	1	0.0
Tistrella	171436	genus	6512983	1	0	0.0
Bacteroidales	171549	order	4023340	5	1	0.0
Porphyromonadaceae	171551	family	2657841	1	0	0.0
Desulfotalea psychrophila LSv54	177439	leaf	3659634	2	0	0.0
Carboxydocella	178898	genus	0	1	0	0.0
Oscillatoria nigro-viridis PCC 7112	179408	leaf	8272254	1	0	0.0
Salinisphaera	180541	genus	0	1	0	0.0
Helicobacter cetorum MIT 00-7128	182217	leaf	1960111	1	1	0.0
Deinococcaceae	183710	family	4067791	2	0	0.0
Methanopyraceae	183713	family	1694969	1	0	0.0
Halobacteria	183963	class	4030072	8	0	0.0
Xylanimonas	186188	genus	3831380	1	0	0.0
Entomoplasmatales	186328	order	1262267	1	0	0.0
Acholeplasmatales	186329	order	1183742	1	0	0.0
Clostridia	186801	class	3865984	11	0	0.0
Clostridiales	186802	order	4215646	42	2	0.0
Lachnospiraceae	186803	family	4283801	11	0	0.0
Peptostreptococcaceae	186804	family	4312020	3	0	0.0
Eubacteriaceae	186806	family	4044777	2	0	0.0
Peptococcaceae	186807	family	4093192	1	0	0.0
Thermoanaerobacteraceae	186814	family	2791510	2	0	0.0
Bacillaceae	186817	family	5940148	5	0	0.0
Planococcaceae	186818	family	3894426	1	0	0.0
Paenibacillaceae	186822	family	7408137	4	0	0.0
Lactobacillales	186826	order	2792041	5	0	0.0
Aerococcaceae	186827	family	2080974	2	0	0.0
Carnobacteriaceae	186828	family	3073765	1	0	0.0
Caldithrix	187144	genus	4978541	1	0	0.0
Alkalilimnicola ehrlichii MLHE-1	187272	leaf	3275944	1	1	0.0
Methanothermobacter thermautotrophicus str. Delta H	187420	leaf	1751377	1	0	0.0
Thermotogae	188708	class	2533631	4	0	0.0
Thermodesulfobacteriaceae	188711	family	1906882	2	0	0.0
Thermaceae	188786	family	2498247	1	0	0.0
Deinococci	188787	class	3164172	10	0	0.0
Methanosarcina acetivorans C2A	188937	leaf	5751492	1	1	0.0
Thermomicrobia	189775	class	3457254	1	0	0.0
Caulobacter vibrioides CB15	190650	leaf	4016947	2	0	0.0
Leisingera	191028	genus	4650996	1	0	0.0
Deferribacteraceae	191394	family	2627038	2	0	0.0
Chlorobia	191410	class	2624804	2	0	0.0
Pseudomonas syringae pv. atrofaciens	192087	leaf	6080544	1	0	0.0
Desulfovibrionaceae	194924	family	3580367	3	0	0.0
Tannerella	195950	genus	3383154	2	0	0.0
Parascardovia	196082	genus	1890857	1	0	0.0
Corynebacterium efficiens YS-314	196164	leaf	3219505	1	0	0.0
Bacteroidia	200643	class	4023340	9	0	0.0
Sphingobacteriales	200666	order	5001562	1	0	0.0
Chloroflexi	200795	phylum	2627074	1	0	0.0
Actinobacteria	201174	phylum	4955642	15	0	0.0
Collimonas	202907	genus	5186898	1	0	0.0
Hungateiclostridium thermocellum ATCC 27405	203119	leaf	3843301	1	1	0.0
Tannerella forsythia 92A2	203275	leaf	3405521	1218	95	0.0
Dictyoglomia	203486	class	1907773	1	0	0.0
Fusobacteriia	203490	class	3124612	3	0	0.0
Fusobacteriales	203491	order	3124612	6	0	0.0
Fusobacteriaceae	203492	family	3160246	4	0	0.0
Verrucomicrobiae	203494	class	2664102	1	0	0.0
Planctomycetes	203682	phylum	6282547	6	0	0.0
Planctomycetia	203683	class	6682242	6	0	0.0
Spirochaetia	203692	class	2968928	9	0	0.0
Nitrospira	203693	class	2325020	1	0	0.0
Dickeya	204037	genus	4805456	2	0	0.0
Chlamydiia	204429	class	1317793	1	0	0.0
Acidobacteriia	204432	class	5972572	5	0	0.0
Acidobacteriales	204433	order	5307061	5	0	0.0
Acidobacteriaceae	204434	family	5307061	1	0	0.0
Rhodospirillales	204441	order	4188317	9	0	0.0
Rhodobacterales	204455	order	4397744	11	0	0.0
Sphingomonadales	204457	order	4161761	10	0	0.0
Caulobacterales	204458	order	4141461	4	0	0.0
Candidatus Koribacter versatilis Ellin345	204669	leaf	5650368	2	1	0.0
Hydrogenophilaceae	206349	family	0	2	0	0.0
Neisseriales	206351	order	2367445	16	0	0.0
Nitrosomonadaceae	206379	family	3009585	1	0	0.0
Rhodocyclales	206389	order	4186782	21	0	0.0
Desulfovibrio alaskensis G20	207559	leaf	3730232	1	0	0.0
Shewanella oneidensis MR-1	211586	leaf	5131424	1	0	0.0
Anaplasma phagocytophilum str. HZ	212042	leaf	1471282	1	0	0.0
Clostridium tetani E88	212717	leaf	2873333	1	0	0.0
Rhizobacter	212743	genus	0	2	0	0.0
Desulfovibrionales	213115	order	3511273	8	0	0.0
Desulfobacterales	213118	order	4263460	10	0	0.0
Desulfuromonadaceae	213421	family	3953506	3	0	0.0
Geobacteraceae	213422	family	4227210	2	0	0.0
Microcystis viridis NIES-102	213615	leaf	5874197	1	0	0.0
Campylobacterales	213849	order	2095847	2	0	0.0
Pseudomonas fluorescens SBW25	216595	leaf	6722539	1	0	0.0
Vibrio vulnificus CMCP6	216895	leaf	5126696	1	0	0.0
Pectobacterium atrosepticum SCRI1043	218491	leaf	5064019	2	0	0.0
Ottowia	219181	genus	0	1	0	0.0
Gemmatimonadetes	219685	class	4636964	5	0	0.0
Kordia	221065	genus	0	1	0	0.0
Oceanobacillus iheyensis HTE831	221109	leaf	3630528	1	1	0.0
[Mannheimia] succiniciproducens MBEL55E	221988	leaf	2314078	2	0	0.0
Alcanivoracaceae	224372	family	4072264	1	0	0.0
Methanomicrobia	224756	class	3596195	1	0	0.0
Bradyrhizobium diazoefficiens USDA 110	224911	leaf	18211892	2	0	0.0
Acidithiobacillales	225057	order	3119226	3	0	0.0
Acidithiobacillaceae	225058	family	3119226	1	0	0.0
Bacteroides thetaiotaomicron VPI-5482	226186	leaf	6293399	5	0	0.0
Streptomyces avermitilis MA-4680 = NBRC 14893	227882	leaf	9119895	1	0	0.0
Histophilus somni 2336	228400	leaf	2263857	2	0	0.0
Nitrosomonas europaea ATCC 19718	228410	leaf	2812094	1	0	0.0
Pseudomonas putida ND6	231023	leaf	6304310	1	0	0.0
Dyella	231454	genus	4831185	1	0	0.0
Candidatus Solibacter usitatus Ellin6076	234267	leaf	9965640	1	1	0.0
Rhodococcus erythropolis PR4	234621	leaf	6895538	3	0	0.0
Geobacillus kaustophilus HTA426	235909	leaf	3592666	1	0	0.0
Clostridium estertheticum	238834	species	4785613	1	0	0.0
Alistipes	239759	genus	6933543	2	0	0.0
Akkermansia	239934	genus	2664102	1	0	0.0
Acidobacterium capsulatum ATCC 51196	240015	leaf	4127356	2	1	0.0
Trichormus variabilis ATCC 29413	240292	leaf	7105752	1	0	0.0
Luteibacter	242605	genus	4765486	2	0	0.0
Porphyromonas gingivalis W83	242619	leaf	2343476	5	0	0.0
