name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Thermoanaerobacter	1754	genus	2526854	1	0	0.0
Actinobacteria	1760	class	5015669	227	64	0.0
Mycobacteriaceae	1762	family	7116636	26	0	0.0
Mycobacterium	1763	genus	7259758	8	0	0.0
Amycolatopsis	1813	genus	12051167	1	0	0.0
Nocardia	1817	genus	7567967	5	0	0.0
Rhodococcus	1827	genus	6750748	17	2	0.0
Nocardioides	1839	genus	4376707	12	0	0.0
Pseudonocardia	1847	genus	7303989	4	0	0.0
Frankia	1854	genus	7497934	1	0	0.0
Actinoplanes	1865	genus	8812229	4	0	0.0
Micromonospora	1873	genus	7025559	2	0	0.0
Streptomyces	1883	genus	9710281	77	5	0.0
Actinomadura	1988	genus	0	2	0	0.0
Streptosporangiaceae	2004	family	10369518	3	0	0.0
Thermomonosporaceae	2012	family	5639016	7	0	0.0
Nocardiopsis	2013	genus	6177891	1	0	0.0
Thermomonospora	2019	genus	5639016	1	0	0.0
Curtobacterium	2034	genus	3933752	1	0	0.0
Actinomycetales	2037	order	2376616	5	0	0.0
Actinomycetaceae	2049	family	2376616	88	0	0.0
Mobiluncus	2050	genus	2146480	1	0	0.0
Gordonia	2053	genus	5567155	5	0	0.0
Tsukamurella	2060	genus	4479724	3	0	0.0
Streptomycetaceae	2062	family	9677174	44	0	0.0
Kitasatospora	2063	genus	8783278	3	0	0.0
Pseudonocardiaceae	2070	family	9441254	37	0	0.0
Mycoplasmataceae	2092	family	1430664	1	0	0.0
Mycoplasma	2093	genus	1460880	3	0	0.0
Spiroplasmataceae	2131	family	1300182	1	0	0.0
Acholeplasmataceae	2146	family	1183742	2	0	0.0
Methanobacteriales	2158	order	1865270	4	0	0.0
Methanobacteriaceae	2159	family	1989655	4	0	0.0
Methanobacterium	2160	genus	0	8	1	0.0
Methanobrevibacter	2172	genus	2395181	11	2	0.0
Methanothermaceae	2178	family	1243342	1	0	0.0
Methanothermus	2179	genus	1243342	1	0	0.0
Methanococcaceae	2183	family	1747756	1	0	0.0
Methanococcus	2184	genus	1754786	1	0	0.0
Methanomicrobiales	2191	order	2718447	1	0	0.0
Methanosarcinaceae	2206	family	3999502	1	0	0.0
Halobacteriales	2235	order	3677006	1	0	0.0
Halobacteriaceae	2236	family	2979478	2	0	0.0
Pyrococcus	2260	genus	2186376	1	0	0.0
Thermococcus	2263	genus	1986840	1	0	0.0
Desulfobacterium	2295	genus	5657782	2	0	0.0
Desulfosarcina	2299	genus	0	1	0	0.0
Methanosphaera	2316	genus	1767403	1	0	0.0
Thermotogales	2419	order	2565211	1	0	0.0
Teredinibacter	2425	genus	5193164	1	0	0.0
Hirschia	2723	genus	3540114	1	0	0.0
Symbiobacterium	2733	genus	3566135	2	0	0.0
Marinobacter	2742	genus	4384621	1	0	0.0
Halomonas	2745	genus	4061825	4	0	0.0
Brochothrix	2755	genus	0	1	0	0.0
Acidovorax	12916	genus	4877171	6	0	0.0
Azoarcus	12960	genus	0	2	0	0.0
Magnetospirillum	13134	genus	4496228	2	0	0.0
Sphingomonas	13687	genus	5564099	1	0	0.0
Micromonosporaceae	28056	family	7309173	17	0	0.0
Rhodoferax	28065	genus	4969784	2	0	0.0
Rubrivivax	28067	genus	5043253	1	0	0.0
Sinorhizobium	28105	genus	7002340	1	0	0.0
Arcobacter	28196	genus	2367959	1	0	0.0
Alphaproteobacteria	28211	class	3925312	61	0	0.0
Betaproteobacteria	28216	class	5609802	32	0	0.0
Deltaproteobacteria	28221	class	5142330	26	0	0.0
Desulfobacula	28222	genus	5197905	1	0	0.0
Geobacter	28231	genus	4227210	7	0	0.0
Halomonadaceae	28256	family	919058	1	0	0.0
Caudovirales	28883	order	84759	1	0	0.0
Thermoanaerobacterium	28895	genus	2738128	1	0	0.0
Alicyclobacillus	29330	genus	3164867	1	0	0.0
Microlunatus	29404	genus	5683123	2	0	0.0
Rhodoplanes	29407	genus	0	1	0	0.0
Syntrophobacter	29526	genus	4990251	1	0	0.0
Epsilonproteobacteria	29547	class	2091053	4	0	0.0
Janthinobacterium	29580	genus	5949001	2	0	0.0
Bifidobacteriaceae	31953	family	2593741	9	0	0.0
Propionibacteriaceae	31957	family	2827829	30	0	0.0
Mollicutes	31969	class	1398080	3	0	0.0
Veillonellaceae	31977	family	2371811	3	0	0.0
Clostridiaceae	31979	family	4509975	8	0	0.0
Rhodobacteraceae	31989	family	4505216	17	0	0.0
Nitrosomonadales	32003	order	3061161	6	0	0.0
Burkholderia	32008	genus	8385645	15	1	0.0
Burkholderia gladioli pv. gladioli	32009	leaf	26034550	12	1	0.0
Campylobacter sputorum biovar sputorum	32024	leaf	1753386	3	0	0.0
Xanthomonadaceae	32033	family	18116294	8	0	0.0
Chloroflexales	32064	order	5233930	1	0	0.0
Leptotrichia	32067	genus	2465610	1	1	0.0
Rothia	32207	genus	2385314	2	0	0.0
Halothermothrix	32636	genus	2578146	1	0	0.0
Phascolarctobacterium	33024	genus	2550003	1	0	0.0
Coriobacterium	33870	genus	2115681	1	0	0.0
Agromyces	33877	genus	0	2	0	0.0
Microbacterium	33882	genus	3982034	7	0	0.0
Rathayibacter	33886	genus	4359758	5	0	0.0
Entomoplasmataceae	33925	family	1097968	1	0	0.0
Lactobacillaceae	33958	family	2969763	1	0	0.0
Kineococcus	33981	genus	4956672	4	0	0.0
Neorickettsia	33993	genus	874405	1	0	0.0
Rhodovulum	34008	genus	4347929	1	0	0.0
Rahnella	34037	genus	5656799	1	0	0.0
Variovorax	34072	genus	6817856	5	0	0.0
Sphaerotilus	34102	genus	4430992	2	0	0.0
Desulfitobacterium	36853	genus	4425788	1	0	0.0
Dietzia	37914	genus	0	1	0	0.0
Blastococcus	38501	genus	4875340	1	0	0.0
Lachnospira eligens	39485	species	2831389	1	0	0.0
Sorangium	39643	genus	13907952	2	0	0.0
Dialister	39948	genus	0	1	0	0.0
Stenotrophomonas	40323	genus	4684682	4	0	0.0
Actinosynnema	40566	genus	8294205	1	0	0.0
Bradyrhizobiaceae	41294	family	6811178	5	0	0.0
Rhodospirillaceae	41295	family	4756441	12	0	0.0
Sphingomonadaceae	41297	family	4220148	7	0	0.0
Salmonella enterica subsp. arizonae serovar 62:z4,z23:-	41514	leaf	4600800	1	0	0.0
Halobacteroides	42417	genus	2649255	1	0	0.0
Ammonifex	42837	genus	2157067	1	0	0.0
Brachybacterium	43668	genus	3614992	8	0	0.0
Thauera aromatica K172	44139	leaf	3711792	4	1	0.0
Paenibacillus	44249	genus	8020889	4	0	0.0
Filifactor	44259	genus	1931012	2	0	0.0
Halocella	46466	genus	0	1	0	0.0
Devosia	46913	genus	0	2	0	0.0
Leptolyngbya	47251	genus	6946868	2	0	0.0
Hydrogenophaga	47420	genus	0	2	0	0.0
Lautropia	47670	genus	0	1	0	0.0
Ralstonia	48736	genus	5694356	3	0	0.0
Flavobacteriaceae	49546	family	3488032	2	0	0.0
Polaromonas	52972	genus	5366143	2	0	0.0
Pantoea	53335	genus	4926392	2	0	0.0
Halobacteroidaceae	53434	family	2559425	1	0	0.0
Janibacter	53457	genus	0	2	0	0.0
Nakamurella	53460	genus	6060298	2	0	0.0
Mycoplasma edwardii	53558	species	832213	2	0	0.0
Xylophilus	54066	genus	0	3	0	0.0
Brevibacillus	55080	genus	5873469	1	0	0.0
Syntrophus aciditrophicus SB	56780	leaf	3179300	7	6	0.0
Kocuria	57493	genus	2697540	13	0	0.0
Blastochloris	59282	genus	0	1	0	0.0
Fibrobacter succinogenes subsp. succinogenes S85	59374	leaf	7685639	4	0	0.0
Sanguibacter	60919	genus	4253413	1	0	0.0
Dehalococcoides	61434	genus	1412881	1	0	0.0
Geitlerinema	63132	genus	0	2	0	0.0
Halobacterium salinarum NRC-1	64091	leaf	2571010	1	0	0.0
Borreliella	64895	genus	1247770	1	0	0.0
Actinoalloteichus	65496	genus	0	2	0	0.0
Mesorhizobium	68287	genus	6950930	3	0	0.0
Thermoanaerobacterales	68295	order	2730087	1	0	0.0
Syntrophomonadaceae	68298	family	2670877	1	0	0.0
Coprothermobacter	68335	genus	1424912	1	0	0.0
Deferribacteres	68337	class	2627038	1	0	0.0
Thermales	68933	order	2498247	5	0	0.0
Desulfuromonadales	69541	order	4166387	10	0	0.0
Hyphomonadaceae	69657	family	3537971	2	0	0.0
Hydrogenophilus	70774	genus	0	2	0	0.0
Citromicrobium	72173	genus	0	1	0	0.0
Pseudomonadales	72274	order	7879796	20	0	0.0
Alteromonadaceae	72275	family	4602231	2	0	0.0
Ectothiorhodospiraceae	72276	family	3152919	4	0	0.0
Campylobacteraceae	72294	family	2414389	3	0	0.0
Tessaracoccus	72763	genus	0	1	0	0.0
Dechloromonas	73029	genus	4501104	1	0	0.0
Frankiaceae	74712	family	7497934	1	0	0.0
Thiomonas intermedia K12	75379	leaf	3462095	4	1	0.0
Oxalobacteraceae	75682	family	4943362	4	0	0.0
Rhodocyclaceae	75787	family	4267117	1	0	0.0
Aromatoleum aromaticum EbN1	76114	leaf	4727255	3	0	0.0
Mycetocola	76634	genus	0	1	0	0.0
Myroides	76831	genus	0	1	0	0.0
Caulobacteraceae	76892	family	4141461	3	0	0.0
Xanthobacter autotrophicus Py2	78245	leaf	5625098	2	1	0.0
Burkholderiales	80840	order	6876513	76	2	0.0
Comamonadaceae	80864	family	5361178	34	2	0.0
Delftia	80865	genus	6767514	3	0	0.0
Leuconostocaceae	81850	family	2480460	1	0	0.0
Rhizobiaceae	82115	family	6287308	4	0	0.0
Pseudoxanthomonas	83618	genus	3435801	1	0	0.0
Nocardiopsaceae	83676	family	5543981	12	0	0.0
Thermobifida	83677	genus	3642249	2	0	0.0
Nonomuraea	83681	genus	0	1	0	0.0
Kineosporiaceae	83778	family	4956672	2	0	0.0
Coriobacteriaceae	84107	family	2115681	1	0	0.0
Slackia	84108	genus	3165038	1	0	0.0
Sphingobacteriaceae	84566	family	5001562	1	0	0.0
Aeromonadaceae	84642	family	5684342	1	0	0.0
Beutenbergia	84756	genus	4669183	1	0	0.0
Acidimicrobiales	84993	order	3494169	9	0	0.0
Acidimicrobiaceae	84994	family	2158157	1	0	0.0
Rubrobacteria	84995	class	3225748	2	0	0.0
Rubrobacterales	84996	order	3225748	7	0	0.0
Coriobacteriia	84998	class	2427001	15	0	0.0
Coriobacteriales	84999	order	1903794	13	0	0.0
Sphaerobacterales	85001	order	3993764	2	0	0.0
Micrococcales	85006	order	3827208	88	0	0.0
Corynebacteriales	85007	order	5215365	49	0	0.0
Micromonosporales	85008	order	7309173	1	0	0.0
Propionibacteriales	85009	order	3142856	14	0	0.0
Pseudonocardiales	85010	order	9441254	2	0	0.0
Streptomycetales	85011	order	9677174	6	0	0.0
Streptosporangiales	85012	order	6364076	3	0	0.0
Nocardioidaceae	85015	family	5978097	24	0	0.0
Cellulomonadaceae	85016	family	3971988	4	0	0.0
Promicromonosporaceae	85017	family	3655364	13	0	0.0
Dermatophilaceae	85018	family	0	1	0	0.0
Brevibacteriaceae	85019	family	0	1	0	0.0
Dermabacteraceae	85020	family	3614992	3	0	0.0
Intrasporangiaceae	85021	family	3722328	10	0	0.0
Microbacteriaceae	85023	family	4437172	29	0	0.0
Nocardiaceae	85025	family	7002200	9	0	0.0
Gordoniaceae	85026	family	5567155	3	0	0.0
Tsukamurellaceae	85028	family	4479724	1	0	0.0
Dietziaceae	85029	family	0	2	0	0.0
Geodermatophilaceae	85030	family	5098918	2	0	0.0
Acidothermaceae	85032	family	2443540	1	0	0.0
Sporichthyaceae	85033	family	0	1	0	0.0
Glycomycetaceae	85034	family	6841557	1	0	0.0
Bosea	85413	genus	0	1	0	0.0
Helicobacter pylori J99	85963	leaf	3342197	1	0	0.0
Xanthomonas citri pv. malvacearum	86040	leaf	31598519	2	0	0.0
Mogibacterium	86331	genus	0	1	0	0.0
Modestobacter	88138	genus	0	1	0	0.0
Hymenobacter	89966	genus	5252070	1	0	0.0
Gallionellaceae	90627	family	3127780	3	0	0.0
Bacilli	91061	class	4004361	23	0	0.0
Enterobacterales	91347	order	9150247	17	0	0.0
Asaia	91914	genus	3198265	1	0	0.0
Aquabacterium	92793	genus	0	2	0	0.0
Pandoraea	93217	genus	5429298	3	0	0.0
Roseivivax	93682	genus	0	1	0	0.0
Candidatus Saccharibacteria	95818	phylum	0	64	56	0.0
Desulfococcus oleovorans Hxd3	96561	leaf	3944167	1	1	0.0
Streptomyces coelicolor A3(2)	100226	leaf	17722511	10	0	0.0
Rhodococcus jostii RHA1	101510	leaf	9702737	1	1	0.0
Collinsella	102106	genus	0	2	0	0.0
Pseudomonas syringae pv. actinidiae	103796	leaf	39958995	1	0	0.0
Streptomonospora	104204	genus	0	1	0	0.0
Nitrosococcus watsonii C-113	105559	leaf	3373286	5	1	0.0
Cupriavidus	106589	genus	8611896	5	0	0.0
Thioalkalivibrio	106633	genus	3741211	1	0	0.0
Leifsonia	110932	genus	2635288	1	0	0.0
Micropruina	116071	genus	0	2	0	0.0
Flavobacteriia	117743	class	2877361	2	0	0.0
Sphingobacteriia	117747	class	5001562	1	0	0.0
Chrysiogenetes	118001	class	2928377	3	0	0.0
Buchnera aphidicola (Rhopalosiphum maidis)	118109	leaf	642929	1	0	0.0
Deinococcales	118964	order	3978081	10	0	0.0
Coxiellaceae	118968	family	2072642	1	0	0.0
Legionellales	118969	order	7707876	1	0	0.0
Methylobacteriaceae	119045	family	7385556	3	0	0.0
Burkholderiaceae	119060	family	8055234	9	0	0.0
Roseomonas	125216	genus	0	2	0	0.0
Ornithinimicrobium	125287	genus	0	2	0	0.0
Beutenbergiaceae	125316	family	4669183	1	0	0.0
Erysipelotrichaceae	128827	family	1770425	2	0	0.0
Geobacillus	129337	genus	3628949	3	0	0.0
Alkalilimnicola	133193	genus	3275944	1	0	0.0
Olsenella	133925	genus	2051896	17	0	0.0
Idiomarina	135575	genus	2839538	1	0	0.0
Chromatiales	135613	order	3742874	13	0	0.0
Xanthomonadales	135614	order	17217631	10	0	0.0
Methylococcales	135618	order	4384317	4	0	0.0
Oceanospirillales	135619	order	2628861	7	0	0.0
Pseudomonadaceae	135621	family	8873413	10	0	0.0
Alteromonadales	135622	order	4750860	3	0	0.0
Vibrionales	135623	order	5610112	1	0	0.0
Aeromonadales	135624	order	5684342	2	0	0.0
Pasteurellales	135625	order	2528486	2	0	0.0
Azospirillum sp. B510	137722	leaf	7599738	5	2	0.0
Desulfitobacterium hafniense Y51	138119	leaf	5727534	2	0	0.0
Curtobacterium flaccumfaciens pv. flaccumfaciens	138532	leaf	3933752	4	3	0.0
Thermacetogenium	140458	genus	2939057	1	0	0.0
Methanothermobacter	145260	genus	1695256	7	0	0.0
Halorhabdus	146825	genus	3131477	1	0	0.0
Azospira	146937	genus	3806980	2	0	0.0
Thermobispora	147067	genus	4189976	2	0	0.0
Massilia	149698	genus	0	5	0	0.0
Blastomonas	150203	genus	0	1	0	0.0
Anoxybacillus	150247	genus	2846746	2	0	0.0
Georgenia	154116	genus	0	13	0	0.0
Methanothermococcus	155862	genus	1677455	1	0	0.0
Magnetococcus marinus MC-1	156889	leaf	4719581	2	0	0.0
Cellulosimicrobium	157920	genus	0	2	0	0.0
Dechloromonas aromatica RCB	159087	leaf	4501104	3	1	0.0
Anaeromyxobacter	161492	genus	5021404	2	0	0.0
Peptoniphilus	162289	genus	0	5	0	0.0
Oerskovia	162491	genus	0	2	0	0.0
Lentzea	165301	genus	0	1	0	0.0
Sphingobium	165695	genus	4589609	2	0	0.0
Novosphingobium	165696	genus	4682996	1	0	0.0
Sphingopyxis	165697	genus	3373713	1	0	0.0
Anaerococcus	165779	genus	1998633	2	0	0.0
Sporanaerobacter	165812	genus	0	1	0	0.0
Cyanobium	167375	genus	3342364	2	0	0.0
Laribacter	168470	genus	3169329	2	0	0.0
Salinispora	168694	genus	5484846	2	0	0.0
Citricoccus	169133	genus	0	1	0	0.0
Halomicronema	170610	genus	5577845	2	0	0.0
Caloranaerobacter	171003	genus	0	1	0	0.0
Bacteroidales	171549	order	4023340	7	0	0.0
Rikenellaceae	171550	family	6933543	1	0	0.0
Porphyromonadaceae	171551	family	2657841	1	0	0.0
Agrobacterium fabrum str. C58	176299	leaf	5674258	1	0	0.0
Desulfotalea psychrophila LSv54	177439	leaf	3659634	1	0	0.0
Opitutus	178440	genus	5957605	1	0	0.0
Deinococcaceae	183710	family	4067791	1	0	0.0
Thermoprotei	183924	class	2043274	1	0	0.0
Methanococci	183939	class	1713539	1	0	0.0
Halobacteria	183963	class	4030072	5	0	0.0
Xylanimonas	186188	genus	3831380	2	0	0.0
Clostridia	186801	class	3865984	26	0	0.0
Clostridiales	186802	order	4215646	49	2	0.0
Lachnospiraceae	186803	family	4283801	8	0	0.0
Peptostreptococcaceae	186804	family	4312020	2	0	0.0
Peptococcaceae	186807	family	4093192	1	0	0.0
Thermoanaerobacteraceae	186814	family	2791510	1	0	0.0
Bacillaceae	186817	family	5940148	4	0	0.0
Paenibacillaceae	186822	family	7408137	4	0	0.0
Alicyclobacillaceae	186823	family	3238166	1	0	0.0
Thermoactinomycetaceae	186824	family	0	2	0	0.0
Lactobacillales	186826	order	2792041	8	0	0.0
Aerococcaceae	186827	family	2080974	1	0	0.0
Caldithrix	187144	genus	4978541	1	0	0.0
Alkalilimnicola ehrlichii MLHE-1	187272	leaf	3275944	2	0	0.0
Thermodesulfobacteriaceae	188711	family	1906882	2	0	0.0
Deinococci	188787	class	3164172	17	0	0.0
Thermomicrobia	189775	class	3457254	2	0	0.0
Nitrospirales	189778	order	2325020	2	0	0.0
Nitrospiraceae	189779	family	2325020	1	0	0.0
Xanthomonas campestris pv. campestris str. ATCC 33913	190485	leaf	5076188	1	0	0.0
Deferribacterales	191393	order	2627038	2	0	0.0
Deferribacteraceae	191394	family	2627038	3	0	0.0
Chlorobiales	191411	order	2624804	3	0	0.0
Chlorobiaceae	191412	family	2624804	2	0	0.0
Chlorobaculum tepidum TLS	194439	leaf	2154946	1	0	0.0
Desulfovibrionaceae	194924	family	3580367	7	0	0.0
Tannerella	195950	genus	3383154	2	0	0.0
Methanocaldococcaceae	196117	family	1638261	1	0	0.0
Corynebacterium efficiens YS-314	196164	leaf	3219505	1	0	0.0
Bacteroidia	200643	class	4023340	7	0	0.0
Flavobacteriales	200644	order	2877361	2	0	0.0
Sphingobacteriales	200666	order	5001562	2	0	0.0
Alicycliphilus	201096	genus	4953232	1	0	0.0
Actinobacteria	201174	phylum	4955642	17	0	0.0
Collimonas	202907	genus	5186898	3	0	0.0
Hungateiclostridium thermocellum ATCC 27405	203119	leaf	3843301	2	0	0.0
Trichodesmium erythraeum IMS101	203124	leaf	7750108	1	1	0.0
Tannerella forsythia 92A2	203275	leaf	3405521	536	41	0
Fusobacteriia	203490	class	3124612	5	0	0.0
Fusobacteriales	203491	order	3124612	7	0	0.0
Verrucomicrobiae	203494	class	2664102	2	0	0.0
Planctomycetes	203682	phylum	6282547	6	0	0.0
Planctomycetia	203683	class	6682242	11	0	0.0
Spirochaetia	203692	class	2968928	6	0	0.0
Nitrospira	203693	class	2325020	2	0	0.0
Dickeya	204037	genus	4805456	1	0	0.0
Acidobacteriia	204432	class	5972572	5	0	0.0
Acidobacteriales	204433	order	5307061	4	0	0.0
Acidobacteriaceae	204434	family	5307061	3	0	0.0
Rhodospirillales	204441	order	4188317	18	0	0.0
Rhodobacterales	204455	order	4397744	11	0	0.0
Sphingomonadales	204457	order	4161761	10	0	0.0
Caulobacterales	204458	order	4141461	2	0	0.0
Mycobacterium phage Rosebush	205874	leaf	67480	1	0	0.0
Neisseriales	206351	order	2367445	9	0	0.0
Rhodocyclales	206389	order	4186782	11	0	0.0
Desulfovibrio alaskensis G20	207559	leaf	3730232	5	1	0.0
Clostridium tetani E88	212717	leaf	2873333	2	0	0.0
Rhizobacter	212743	genus	0	1	0	0.0
Desulfurellales	213113	order	1694430	1	0	0.0
Desulfovibrionales	213115	order	3511273	16	0	0.0
Desulfomicrobiaceae	213116	family	3363015	1	0	0.0
Desulfobacterales	213118	order	4263460	12	0	0.0
Desulfobacteraceae	213119	family	4933284	3	0	0.0
Desulfobulbaceae	213121	family	3593636	9	0	0.0
Desulfuromonadaceae	213421	family	3953506	1	0	0.0
Geobacteraceae	213422	family	4227210	4	0	0.0
Syntrophobacterales	213462	order	4268939	1	0	0.0
Methanosarcina mazei S-6	213585	leaf	4142816	1	0	0.0
Campylobacterales	213849	order	2095847	2	0	0.0
Oscillospiraceae	216572	family	4470622	2	0	0.0
Burkholderia cenocepacia J2315	216591	leaf	8055782	1	0	0.0
Pseudomonas fluorescens SBW25	216595	leaf	6722539	2	0	0.0
Faecalibacterium	216851	genus	3102523	1	0	0.0
Ottowia	219181	genus	0	4	0	0.0
Gemmatimonadetes	219685	class	4636964	1	0	0.0
Gemmatimonadales	219686	order	4636964	2	0	0.0
Alcanivoracaceae	224372	family	4072264	1	0	0.0
Kofleriaceae	224464	family	9446314	1	0	0.0
Nautiliaceae	224467	family	1681165	1	0	0.0
Methanomicrobia	224756	class	3596195	5	0	0.0
Bradyrhizobium diazoefficiens USDA 110	224911	leaf	18211892	4	0	0.0
Acidithiobacillales	225057	order	3119226	2	0	0.0
Acidithiobacillaceae	225058	family	3119226	1	0	0.0
Oceanisphaera	225143	genus	0	1	0	0.0
Bacteroides thetaiotaomicron VPI-5482	226186	leaf	6293399	1	0	0.0
Streptomyces avermitilis MA-4680 = NBRC 14893	227882	leaf	9119895	4	1	0.0
Hyphomonas neptunium ATCC 15444	228405	leaf	3705021	1	1	0.0
Nitrosomonas europaea ATCC 19718	228410	leaf	2812094	2	0	0.0
Pseudomonas putida ND6	231023	leaf	6304310	1	0	0.0
Dyella	231454	genus	4831185	1	0	0.0
Belliella	232244	genus	4196595	1	0	0.0
Candidatus Solibacter usitatus Ellin6076	234267	leaf	9965640	7	3	0.0
Clostridium estertheticum	238834	species	4785613	1	0	0.0
Acidobacterium capsulatum ATCC 51196	240015	leaf	4127356	4	3	0.0
Thermodesulfatator	241192	genus	2322224	1	0	0.0
Porphyromonas gingivalis W83	242619	leaf	2343476	3	0	0.0
Acidithiobacillus ferrooxidans ATCC 23270	243159	leaf	2982397	1	0	0.0
Dehalococcoides mccartyi 195	243164	leaf	1469720	1	1	0.0
