name	taxID	taxRank	genomeSize	numReads	numUniqueReads	abundance
Halobacteriaceae	2236	family	2979478	1	0	0.0
Haloarcula	2237	genus	5417022	1	0	0.0
Thermococcales	2258	order	2048998	1	0	0.0
Thermococcaceae	2259	family	2048998	2	0	0.0
Thermococcus	2263	genus	1986840	1	0	0.0
Thermoproteales	2266	order	2003236	1	0	0.0
Thermoproteus	2270	genus	1888802	1	0	0.0
Desulfosarcina	2299	genus	0	2	0	0.0
Thermoplasmatales	2301	order	1657704	1	0	0.0
Methanosphaera	2316	genus	1767403	3	0	0.0
Candidatus Sodalis pierantonius str. SOPE	2342	leaf	4513140	4	2	0.0
Cardiobacterium	2717	genus	0	1	0	0.0
Hirschia	2723	genus	3540114	1	0	0.0
Symbiobacterium	2733	genus	3566135	1	0	0.0
Halomonas	2745	genus	4061825	3	0	0.0
Homo	9605	genus	0	1	0	0.0
Siphoviridae	10699	family	54846	2	0	0.0
Acidovorax	12916	genus	4877171	1	0	0.0
Azoarcus	12960	genus	0	2	0	0.0
Magnetospirillum	13134	genus	4496228	1	0	0.0
Micromonosporaceae	28056	family	7309173	20	0	0.0
Rhodoferax	28065	genus	4969784	2	0	0.0
Sinorhizobium	28105	genus	7002340	1	0	0.0
Alphaproteobacteria	28211	class	3925312	46	0	0.0
Betaproteobacteria	28216	class	5609802	27	0	0.0
Deltaproteobacteria	28221	class	5142330	19	0	0.0
Geobacter	28231	genus	4227210	1	0	0.0
Sphingobacterium	28453	genus	0	1	0	0.0
Euryarchaeota	28890	phylum	2944553	4	1	0.0
Microlunatus	29404	genus	5683123	4	0	0.0
Brachyspira	29521	genus	2938286	2	0	0.0
Epsilonproteobacteria	29547	class	2091053	2	0	0.0
Janthinobacterium	29580	genus	5949001	3	0	0.0
Bifidobacteriaceae	31953	family	2593741	20	0	0.0
Propionibacteriaceae	31957	family	2827829	43	0	0.0
Mollicutes	31969	class	1398080	1	0	0.0
Clostridiaceae	31979	family	4509975	2	0	0.0
Rhodobacteraceae	31989	family	4505216	4	0	0.0
Nitrosomonadales	32003	order	3061161	2	0	0.0
Burkholderia	32008	genus	8385645	1	0	0.0
Burkholderia gladioli pv. gladioli	32009	leaf	26034550	2	0	0.0
Campylobacter sputorum biovar sputorum	32024	leaf	1753386	1	0	0.0
Xanthomonadaceae	32033	family	18116294	1	0	0.0
Chloroflexia	32061	class	5233930	1	0	0.0
Leptotrichia	32067	genus	2465610	2	0	0.0
Thauera	33057	genus	3711792	1	0	0.0
Coriobacterium	33870	genus	2115681	2	0	0.0
Agromyces	33877	genus	0	1	0	0.0
Microbacterium	33882	genus	3982034	9	0	0.0
Rathayibacter	33886	genus	4359758	4	0	0.0
Lactobacillaceae	33958	family	2969763	2	0	0.0
Kineococcus	33981	genus	4956672	1	0	0.0
Rahnella	34037	genus	5656799	1	0	0.0
Variovorax	34072	genus	6817856	4	0	0.0
Sphaerotilus	34102	genus	4430992	1	0	0.0
Nitrosospira	35798	genus	3222211	1	0	0.0
Dermabacter	36739	genus	0	3	0	0.0
Dietzia	37914	genus	0	5	0	0.0
Lachnospira eligens	39485	species	2831389	1	0	0.0
Stenotrophomonas	40323	genus	4684682	1	0	0.0
Actinosynnema	40566	genus	8294205	2	0	0.0
Brevundimonas	41275	genus	3445263	1	0	0.0
Bradyrhizobiaceae	41294	family	6811178	2	0	0.0
Rhodospirillaceae	41295	family	4756441	3	0	0.0
Sphingomonadaceae	41297	family	4220148	3	0	0.0
Lawsonia	41707	genus	1719103	1	0	0.0
Chromohalobacter	42054	genus	3696649	1	0	0.0
Rubrobacter	42255	genus	3225748	3	0	0.0
Kutzneria	43356	genus	9874926	2	0	0.0
Brachybacterium	43668	genus	3614992	15	0	0.0
Thauera aromatica K172	44139	leaf	3711792	4	2	0.0
Paenibacillus	44249	genus	8020889	2	0	0.0
Filifactor	44259	genus	1931012	1	0	0.0
Weissella	46255	genus	1441470	1	0	0.0
Agrococcus	46352	genus	0	1	0	0.0
Devosia	46913	genus	0	1	0	0.0
Hydrogenophaga	47420	genus	0	1	0	0.0
Verrucomicrobiales	48461	order	2664102	2	0	0.0
Ralstonia	48736	genus	5694356	3	0	0.0
Flavobacteriaceae	49546	family	3488032	2	0	0.0
Pleurocapsales	52604	order	5265903	1	0	0.0
Pantoea	53335	genus	4926392	2	0	0.0
Halanaerobiales	53433	order	2501564	1	0	0.0
Janibacter	53457	genus	0	6	0	0.0
Nakamurella	53460	genus	6060298	2	0	0.0
Mycoplasma edwardii	53558	species	832213	3	0	0.0
Leucobacter	55968	genus	0	1	0	0.0
Oscillatoria acuminata PCC 6304	56110	leaf	7804270	1	1	0.0
Halorubrum	56688	genus	3692576	1	0	0.0
Kocuria	57493	genus	2697540	9	0	0.0
Kytococcus	57499	genus	2785024	2	0	0.0
Sulfurospirillum	57665	genus	2755507	2	1	0.0
Fibrobacter succinogenes subsp. succinogenes S85	59374	leaf	7685639	6	0	0.0
Sanguibacter	60919	genus	4253413	2	0	0.0
Halobacterium salinarum NRC-1	64091	leaf	2571010	2	0	0.0
Xanthomonas oryzae pv. oryzae	64187	leaf	359535539	1	1	0.0
Actinoalloteichus	65496	genus	0	4	0	0.0
Meiothermus	65551	genus	3409563	1	0	0.0
Thermodesulfobacteria	67799	class	1906882	1	0	0.0
Mesorhizobium	68287	genus	6950930	4	1	0.0
Thermoanaerobacterales	68295	order	2730087	1	0	0.0
Syntrophomonadaceae	68298	family	2670877	1	0	0.0
Deferribacteres	68337	class	2627038	2	0	0.0
Thermales	68933	order	2498247	1	0	0.0
Desulfuromonadales	69541	order	4166387	6	0	0.0
Cryobacterium	69578	genus	0	1	0	0.0
Xanthomonas arboricola pv. pruni	69929	leaf	5141998	1	0	0.0
Citromicrobium	72173	genus	0	1	0	0.0
Pseudomonadales	72274	order	7879796	16	0	0.0
Alteromonadaceae	72275	family	4602231	1	0	0.0
Ectothiorhodospiraceae	72276	family	3152919	2	0	0.0
Helicobacteraceae	72293	family	1745778	1	0	0.0
Campylobacteraceae	72294	family	2414389	1	0	0.0
Tessaracoccus	72763	genus	0	5	0	0.0
Frankiaceae	74712	family	7497934	4	0	0.0
Thiomonas intermedia K12	75379	leaf	3462095	1	0	0.0
Oxalobacteraceae	75682	family	4943362	1	0	0.0
Rhodocyclaceae	75787	family	4267117	4	0	0.0
Aromatoleum aromaticum EbN1	76114	leaf	4727255	1	0	0.0
Caulobacteraceae	76892	family	4141461	3	0	0.0
Xanthobacter autotrophicus Py2	78245	leaf	5625098	5	0	0.0
Methanothermobacter marburgensis str. Marburg	79929	leaf	1639135	1	0	0.0
Burkholderiales	80840	order	6876513	66	1	0.0
Comamonadaceae	80864	family	5361178	14	2	0.0
Mesoplasma lactucae ATCC 49193	81460	leaf	1674858	1	0	0.0
Rhizobiaceae	82115	family	6287308	3	0	0.0
Mycobacterium tuberculosis CDC1551	83331	leaf	4403837	1	0	0.0
Luteimonas	83614	genus	0	1	0	0.0
Nocardiopsaceae	83676	family	5543981	12	0	0.0
Nonomuraea	83681	genus	0	2	0	0.0
Kineosporiaceae	83778	family	4956672	8	0	0.0
Coriobacteriaceae	84107	family	2115681	3	0	0.0
Slackia	84108	genus	3165038	2	0	0.0
Eggerthella	84111	genus	3632260	1	0	0.0
Sphingobacteriaceae	84566	family	5001562	2	0	0.0
Aeromonadaceae	84642	family	5684342	1	0	0.0
Acidimicrobiia	84992	class	3494169	3	0	0.0
Acidimicrobiales	84993	order	3494169	14	0	0.0
Rubrobacteria	84995	class	3225748	2	0	0.0
Rubrobacterales	84996	order	3225748	12	0	0.0
Rubrobacteraceae	84997	family	3225748	3	0	0.0
Coriobacteriia	84998	class	2427001	11	0	0.0
Coriobacteriales	84999	order	1903794	23	0	0.0
Sphaerobacterales	85001	order	3993764	2	0	0.0
Bifidobacteriales	85004	order	2593741	2	0	0.0
Micrococcales	85006	order	3827208	112	0	0.0
Corynebacteriales	85007	order	5215365	43	0	0.0
Propionibacteriales	85009	order	3142856	10	0	0.0
Streptomycetales	85011	order	9677174	4	0	0.0
Streptosporangiales	85012	order	6364076	5	0	0.0
Nocardioidaceae	85015	family	5978097	26	0	0.0
Cellulomonadaceae	85016	family	3971988	3	0	0.0
Promicromonosporaceae	85017	family	3655364	6	0	0.0
Dermatophilaceae	85018	family	0	1	0	0.0
Brevibacteriaceae	85019	family	0	2	0	0.0
Dermabacteraceae	85020	family	3614992	1	0	0.0
Intrasporangiaceae	85021	family	3722328	9	0	0.0
Microbacteriaceae	85023	family	4437172	40	2	0.0
Nocardiaceae	85025	family	7002200	11	0	0.0
Gordoniaceae	85026	family	5567155	3	0	0.0
Dietziaceae	85029	family	0	1	0	0.0
Geodermatophilaceae	85030	family	5098918	2	0	0.0
Nakamurellaceae	85031	family	6060298	1	0	0.0
Glycomycetaceae	85034	family	6841557	2	0	0.0
Xanthomonas citri pv. malvacearum	86040	leaf	31598519	2	0	0.0
Clostridium pasteurianum BC1	86416	leaf	5044100	2	1	0.0
Natrinema	88723	genus	4354100	1	0	0.0
Saprospiraceae	89374	family	4400185	1	0	0.0
Gallionellaceae	90627	family	3127780	1	0	0.0
Bacilli	91061	class	4004361	15	0	0.0
Enterobacterales	91347	order	9150247	6	0	0.0
Methanosarcinales	94695	order	3916698	1	0	0.0
Candidatus Saccharibacteria	95818	phylum	0	56	49	0.0
Desulfococcus oleovorans Hxd3	96561	leaf	3944167	2	1	0.0
Streptomyces coelicolor A3(2)	100226	leaf	17722511	5	0	0.0
Rhodococcus jostii RHA1	101510	leaf	9702737	2	0	0.0
Collinsella	102106	genus	0	7	0	0.0
Streptomonospora	104204	genus	0	1	0	0.0
Nitrosococcus watsonii C-113	105559	leaf	3373286	4	2	0.0
Cupriavidus	106589	genus	8611896	2	0	0.0
Thioalkalivibrio	106633	genus	3741211	1	0	0.0
Leifsonia	110932	genus	2635288	1	0	0.0
Micropruina	116071	genus	0	1	0	0.0
Flavobacteriia	117743	class	2877361	1	0	0.0
Sphingobacteriia	117747	class	5001562	1	0	0.0
Chrysiogenetes	118001	class	2928377	1	0	0.0
Sulfolobaceae	118883	family	2490348	1	0	0.0
Deinococcales	118964	order	3978081	14	0	0.0
Rhodobiaceae	119043	family	3914745	1	0	0.0
Methylobacteriaceae	119045	family	7385556	2	0	0.0
Burkholderiaceae	119060	family	8055234	11	0	0.0
Acidithiobacillus	119977	genus	3119226	1	0	0.0
Methylocella	120652	genus	4305430	1	0	0.0
Persephonella marina EX-H1	123214	leaf	1983966	2	0	0.0
Roseomonas	125216	genus	0	1	0	0.0
Ornithinimicrobium	125287	genus	0	6	0	0.0
Pseudomonas amygdali pv. morsprunorum	129138	leaf	6445963	1	1	0.0
Geobacillus	129337	genus	3628949	1	1	0.0
Olsenella	133925	genus	2051896	13	0	0.0
Chromatiales	135613	order	3742874	16	0	0.0
Xanthomonadales	135614	order	17217631	14	0	0.0
Cardiobacteriales	135615	order	1389350	1	0	0.0
Methylococcales	135618	order	4384317	1	0	0.0
Oceanospirillales	135619	order	2628861	11	0	0.0
Pseudomonadaceae	135621	family	8873413	8	0	0.0
Alteromonadales	135622	order	4750860	1	0	0.0
Aeromonadales	135624	order	5684342	3	0	0.0
Azospirillum sp. B510	137722	leaf	7599738	2	2	0.0
Desulfitobacterium hafniense Y51	138119	leaf	5727534	1	0	0.0
Curtobacterium flaccumfaciens pv. flaccumfaciens	138532	leaf	3933752	1	1	0.0
Methanothermobacter	145260	genus	1695256	21	0	0.0
Dermacoccaceae	145357	family	2785024	1	0	0.0
Bogoriellaceae	145358	family	0	3	0	0.0
Halorhabdus	146825	genus	3131477	1	0	0.0
Anoxybacillus	150247	genus	2846746	1	0	0.0
Pigmentiphaga	152267	genus	0	1	0	0.0
Georgenia	154116	genus	0	13	0	0.0
Magnetococcus marinus MC-1	156889	leaf	4719581	1	0	0.0
Cellulosimicrobium	157920	genus	0	9	0	0.0
Cedecea	158483	genus	0	1	0	0.0
Megamonas	158846	genus	0	1	0	0.0
Dechloromonas aromatica RCB	159087	leaf	4501104	3	0	0.0
Anaeromyxobacter	161492	genus	5021404	2	0	0.0
Oerskovia	162491	genus	0	3	0	0.0
Vulcanisaeta	164450	genus	2336560	2	0	0.0
Sphingobium	165695	genus	4589609	2	0	0.0
Novosphingobium	165696	genus	4682996	2	0	0.0
Sphingopyxis	165697	genus	3373713	3	0	0.0
Anaerococcus	165779	genus	1998633	1	0	0.0
Cyanobium	167375	genus	3342364	1	0	0.0
Escherichia coli O111:H-	168927	leaf	5566342	1	1	0.0
Nordella	169055	genus	0	1	0	0.0
Citricoccus	169133	genus	0	4	0	0.0
Streptococcus pneumoniae TIGR4	170187	leaf	2160842	1	0	0.0
Bacteroidales	171549	order	4023340	3	0	0.0
Rikenellaceae	171550	family	6933543	2	0	0.0
Porphyromonadaceae	171551	family	2657841	2	0	0.0
Agrobacterium fabrum str. C58	176299	leaf	5674258	1	1	0.0
Desulfobacterium autotrophicum HRM2	177437	leaf	5657782	3	2	0.0
Desulfotalea psychrophila LSv54	177439	leaf	3659634	3	0	0.0
Oscillatoria nigro-viridis PCC 7112	179408	leaf	8272254	1	1	0.0
Kribbella	182639	genus	7579488	2	0	0.0
Deinococcaceae	183710	family	4067791	1	0	0.0
Methanopyraceae	183713	family	1694969	1	0	0.0
Thermoprotei	183924	class	2043274	4	0	0.0
Halobacteria	183963	class	4030072	6	0	0.0
Xylanimonas	186188	genus	3831380	3	0	0.0
Clostridia	186801	class	3865984	30	0	0.0
Clostridiales	186802	order	4215646	32	2	0.0
Lachnospiraceae	186803	family	4283801	2	0	0.0
Peptostreptococcaceae	186804	family	4312020	1	0	0.0
Peptococcaceae	186807	family	4093192	1	0	0.0
Bacillaceae	186817	family	5940148	2	0	0.0
Listeriaceae	186820	family	3154985	1	0	0.0
Paenibacillaceae	186822	family	7408137	3	0	0.0
Thermoactinomycetaceae	186824	family	0	1	0	0.0
Lactobacillales	186826	order	2792041	2	0	0.0
Acetoanaerobium	186831	genus	0	1	0	0.0
Alkalilimnicola ehrlichii MLHE-1	187272	leaf	3275944	1	1	0.0
Methanothermobacter thermautotrophicus str. Delta H	187420	leaf	1751377	2	1	0.0
Aquificae	187857	class	1915055	1	0	0.0
Thermaceae	188786	family	2498247	1	0	0.0
Deinococci	188787	class	3164172	16	0	0.0
Methanosarcina acetivorans C2A	188937	leaf	5751492	1	0	0.0
Thermomicrobia	189775	class	3457254	1	0	0.0
Thermomicrobiales	189776	order	2920744	1	0	0.0
Plantibacter	190323	genus	0	2	0	0.0
Caulobacter vibrioides CB15	190650	leaf	4016947	1	0	0.0
Nautilia	191291	genus	1676444	1	0	0.0
Chlorobia	191410	class	2624804	6	0	0.0
Chlorobiales	191411	order	2624804	1	0	0.0
Chlorobiaceae	191412	family	2624804	2	0	0.0
Conexibacter	191494	genus	6359369	1	0	0.0
Methanosarcina mazei Go1	192952	leaf	4096345	1	0	0.0
Chlorobaculum tepidum TLS	194439	leaf	2154946	4	2	0.0
Desulfovibrionaceae	194924	family	3580367	3	0	0.0
Methanotorris	196119	genus	1854197	1	0	0.0
Corynebacterium efficiens YS-314	196164	leaf	3219505	5	3	0.0
Bacteroidia	200643	class	4023340	4	0	0.0
Chloroflexi	200795	phylum	2627074	1	0	0.0
Actinobacteria	201174	phylum	4955642	18	0	0.0
Collimonas	202907	genus	5186898	1	0	0.0
Hungateiclostridium thermocellum ATCC 27405	203119	leaf	3843301	1	0	0.0
Saccharophagus degradans 2-40	203122	leaf	5057531	2	2	0.0
Tannerella forsythia 92A2	203275	leaf	3405521	375	30	0
Fusobacteriia	203490	class	3124612	3	0	0.0
Verrucomicrobiae	203494	class	2664102	1	0	0.0
Planctomycetes	203682	phylum	6282547	10	0	0.0
Planctomycetia	203683	class	6682242	8	0	0.0
Spirochaetia	203692	class	2968928	7	0	0.0
Nitrospira	203693	class	2325020	2	0	0.0
Dickeya	204037	genus	4805456	3	0	0.0
Acidobacteriia	204432	class	5972572	11	0	0.0
Acidobacteriales	204433	order	5307061	5	0	0.0
Acidobacteriaceae	204434	family	5307061	3	0	0.0
Rhodospirillales	204441	order	4188317	18	0	0.0
Rhodobacterales	204455	order	4397744	14	0	0.0
Sphingomonadales	204457	order	4161761	9	0	0.0
Caulobacterales	204458	order	4141461	6	0	0.0
Neisseriales	206351	order	2367445	4	0	0.0
Rhodocyclales	206389	order	4186782	10	0	0.0
Bifidobacterium longum NCC2705	206672	leaf	2260266	1	0	0.0
Desulfovibrio alaskensis G20	207559	leaf	3730232	3	1	0.0
Streptococcus mutans UA159	210007	leaf	2032925	1	0	0.0
Anaplasma phagocytophilum str. HZ	212042	leaf	1471282	1	0	0.0
Rhizobacter	212743	genus	0	1	0	0.0
Desulfovibrionales	213115	order	3511273	12	0	0.0
Desulfomicrobiaceae	213116	family	3363015	1	0	0.0
Desulfobacterales	213118	order	4263460	5	0	0.0
Desulfobacteraceae	213119	family	4933284	4	0	0.0
Desulfobulbaceae	213121	family	3593636	3	0	0.0
Geobacteraceae	213422	family	4227210	5	0	0.0
Syntrophobacterales	213462	order	4268939	1	0	0.0
Faecalibacterium	216851	genus	3102523	2	0	0.0
Salmonella bongori NCTC 12419	218493	leaf	4460105	1	0	0.0
Fibrobacterales	218872	order	7685639	1	0	0.0
Ottowia	219181	genus	0	2	0	0.0
Gemmatimonadetes	219685	class	4636964	3	0	0.0
Gemmatimonadales	219686	order	4636964	3	0	0.0
Pseudomonas syringae pv. tomato str. DC3000	223283	leaf	6538260	1	0	0.0
Archaeoglobus fulgidus DSM 4304	224325	leaf	2178400	1	0	0.0
Methanomicrobia	224756	class	3596195	2	0	0.0
Acidithiobacillales	225057	order	3119226	3	0	0.0
Streptomyces avermitilis MA-4680 = NBRC 14893	227882	leaf	9119895	4	4	0.0
Hyphomonas neptunium ATCC 15444	228405	leaf	3705021	4	1	0.0
Nitrosomonas europaea ATCC 19718	228410	leaf	2812094	1	0	0.0
Candidatus Solibacter usitatus Ellin6076	234267	leaf	9965640	6	3	0.0
Rhodococcus erythropolis PR4	234621	leaf	6895538	1	0	0.0
Nautiliales	235899	order	1681165	1	0	0.0
Alistipes	239759	genus	6933543	1	0	0.0
Acidobacterium capsulatum ATCC 51196	240015	leaf	4127356	1	0	0.0
Luteibacter	242605	genus	4765486	1	0	0.0
Porphyromonas gingivalis W83	242619	leaf	2343476	3	0	0.0
Dehalococcoides mccartyi 195	243164	leaf	1469720	2	2	0.0
Deinococcus radiodurans R1	243230	leaf	6628921	4	0	0.0
Geobacter sulfurreducens PCA	243231	leaf	3814128	2	0	0.0
Methanocaldococcus jannaschii DSM 2661	243232	leaf	1739927	2	2	0.0
Methylococcus capsulatus str. Bath	243233	leaf	3304561	3	1	0.0
Photorhabdus laumondii subsp. laumondii TTO1	243265	leaf	5688987	1	0	0.0
Treponema denticola ATCC 35405	243275	leaf	2843201	122	95	0.0
Chromobacterium violaceum ATCC 12472	243365	leaf	4751080	2	0	0.0
Carboxydothermus hydrogenoformans Z-2901	246194	leaf	2401520	1	1	0.0
Dichelobacter nodosus VCS1703A	246195	leaf	1389350	3	1	0.0
Prevotella intermedia 17	246198	leaf	2699437	3	0	0.0
Ruegeria pomeroyi DSS-3	246200	leaf	4601048	1	0	0.0
Streptococcus mitis NCTC 12261	246201	leaf	1868883	1	0	0.0
Nocardia farcinica IFM 10152	247156	leaf	6292344	1	1	0.0
Isoptericola	254250	genus	3567356	5	0	0.0
Aurantimonadaceae	255475	family	5693067	1	0	0.0
Halothiobacillaceae	255526	family	2582886	1	0	0.0
Chlorobaculum	256319	genus	2222097	3	0	0.0
